time,latitude,longitude,si
2022-09-01,21.75,90.75,55.51618
2022-09-01,21.75,89.5,12.328354
2022-09-01,20.5,88.25,2.6349034
2022-09-01,20.0,90.25,3.6247766
2022-09-01,21.5,87.75,4.3236904
2022-09-01,21.5,89.25,3.8338976
2022-09-01,20.75,88.75,2.603675
2022-09-01,20.5,88.75,2.9791548
2022-09-01,20.0,87.25,2.9160993
2022-09-01,21.0,89.5,4.010008
2022-09-01,20.75,87.25,4.8849063
2022-09-01,20.25,87.0,3.7645035
2022-09-01,20.25,88.75,3.1554654
2022-09-01,21.75,87.75,5.2137246
2022-09-01,21.0,87.5,3.0198424
2022-09-01,20.0,89.5,3.2041318
2022-09-01,21.5,88.75,2.759128
2022-09-01,21.25,90.5,13.0124655
2022-09-01,20.0,90.0,3.5363653
2022-09-01,20.0,87.5,2.7857833
2022-09-01,21.75,91.0,61.530212
2022-09-01,20.5,88.5,2.7589698
2022-09-01,20.25,90.5,4.1626396
2022-09-01,21.0,89.75,5.087131
2022-09-01,21.25,91.0,14.41332
2022-09-01,20.5,91.0,4.2066627
2022-09-01,22.0,90.75,57.14523
2022-09-01,20.75,87.75,2.571336
2022-09-01,21.75,90.5,43.475197
2022-09-01,20.0,87.0,3.1049361
2022-09-01,20.25,89.0,3.2400815
2022-09-01,21.5,87.25,5.082112
2022-09-01,21.0,89.25,3.100782
2022-09-01,20.0,90.5,3.6746154
2022-09-01,21.5,88.25,4.988582
2022-09-01,21.5,87.5,4.513097
2022-09-01,21.75,90.25,33.392025
2022-09-01,20.25,90.25,4.1177993
2022-09-01,21.5,88.0,4.535499
2022-09-01,22.5,91.0,30.346098
2022-09-01,20.0,88.0,2.9900293
2022-09-01,20.5,87.75,2.5582259
2022-09-01,20.0,89.75,3.3999107
2022-09-01,21.0,87.0,7.2796926
2022-09-01,20.5,90.75,4.5960746
2022-09-01,20.75,88.25,2.2785056
2022-09-01,21.0,89.0,2.5045595
2022-09-01,20.75,87.5,3.166771
2022-09-01,21.25,90.75,14.290526
2022-09-01,22.25,91.0,56.348927
2022-09-01,20.0,90.75,3.6218765
2022-09-01,21.0,90.0,6.0920725
2022-09-01,21.5,88.5,4.2890196
2022-09-01,20.75,88.0,2.3908892
2022-09-01,21.0,88.0,1.851772
2022-09-01,20.5,87.5,2.7730134
2022-09-01,21.0,90.5,8.109671
2022-09-01,21.5,90.25,24.491665
2022-09-01,20.25,89.75,3.9179025
2022-09-01,20.75,89.75,4.392371
2022-09-01,21.0,91.0,9.440954
2022-09-01,20.0,88.25,3.0955038
2022-09-01,20.5,89.75,4.158404
2022-09-01,21.25,88.25,2.7710736
2022-09-01,20.75,90.5,6.3030996
2022-09-01,21.25,89.5,3.8524005
2022-09-01,20.75,89.5,3.889573
2022-09-01,21.75,89.75,18.360971
2022-09-01,20.0,89.0,3.0993483
2022-09-01,22.5,90.75,31.51097
2022-09-01,21.25,88.5,2.6093261
2022-09-01,20.25,88.5,3.0354462
2022-09-01,22.0,91.0,66.38361
2022-09-01,20.25,87.5,2.7098932
2022-09-01,20.5,87.0,5.6411886
2022-09-01,20.5,89.0,3.2923677
2022-09-01,20.25,87.75,2.6959357
2022-09-01,21.25,88.0,2.6343849
2022-09-01,20.75,90.25,5.8902326
2022-09-01,20.25,91.0,3.7658687
2022-09-01,21.25,87.25,4.044325
2022-09-01,21.5,91.0,39.1471
2022-09-01,20.25,88.25,2.9163682
2022-09-01,21.25,87.5,3.0743294
2022-09-01,21.5,90.75,44.405594
2022-09-01,20.5,89.25,3.5659575
2022-09-01,20.75,90.0,5.2716064
2022-09-01,21.0,88.25,1.7086273
2022-09-01,20.25,88.0,2.8173156
2022-09-01,22.0,90.5,43.70846
2022-09-01,20.0,88.75,3.1591294
2022-09-01,21.25,87.0,5.4522686
2022-09-01,21.25,87.75,2.568917
2022-09-01,20.0,87.75,2.8662016
2022-09-01,20.5,89.5,3.855563
2022-09-01,21.5,90.5,38.04223
2022-09-01,21.75,90.0,25.027998
2022-09-01,20.25,90.0,4.0389194
2022-09-01,21.0,90.75,8.724153
2022-09-01,20.5,90.0,4.3761644
2022-09-01,20.75,90.75,6.470517
2022-09-01,20.5,90.25,4.684395
2022-09-01,21.5,89.5,4.8974094
2022-09-01,20.25,87.25,3.2471478
2022-09-01,20.75,89.25,3.630971
2022-09-01,20.25,90.75,3.9631107
2022-09-01,21.5,89.75,6.8020167
2022-09-01,21.0,87.75,2.4293337
2022-09-01,20.75,89.0,3.0850053
2022-09-01,20.5,87.25,3.8725276
2022-09-01,20.0,89.25,3.0937593
2022-09-01,21.5,90.0,13.059022
2022-09-01,21.0,88.75,2.0834823
2022-09-01,20.0,88.5,3.170194
2022-09-01,21.0,88.5,1.8083708
2022-09-01,21.75,88.0,5.202331
2022-09-01,21.25,88.75,2.2378132
2022-09-01,21.25,89.25,3.0077083
2022-09-01,21.25,89.0,2.382679
2022-10-01,21.0,87.5,2.1475267
2022-10-01,21.0,88.25,2.458946
2022-10-01,20.0,90.0,2.5350354
2022-10-01,21.5,89.5,5.6426783
2022-10-01,21.5,88.0,4.737679
2022-10-01,20.0,87.0,2.9640326
2022-10-01,20.5,88.75,3.5192187
2022-10-01,20.25,89.25,2.418578
2022-10-01,20.0,88.75,2.2248278
2022-10-01,20.75,87.0,5.612487
2022-10-01,21.0,87.25,2.7327945
2022-10-01,20.5,89.25,3.4585729
2022-10-01,22.25,91.0,58.56288
2022-10-01,20.5,90.25,4.7867455
2022-10-01,21.5,90.75,50.901745
2022-10-01,21.75,90.75,61.256077
2022-10-01,22.5,91.0,34.39913
2022-10-01,21.5,91.0,52.599842
2022-10-01,21.5,89.25,4.264683
2022-10-01,21.0,88.75,3.8722823
2022-10-01,20.5,88.25,3.6300657
2022-10-01,21.0,88.0,2.065878
2022-10-01,20.5,91.0,5.7008343
2022-10-01,21.0,89.25,5.911913
2022-10-01,20.5,89.5,3.6969955
2022-10-01,20.0,87.25,2.807595
2022-10-01,20.5,89.0,3.4074883
2022-10-01,20.5,90.75,5.466589
2022-10-01,21.5,90.0,15.934575
2022-10-01,20.0,89.75,2.324572
2022-10-01,21.0,89.0,4.9088693
2022-10-01,20.0,89.0,2.1947284
2022-10-01,21.5,88.75,2.4318197
2022-10-01,21.5,88.5,3.5655544
2022-10-01,21.5,89.75,8.421273
2022-10-01,21.0,88.5,3.034936
2022-10-01,20.25,90.0,3.3554885
2022-10-01,21.0,87.75,2.039483
2022-10-01,20.5,89.75,3.9295328
2022-10-01,20.0,89.25,2.1467931
2022-10-01,20.25,90.25,3.8158026
2022-10-01,20.0,88.5,2.230139
2022-10-01,20.5,90.5,5.147936
2022-10-01,22.0,90.75,54.472122
2022-10-01,21.5,88.25,4.7874846
2022-10-01,20.25,89.5,2.686685
2022-10-01,21.5,90.25,27.840168
2022-10-01,21.5,89.0,3.0333793
2022-10-01,20.25,89.75,3.0697773
2022-10-01,20.5,90.0,4.2611055
2022-10-01,21.75,90.5,43.37613
2022-10-01,21.75,89.75,15.208928
2022-10-01,20.0,87.75,2.4238966
2022-10-01,21.5,90.5,42.09755
2022-10-01,20.0,89.5,2.1579578
2022-10-01,20.5,88.5,3.594429
2022-10-01,20.75,90.25,8.040856
2022-10-01,21.0,89.75,8.359678
2022-10-01,21.5,87.75,4.306448
2022-10-01,21.25,89.0,3.347966
2022-10-01,21.75,91.0,70.58674
2022-10-01,21.75,90.0,21.373022
2022-10-01,20.75,89.0,4.9913898
2022-10-01,20.25,87.25,3.06928
2022-10-01,21.0,90.5,14.081571
2022-10-01,21.25,89.25,5.08423
2022-10-01,21.75,88.0,5.559411
2022-10-01,20.5,87.5,3.081605
2022-10-01,20.0,90.25,3.045593
2022-10-01,20.25,90.75,4.1089873
2022-10-01,20.75,88.75,4.790372
2022-10-01,20.25,87.0,3.2827513
2022-10-01,20.25,88.75,2.3992412
2022-10-01,21.75,89.5,10.938032
2022-10-01,21.25,89.75,8.671343
2022-10-01,20.75,88.5,4.398038
2022-10-01,21.0,90.25,11.58971
2022-10-01,21.25,90.0,14.826682
2022-10-01,20.0,91.0,3.5285332
2022-10-01,20.75,91.0,9.360767
2022-10-01,21.25,90.25,17.376015
2022-10-01,20.75,90.75,9.312383
2022-10-01,20.75,89.25,4.900384
2022-10-01,20.5,87.25,2.963213
2022-10-01,21.25,88.75,2.2892075
2022-10-01,21.25,87.25,2.8930585
2022-10-01,21.25,87.5,2.4283454
2022-10-01,20.75,90.0,6.9410033
2022-10-01,20.25,88.25,2.5934913
2022-10-01,20.25,88.0,2.805929
2022-10-01,21.25,87.0,4.083887
2022-10-01,21.25,87.75,2.4721653
2022-10-01,22.5,90.75,31.399265
2022-10-01,21.25,88.0,2.8504999
2022-10-01,22.0,90.5,38.921032
2022-10-01,20.25,87.75,3.0139573
2022-10-01,20.5,87.0,4.2677817
2022-10-01,20.75,89.75,5.913225
2022-10-01,21.0,91.0,14.374016
2022-10-01,21.25,88.25,2.8453267
2022-10-01,20.75,89.5,5.2474084
2022-10-01,20.75,90.5,9.012019
2022-10-01,20.0,88.25,2.2215836
2022-10-01,21.25,88.5,2.3752778
2022-10-01,20.25,87.5,3.0678768
2022-10-01,22.0,91.0,68.47297
2022-10-01,20.25,88.5,2.4700527
2022-10-01,21.0,90.75,13.941298
2022-10-01,21.25,90.5,20.344713
2022-10-01,20.5,87.75,3.343476
2022-10-01,21.25,89.5,6.749413
2022-10-01,21.75,87.75,5.4894133
2022-10-01,21.5,87.25,4.5681796
2022-10-01,20.0,90.5,3.4683604
2022-10-01,21.5,87.5,4.1379557
2022-10-01,21.25,91.0,25.299807
2022-10-01,20.25,90.5,4.1131516
2022-10-01,20.25,89.0,2.3643909
2022-10-01,21.25,90.75,22.668274
2022-10-01,20.5,88.0,3.563962
2022-10-01,20.75,88.0,3.3029182
2022-10-01,21.75,90.25,30.061705
2022-10-01,20.0,90.75,3.576522
2022-10-01,20.75,87.75,2.7929392
2022-10-01,21.0,87.0,5.0169353
2022-10-01,20.0,87.5,2.6363413
2022-10-01,21.0,90.0,10.0178
2022-10-01,20.0,88.0,2.2575128
2022-10-01,20.75,87.5,2.5298839
2022-10-01,20.75,88.25,3.8864138
2022-10-01,20.75,87.25,2.9966116
2022-10-01,22.25,90.75,46.52101
2022-10-01,21.0,89.5,7.1092196
2022-10-01,20.25,91.0,4.1190543
2022-11-01,20.75,89.5,7.862097
2022-11-01,20.75,89.75,9.126629
2022-11-01,21.5,87.5,4.0881267
2022-11-01,22.0,90.75,37.788555
2022-11-01,21.25,88.5,3.990014
2022-11-01,20.75,87.5,2.6018553
2022-11-01,21.5,90.0,8.064454
2022-11-01,21.0,87.0,4.4587717
2022-11-01,21.5,88.0,4.0996614
2022-11-01,20.5,89.75,5.962915
2022-11-01,20.75,87.0,4.2153926
2022-11-01,22.0,90.5,24.569569
2022-11-01,21.25,88.25,4.363324
2022-11-01,20.75,88.25,4.889829
2022-11-01,21.0,91.0,25.431902
2022-11-01,21.25,87.25,3.6292393
2022-11-01,21.5,90.75,59.518246
2022-11-01,21.75,90.25,14.694876
2022-11-01,22.5,90.75,23.8758
2022-11-01,20.75,90.0,9.892565
2022-11-01,21.0,88.0,3.2225022
2022-11-01,21.75,89.75,6.455188
2022-11-01,21.5,91.0,70.3412
2022-11-01,21.75,90.5,23.158377
2022-11-01,21.25,87.5,3.3343964
2022-11-01,20.75,87.25,2.914993
2022-11-01,21.25,87.0,4.4262877
2022-11-01,21.5,87.75,3.852389
2022-11-01,21.25,87.75,3.3013716
2022-11-01,21.5,90.5,33.924904
2022-11-01,21.0,88.25,4.1969995
2022-11-01,20.75,90.25,10.469859
2022-11-01,21.0,89.5,8.6111
2022-11-01,20.5,89.5,4.3830996
2022-11-01,21.0,89.25,7.584539
2022-11-01,21.25,88.0,3.7706518
2022-11-01,21.0,87.25,2.934684
2022-11-01,22.25,90.75,36.531216
2022-11-01,21.5,90.25,17.194967
2022-11-01,22.25,91.0,49.385136
2022-11-01,20.75,89.25,5.8080816
2022-11-01,21.5,87.25,4.240681
2022-11-01,21.25,90.75,40.610336
2022-11-01,20.75,90.75,11.875391
2022-11-01,21.0,87.5,2.7243702
2022-11-01,20.75,88.0,3.8976858
2022-11-01,20.75,88.5,5.3446913
2022-11-01,21.5,88.5,4.088696
2022-11-01,21.75,90.75,42.71746
2022-11-01,21.5,89.0,3.3973253
2022-11-01,21.0,90.25,9.781965
2022-11-01,21.0,88.75,6.018916
2022-11-01,21.25,89.75,6.639588
2022-11-01,20.5,90.5,9.756646
2022-11-01,21.25,90.0,9.433268
2022-11-01,21.0,90.0,9.563539
2022-11-01,21.75,89.5,5.7705445
2022-11-01,21.5,88.75,2.8816094
2022-11-01,21.25,90.5,24.645277
2022-11-01,21.25,90.25,13.122186
2022-11-01,20.75,91.0,13.545368
2022-11-01,20.5,90.75,9.975389
2022-11-01,21.0,89.0,6.958982
2022-11-01,21.0,90.75,18.380543
2022-11-01,21.25,91.0,49.17344
2022-11-01,21.25,89.5,6.9568973
2022-11-01,21.75,87.75,4.5558405
2022-11-01,21.5,89.75,4.83417
2022-11-01,21.25,88.75,3.9534688
2022-11-01,20.5,91.0,10.217273
2022-11-01,21.0,87.75,2.873572
2022-11-01,21.75,91.0,74.60054
2022-11-01,21.0,89.75,9.096539
2022-11-01,21.25,89.0,5.387691
2022-11-01,20.5,90.0,7.8608913
2022-11-01,21.5,89.25,4.1350965
2022-11-01,21.0,88.5,4.9097195
2022-11-01,20.75,89.0,5.1305256
2022-11-01,21.5,89.5,4.8194685
2022-11-01,21.75,88.0,4.5631943
2022-11-01,21.0,90.5,13.508974
2022-11-01,21.75,90.0,9.366659
2022-11-01,20.5,90.25,9.168862
2022-11-01,21.5,88.25,5.1871176
2022-11-01,21.25,89.25,6.358412
2022-11-01,20.75,87.75,3.095632
2022-11-01,22.0,91.0,59.34885
2022-11-01,20.75,88.75,5.3913617
2022-11-01,20.75,90.5,10.811219
2022-11-01,20.25,90.5,6.361728
2022-11-01,20.25,90.0,4.3518143
2022-11-01,20.0,88.25,3.1633985
2022-11-01,20.5,88.25,4.416389
2022-11-01,20.25,88.5,3.3062491
2022-11-01,20.0,89.75,2.843022
2022-11-01,20.0,88.75,2.8928566
2022-11-01,20.25,89.5,2.9080775
2022-11-01,20.5,87.0,3.6197674
2022-11-01,20.5,87.5,3.0732343
2022-11-01,20.5,87.75,3.6965585
2022-11-01,20.0,87.75,3.6139314
2022-11-01,20.25,88.25,3.7118304
2022-11-01,20.5,88.75,3.5007997
2022-11-01,20.5,89.0,3.2698686
2022-11-01,20.25,89.0,3.0435557
2022-11-01,20.0,88.0,3.4920328
2022-11-01,20.0,89.5,2.8348339
2022-11-01,22.5,91.0,27.429178
2022-11-01,20.0,90.5,3.751113
2022-11-01,20.0,89.0,2.889041
2022-11-01,20.25,89.75,3.3914864
2022-11-01,20.5,89.25,3.5660846
2022-11-01,20.25,91.0,7.3266444
2022-11-01,20.25,90.75,6.7684474
2022-11-01,20.25,88.75,3.1225045
2022-11-01,20.0,87.25,3.2431781
2022-11-01,20.0,87.5,3.471623
2022-11-01,20.25,88.0,4.017573
2022-11-01,20.5,88.0,4.2883534
2022-11-01,20.25,87.5,3.5320842
2022-11-01,20.0,89.25,2.8590817
2022-11-01,20.0,91.0,4.750391
2022-11-01,20.0,87.0,3.148414
2022-11-01,20.25,87.75,3.9071906
2022-11-01,20.0,88.5,2.9734328
2022-11-01,20.0,90.0,2.9020526
2022-11-01,20.5,87.25,3.0066173
2022-11-01,20.25,87.0,3.2675302
2022-11-01,20.25,90.25,5.5401263
2022-11-01,20.0,90.25,3.122904
2022-11-01,20.25,89.25,2.9297948
2022-11-01,20.5,88.5,4.046488
2022-11-01,20.0,90.75,4.11103
2022-11-01,20.25,87.25,3.3317516
2022-12-01,20.0,89.5,2.9867506
2022-12-01,20.5,90.75,11.141583
2022-12-01,20.75,89.25,4.76236
2022-12-01,20.0,87.75,3.2714744
2022-12-01,21.5,89.25,4.013143
2022-12-01,21.25,89.5,5.403661
2022-12-01,21.0,90.25,9.940968
2022-12-01,21.75,90.5,19.594406
2022-12-01,20.75,89.5,5.48003
2022-12-01,21.0,91.0,25.473808
2022-12-01,20.25,89.75,2.8993733
2022-12-01,20.25,91.0,8.984609
2022-12-01,21.75,91.0,39.742565
2022-12-01,20.0,87.5,3.7486665
2022-12-01,21.0,88.25,5.26832
2022-12-01,21.0,90.5,13.026157
2022-12-01,21.5,88.5,3.288818
2022-12-01,20.5,90.25,7.6351247
2022-12-01,20.75,90.0,7.0751085
2022-12-01,21.25,89.75,5.6075835
2022-12-01,22.5,90.75,23.321447
2022-12-01,21.0,88.5,5.896168
2022-12-01,22.5,91.0,19.57838
2022-12-01,20.0,89.75,2.9814425
2022-12-01,21.25,87.5,3.60962
2022-12-01,21.5,88.75,2.6961598
2022-12-01,20.25,87.0,3.9067004
2022-12-01,20.75,89.75,6.06278
2022-12-01,20.5,88.75,2.5996668
2022-12-01,20.5,87.25,4.118346
2022-12-01,21.75,90.75,35.93065
2022-12-01,20.5,87.0,4.1261787
2022-12-01,20.5,90.5,9.699951
2022-12-01,20.25,88.75,2.4388103
2022-12-01,21.0,88.75,6.3473396
2022-12-01,20.25,87.25,4.118664
2022-12-01,21.25,89.25,5.0834627
2022-12-01,20.25,89.25,2.7234113
2022-12-01,21.75,89.5,4.760455
2022-12-01,21.0,89.25,6.9217963
2022-12-01,20.0,88.75,2.5488667
2022-12-01,21.5,90.75,50.89562
2022-12-01,20.5,88.25,3.479192
2022-12-01,20.0,88.25,2.6205304
2022-12-01,20.75,87.25,3.7594256
2022-12-01,20.25,87.5,4.1107144
2022-12-01,20.75,88.0,4.9368877
2022-12-01,21.5,91.0,54.057106
2022-12-01,21.0,89.75,7.833292
2022-12-01,20.25,89.0,2.5758154
2022-12-01,21.25,88.5,3.864111
2022-12-01,21.0,89.5,7.418584
2022-12-01,21.75,88.0,4.3778954
2022-12-01,20.75,87.75,4.338198
2022-12-01,20.5,88.0,4.2779546
2022-12-01,20.25,87.75,3.846887
2022-12-01,21.25,88.25,4.2991896
2022-12-01,20.75,87.5,3.745777
2022-12-01,20.0,88.5,2.4856515
2022-12-01,21.75,87.75,4.224484
2022-12-01,20.5,87.75,4.4139447
2022-12-01,21.5,89.5,4.2195425
2022-12-01,20.75,88.25,4.973815
2022-12-01,21.25,88.0,4.2797284
2022-12-01,21.75,90.25,11.209715
2022-12-01,20.25,88.0,3.0695672
2022-12-01,21.25,87.75,3.7501526
2022-12-01,20.75,89.0,4.1436563
2022-12-01,20.0,89.25,2.9311013
2022-12-01,21.5,89.75,4.6812477
2022-12-01,20.5,88.5,2.9116504
2022-12-01,20.5,91.0,12.025452
2022-12-01,20.25,89.5,2.7837372
2022-12-01,21.5,90.0,7.652278
2022-12-01,20.75,88.75,4.3534527
2022-12-01,20.5,87.5,4.2186666
2022-12-01,21.75,90.0,6.697375
2022-12-01,20.0,88.0,2.8656986
2022-12-01,21.25,89.0,5.229768
2022-12-01,21.0,89.0,6.594473
2022-12-01,21.0,90.0,8.477756
2022-12-01,20.75,88.5,4.6596665
2022-12-01,20.0,89.0,2.7772777
2022-12-01,21.75,89.75,5.2209682
2022-12-01,20.75,87.0,4.2737985
2022-12-01,21.5,90.25,17.682692
2022-12-01,21.25,88.75,4.63259
2022-12-01,21.5,90.5,33.258526
2022-12-01,20.75,90.25,8.973632
2022-12-01,21.5,89.0,3.193027
2022-12-01,21.25,91.0,41.946564
2022-12-01,21.25,90.5,25.483664
2022-12-01,21.5,87.25,4.3374596
2022-12-01,20.25,90.0,3.3847835
2022-12-01,20.75,90.5,10.546163
2022-12-01,20.5,89.75,3.815308
2022-12-01,21.25,90.25,12.753407
2022-12-01,20.25,88.5,2.4344614
2022-12-01,21.0,87.75,3.477885
2022-12-01,21.0,87.25,3.2572997
2022-12-01,20.5,90.0,5.1048408
2022-12-01,20.0,87.0,3.716975
2022-12-01,20.0,90.5,4.0925355
2022-12-01,21.5,87.75,4.118763
2022-12-01,21.0,87.5,3.0645113
2022-12-01,20.5,89.25,2.843723
2022-12-01,20.5,89.0,2.529604
2022-12-01,22.25,90.75,21.706366
2022-12-01,22.0,91.0,25.217901
2022-12-01,21.0,88.0,4.5304856
2022-12-01,21.5,87.5,4.231739
2022-12-01,21.5,88.0,4.0741153
2022-12-01,21.0,90.75,18.803194
2022-12-01,20.75,91.0,14.94471
2022-12-01,22.25,91.0,22.826576
2022-12-01,20.25,88.25,2.5960424
2022-12-01,21.25,87.25,3.871736
2022-12-01,20.25,90.75,8.092369
2022-12-01,21.0,87.0,4.3363385
2022-12-01,22.0,90.5,17.135252
2022-12-01,20.0,90.25,3.21236
2022-12-01,21.25,90.75,37.021626
2022-12-01,22.0,90.75,20.879198
2022-12-01,20.0,87.25,3.9141092
2022-12-01,20.0,90.75,5.0139413
2022-12-01,20.0,91.0,6.1544957
2022-12-01,21.25,90.0,8.017086
2022-12-01,20.25,90.5,6.71995
2022-12-01,20.25,90.25,4.9746594
2022-12-01,20.5,89.5,3.415101
2022-12-01,21.5,88.25,4.8981466
2022-12-01,20.75,90.75,12.109448
2022-12-01,20.0,90.0,2.9316185
2022-12-01,21.25,87.0,4.342348
2023-01-01,21.75,90.25,9.314496
2023-01-01,20.25,89.5,2.598371
2023-01-01,20.5,91.0,6.670486
2023-01-01,21.5,87.5,4.150548
2023-01-01,21.25,87.0,4.254114
2023-01-01,20.0,91.0,6.599737
2023-01-01,20.0,88.25,2.3090954
2023-01-01,20.75,88.0,3.2192223
2023-01-01,20.0,90.25,3.5088809
2023-01-01,20.25,87.5,2.6779788
2023-01-01,20.0,89.25,2.2151718
2023-01-01,20.75,90.25,4.3251815
2023-01-01,21.25,87.75,3.8533242
2023-01-01,21.25,90.25,13.254945
2023-01-01,21.0,89.75,4.736709
2023-01-01,20.5,88.5,2.7777853
2023-01-01,21.5,89.75,6.3379374
2023-01-01,20.75,89.0,2.8958936
2023-01-01,20.5,89.75,3.4627292
2023-01-01,21.25,91.0,32.873
2023-01-01,20.25,87.25,2.6850295
2023-01-01,20.5,89.25,2.5837915
2023-01-01,21.0,90.5,10.200689
2023-01-01,21.5,90.75,41.44882
2023-01-01,21.5,90.25,15.340707
2023-01-01,20.25,88.5,2.5041463
2023-01-01,21.25,88.75,4.2010984
2023-01-01,21.25,90.5,22.531176
2023-01-01,20.5,89.5,2.8547225
2023-01-01,20.0,88.75,2.137144
2023-01-01,21.25,88.0,3.9683685
2023-01-01,20.25,90.5,5.5451827
2023-01-01,21.5,90.5,29.3029
2023-01-01,20.0,90.75,5.4346337
2023-01-01,20.75,88.25,3.2907872
2023-01-01,21.0,89.25,3.640266
2023-01-01,20.5,87.75,2.9661808
2023-01-01,22.25,91.0,20.966732
2023-01-01,20.25,89.25,2.3654938
2023-01-01,20.75,87.0,4.1903987
2023-01-01,20.0,90.5,4.378596
2023-01-01,21.75,89.75,5.7840433
2023-01-01,21.5,87.25,4.2155743
2023-01-01,20.75,88.75,3.2113633
2023-01-01,21.0,90.75,13.2182455
2023-01-01,21.75,90.0,6.4683437
2023-01-01,20.75,91.0,7.6518955
2023-01-01,20.75,87.25,3.209926
2023-01-01,20.0,88.0,2.3067102
2023-01-01,21.25,89.25,4.892904
2023-01-01,21.5,90.0,8.407109
2023-01-01,21.25,89.0,4.603562
2023-01-01,21.0,87.75,3.4155025
2023-01-01,21.0,89.0,3.933885
2023-01-01,21.0,90.0,5.6738234
2023-01-01,21.0,87.5,3.2203684
2023-01-01,20.0,89.0,2.1500702
2023-01-01,20.75,88.5,3.375091
2023-01-01,20.5,88.25,2.7553518
2023-01-01,22.0,91.0,20.710041
2023-01-01,20.5,87.5,2.89585
2023-01-01,20.5,87.25,3.018739
2023-01-01,20.5,87.0,3.585651
2023-01-01,20.75,90.5,5.0702934
2023-01-01,21.0,87.25,3.2787547
2023-01-01,21.5,88.75,3.0199432
2023-01-01,20.25,87.75,2.650772
2023-01-01,20.5,90.0,4.0273523
2023-01-01,20.25,87.0,2.890146
2023-01-01,21.25,87.5,3.7006073
2023-01-01,21.5,88.0,4.233817
2023-01-01,20.5,88.0,2.8137252
2023-01-01,20.5,88.75,2.7006204
2023-01-01,21.0,88.0,3.4920182
2023-01-01,21.75,90.75,28.378572
2023-01-01,20.25,88.25,2.5362356
2023-01-01,21.5,89.5,5.1601315
2023-01-01,20.5,89.0,2.6306
2023-01-01,20.5,90.5,5.276417
2023-01-01,20.75,89.75,3.3617294
2023-01-01,20.0,89.75,2.382574
2023-01-01,21.25,87.25,4.114981
2023-01-01,22.5,91.0,23.743305
2023-01-01,21.25,88.25,3.715396
2023-01-01,20.25,91.0,6.878104
2023-01-01,21.75,91.0,26.659336
2023-01-01,21.25,90.0,8.193188
2023-01-01,20.0,87.5,2.490275
2023-01-01,21.0,91.0,17.383783
2023-01-01,21.25,90.75,30.10714
2023-01-01,21.0,88.25,3.6318076
2023-01-01,22.0,90.5,14.44801
2023-01-01,21.5,88.25,3.8461525
2023-01-01,20.5,90.25,4.6952004
2023-01-01,21.5,88.5,3.0036604
2023-01-01,20.0,88.5,2.1980262
2023-01-01,20.75,87.5,3.0956736
2023-01-01,20.75,90.0,3.704534
2023-01-01,21.25,89.75,6.041288
2023-01-01,20.0,90.0,2.8007667
2023-01-01,20.25,90.25,4.854731
2023-01-01,22.25,90.75,21.71229
2023-01-01,21.75,89.5,4.9730554
2023-01-01,22.5,90.75,34.553055
2023-01-01,21.5,89.25,4.5311284
2023-01-01,20.25,89.0,2.3558078
2023-01-01,21.0,90.25,7.454414
2023-01-01,20.25,88.75,2.4771216
2023-01-01,21.25,89.5,5.1373105
2023-01-01,20.0,87.0,2.4888377
2023-01-01,20.75,89.25,2.775618
2023-01-01,20.0,87.25,2.4672453
2023-01-01,20.5,90.75,5.9828143
2023-01-01,22.0,90.75,18.577229
2023-01-01,21.0,87.0,4.3355036
2023-01-01,21.5,91.0,38.14662
2023-01-01,20.75,90.75,6.299488
2023-01-01,21.0,88.75,4.0989075
2023-01-01,20.25,88.0,2.5597095
2023-01-01,20.25,89.75,3.1245317
2023-01-01,20.25,90.75,6.2173038
2023-01-01,21.25,88.5,3.7921462
2023-01-01,20.75,89.5,2.956571
2023-01-01,20.0,87.75,2.373164
2023-01-01,20.25,90.0,3.902721
2023-01-01,21.0,88.5,3.9020822
2023-01-01,20.0,89.5,2.2889323
2023-01-01,21.5,89.0,4.0117555
2023-01-01,21.75,88.0,4.307677
2023-01-01,21.75,90.5,17.12668
2023-01-01,21.75,87.75,4.0949283
2023-01-01,21.5,87.75,4.2409515
2023-01-01,21.0,89.5,3.9846938
2023-01-01,20.75,87.75,3.1762247
2023-02-01,20.0,88.75,1.6258823
2023-02-01,22.25,91.0,16.875132
2023-02-01,21.25,88.5,3.9086397
2023-02-01,21.5,90.75,24.578384
2023-02-01,21.0,89.25,2.2373793
2023-02-01,20.75,88.0,2.207144
2023-02-01,20.25,90.25,2.1511998
2023-02-01,21.0,89.5,2.229934
2023-02-01,20.0,88.5,1.6127491
2023-02-01,21.25,91.0,22.67676
2023-02-01,21.0,87.5,2.3185089
2023-02-01,21.25,90.75,15.24446
2023-02-01,21.5,91.0,27.637203
2023-02-01,20.5,88.0,1.9760189
2023-02-01,21.0,87.25,2.6156526
2023-02-01,20.75,87.75,2.1754365
2023-02-01,20.25,87.5,1.7067596
2023-02-01,21.5,89.75,4.334369
2023-02-01,20.5,87.75,1.9961023
2023-02-01,21.5,89.25,3.6710546
2023-02-01,22.5,90.75,25.731321
2023-02-01,20.25,90.75,3.389326
2023-02-01,21.5,87.75,4.167123
2023-02-01,20.25,90.0,1.8971874
2023-02-01,20.0,89.5,1.6033938
2023-02-01,20.75,89.5,1.9546145
