time,latitude,longitude,o2
2022-09-01,21.0,87.0,215.79344
2022-09-01,20.5,90.75,203.96962
2022-09-01,20.75,88.25,216.39801
2022-09-01,21.0,89.0,218.21848
2022-09-01,20.75,87.5,209.25931
2022-09-01,21.25,90.75,277.37537
2022-09-01,22.25,91.0,427.68466
2022-09-01,20.0,90.75,204.51932
2022-09-01,21.0,90.0,227.61174
2022-09-01,21.5,88.5,221.15794
2022-09-01,20.75,88.0,213.90071
2022-09-01,21.0,88.0,214.17143
2022-09-01,20.5,87.5,210.93945
2022-09-01,21.0,90.5,231.67123
2022-09-01,21.5,90.25,285.3373
2022-09-01,20.25,89.75,204.57684
2022-09-01,20.75,89.75,213.02051
2022-09-01,21.0,91.0,228.76091
2022-09-01,20.0,88.25,206.62088
2022-09-01,20.5,89.75,206.43633
2022-09-01,21.25,88.25,221.51425
2022-09-01,20.75,90.5,210.79413
2022-09-01,21.25,89.5,219.72806
2022-09-01,20.75,89.5,213.93292
2022-09-01,21.75,89.75,239.02325
2022-09-01,20.0,89.0,206.17137
2022-09-01,22.5,90.75,271.14893
2022-09-01,21.25,88.5,222.65132
2022-09-01,20.25,88.5,207.43602
2022-09-01,22.0,91.0,387.64328
2022-09-01,20.25,87.5,211.4669
2022-09-01,20.5,87.0,210.89531
2022-09-01,20.5,89.0,208.51347
2022-09-01,20.25,87.75,211.81221
2022-09-01,21.25,88.0,218.77393
2022-09-01,20.75,90.25,212.51578
2022-09-01,20.25,91.0,204.1485
2022-09-01,21.25,87.25,213.42984
2022-09-01,21.5,91.0,349.9594
2022-09-01,20.25,88.25,209.14006
2022-09-01,21.25,87.5,213.41371
2022-09-01,21.5,90.75,351.08347
2022-09-01,20.5,89.25,207.52419
2022-09-01,20.75,90.0,211.94505
2022-09-01,21.0,88.25,217.1785
2022-09-01,20.25,88.0,210.89833
2022-09-01,22.0,90.5,313.8288
2022-09-01,20.0,88.75,205.98242
2022-09-01,21.25,87.0,210.91167
2022-09-01,21.25,87.75,215.31766
2022-09-01,20.0,87.75,209.56299
2022-09-01,20.5,89.5,207.06932
2022-09-01,21.5,90.5,335.4619
2022-09-01,21.75,90.0,244.54523
2022-09-01,20.25,90.0,204.52296
2022-09-01,21.0,90.75,233.71371
2022-09-01,20.5,90.0,205.57022
2022-09-01,20.75,90.75,208.63483
2022-09-01,20.5,90.25,205.31522
2022-09-01,21.5,89.5,221.58153
2022-09-01,20.25,87.25,208.80693
2022-09-01,20.75,89.25,213.04956
2022-09-01,20.25,90.75,204.29904
2022-09-01,21.5,89.75,227.03096
2022-09-01,21.0,87.75,211.19223
2022-09-01,20.75,89.0,215.31108
2022-09-01,20.5,87.25,207.59042
2022-09-01,20.0,89.25,205.99399
2022-09-01,21.5,90.0,241.34224
2022-09-01,21.0,88.75,219.10979
2022-09-01,20.0,88.5,205.9497
2022-09-01,21.0,88.5,218.98543
2022-09-01,21.75,88.0,222.38101
2022-09-01,21.25,88.75,221.65445
2022-09-01,21.25,89.25,218.86147
2022-09-01,21.25,89.0,219.28339
2022-10-01,21.0,87.5,218.05399
2022-10-01,21.0,88.25,222.77084
2022-10-01,20.0,90.0,205.16649
2022-10-01,21.5,89.5,233.57993
2022-10-01,21.5,88.0,227.67873
2022-10-01,20.0,87.0,210.71648
2022-10-01,20.5,88.75,207.30066
2022-10-01,20.25,89.25,206.04657
2022-10-01,20.0,88.75,204.91072
2022-10-01,20.75,87.0,220.94104
2022-10-01,21.0,87.25,218.22725
2022-10-01,20.5,89.25,206.62393
2022-10-01,22.25,91.0,439.98248
2022-10-01,20.5,90.25,206.9899
2022-10-01,21.5,90.75,343.90253
2022-10-01,21.75,90.75,354.22485
2022-10-01,22.5,91.0,320.43454
2022-10-01,21.5,91.0,333.4258
2022-10-01,21.5,89.25,224.32843
2022-10-01,21.0,88.75,221.809
2022-10-01,20.5,88.25,209.68347
2022-10-01,21.0,88.0,222.29115
2022-10-01,20.5,91.0,207.0905
2022-10-01,21.0,89.25,218.12405
2022-10-01,20.5,89.5,206.44424
2022-10-01,20.0,87.25,208.99405
2022-10-01,20.5,89.0,206.82309
2022-10-01,20.5,90.75,207.1768
2022-10-01,21.5,90.0,267.6156
2022-10-01,20.0,89.75,205.24629
2022-10-01,21.0,89.0,219.84277
2022-10-01,20.0,89.0,205.01683
2022-10-01,21.5,88.75,219.14008
2022-10-01,21.5,88.5,219.59904
2022-10-01,21.5,89.75,244.92404
2022-10-01,21.0,88.5,222.73125
2022-10-01,20.25,90.0,206.0507
2022-10-01,21.0,87.75,220.5483
2022-10-01,20.5,89.75,206.45175
2022-10-01,20.0,89.25,205.21382
2022-10-01,20.25,90.25,206.46861
2022-10-01,20.0,88.5,204.9947
2022-10-01,20.5,90.5,206.96832
2022-10-01,22.0,90.75,365.82126
2022-10-01,21.5,88.25,221.34532
2022-10-01,20.25,89.5,206.24374
2022-10-01,21.5,90.25,309.93094
2022-10-01,21.5,89.0,218.95381
2022-10-01,20.25,89.75,205.89926
2022-10-01,20.5,90.0,206.81596
2022-10-01,21.75,90.5,339.46948
2022-10-01,21.75,89.75,249.9864
2022-10-01,20.0,87.75,206.12492
2022-10-01,21.5,90.5,336.44034
2022-10-01,20.0,89.5,205.39098
2022-10-01,20.5,88.5,208.25433
2022-10-01,20.75,90.25,211.99043
2022-10-01,21.0,89.75,220.16856
2022-10-01,21.5,87.75,228.0905
2022-10-01,21.25,89.0,225.15027
2022-10-01,21.75,91.0,360.11478
2022-10-01,21.75,90.0,259.66037
2022-10-01,20.75,89.0,210.55862
2022-10-01,20.25,87.25,212.72185
2022-10-01,21.0,90.5,227.53317
2022-10-01,21.25,89.25,227.40237
2022-10-01,21.75,88.0,222.78416
2022-10-01,20.5,87.5,215.54518
2022-10-01,20.0,90.25,205.62682
2022-10-01,20.25,90.75,205.72725
2022-10-01,20.75,88.75,213.27707
2022-10-01,20.25,87.0,214.73734
2022-10-01,20.25,88.75,205.57787
2022-10-01,21.75,89.5,238.12811
2022-10-01,21.25,89.75,238.55046
2022-10-01,20.75,88.5,215.58438
2022-10-01,21.0,90.25,226.94106
2022-10-01,21.25,90.0,260.16827
2022-10-01,20.0,91.0,205.62575
2022-10-01,20.75,91.0,216.33977
2022-10-01,21.25,90.25,270.34167
2022-10-01,20.75,90.75,216.12596
2022-10-01,20.75,89.25,209.33487
2022-10-01,20.5,87.25,215.7646
2022-10-01,21.25,88.75,224.77348
2022-10-01,21.25,87.25,220.21907
2022-10-01,21.25,87.5,221.81366
2022-10-01,20.75,90.0,210.03157
2022-10-01,20.25,88.25,206.01823
2022-10-01,20.25,88.0,207.04863
2022-10-01,21.25,87.0,216.16084
2022-10-01,21.25,87.75,224.8039
2022-10-01,22.5,90.75,296.00943
2022-10-01,21.25,88.0,225.75668
2022-10-01,22.0,90.5,320.8811
2022-10-01,20.25,87.75,208.99744
2022-10-01,20.5,87.0,218.26724
2022-10-01,20.75,89.75,208.85854
2022-10-01,21.0,91.0,235.63293
2022-10-01,21.25,88.25,224.5969
2022-10-01,20.75,89.5,208.97278
2022-10-01,20.75,90.5,214.40327
2022-10-01,20.0,88.25,205.11273
2022-10-01,21.25,88.5,224.15765
2022-10-01,20.25,87.5,211.21326
2022-10-01,22.0,91.0,390.92493
2022-10-01,20.25,88.5,205.68054
2022-10-01,21.0,90.75,233.38977
2022-10-01,21.25,90.5,258.9495
2022-10-01,20.5,87.75,214.02664
2022-10-01,21.25,89.5,229.63708
2022-10-01,21.75,87.75,228.81847
2022-10-01,21.5,87.25,221.85455
2022-10-01,20.0,90.5,206.01295
2022-10-01,21.5,87.5,226.37082
2022-10-01,21.25,91.0,267.40942
2022-10-01,20.25,90.5,206.27744
2022-10-01,20.25,89.0,205.68155
2022-10-01,21.25,90.75,265.47876
2022-10-01,20.5,88.0,211.94913
2022-10-01,20.75,88.0,218.54291
2022-10-01,21.75,90.25,304.88864
2022-10-01,20.0,90.75,205.78168
2022-10-01,20.75,87.75,218.33096
2022-10-01,21.0,87.0,219.51712
2022-10-01,20.0,87.5,207.33786
2022-10-01,21.0,90.0,223.55112
2022-10-01,20.0,88.0,205.4254
2022-10-01,20.75,87.5,217.69691
2022-10-01,20.75,88.25,217.39706
2022-10-01,20.75,87.25,216.69247
2022-10-01,22.25,90.75,375.96158
2022-10-01,21.0,89.5,218.2671
2022-10-01,20.25,91.0,205.4056
2022-11-01,20.75,89.5,212.2787
2022-11-01,20.75,89.75,213.86708
2022-11-01,21.5,87.5,225.68939
2022-11-01,22.0,90.75,315.36182
2022-11-01,21.25,88.5,224.92996
2022-11-01,20.75,87.5,224.3769
2022-11-01,21.5,90.0,233.43358
2022-11-01,21.0,87.0,225.77684
2022-11-01,21.5,88.0,232.35631
2022-11-01,20.5,89.75,209.89847
2022-11-01,20.75,87.0,225.20914
2022-11-01,22.0,90.5,285.00342
2022-11-01,21.25,88.25,229.6693
2022-11-01,20.75,88.25,218.72943
2022-11-01,21.0,91.0,231.70639
2022-11-01,21.25,87.25,223.31699
2022-11-01,21.5,90.75,293.12302
2022-11-01,21.75,90.25,261.2669
2022-11-01,22.5,90.75,338.5748
2022-11-01,20.75,90.0,215.50082
2022-11-01,21.0,88.0,228.82503
2022-11-01,21.75,89.75,230.17319
2022-11-01,21.5,91.0,287.57034
2022-11-01,21.75,90.5,289.58212
2022-11-01,21.25,87.5,223.48471
2022-11-01,20.75,87.25,223.01993
2022-11-01,21.25,87.0,222.30751
2022-11-01,21.5,87.75,227.0772
2022-11-01,21.25,87.75,226.7591
2022-11-01,21.5,90.5,290.2599
2022-11-01,21.0,88.25,225.38385
2022-11-01,20.75,90.25,218.04593
2022-11-01,21.0,89.5,216.58594
2022-11-01,20.5,89.5,209.59149
2022-11-01,21.0,89.25,214.30482
2022-11-01,21.25,88.0,231.24757
2022-11-01,21.0,87.25,223.28122
2022-11-01,22.25,90.75,339.15897
2022-11-01,21.5,90.25,271.64386
2022-11-01,22.25,91.0,378.71982
2022-11-01,20.75,89.25,210.61523
2022-11-01,21.5,87.25,223.63878
2022-11-01,21.25,90.75,253.1461
2022-11-01,20.75,90.75,220.53777
2022-11-01,21.0,87.5,223.47353
2022-11-01,20.75,88.0,224.07431
2022-11-01,20.75,88.5,214.34555
2022-11-01,21.5,88.5,223.86844
2022-11-01,21.75,90.75,302.53552
2022-11-01,21.5,89.0,217.87892
2022-11-01,21.0,90.25,230.92651
2022-11-01,21.0,88.75,216.6749
2022-11-01,21.25,89.75,225.41742
2022-11-01,20.5,90.5,213.76881
2022-11-01,21.25,90.0,242.52113
2022-11-01,21.0,90.0,222.55011
2022-11-01,21.75,89.5,223.84256
2022-11-01,21.5,88.75,220.28188
2022-11-01,21.25,90.5,252.66734
2022-11-01,21.25,90.25,258.89478
2022-11-01,20.75,91.0,219.82988
2022-11-01,20.5,90.75,213.48822
2022-11-01,21.0,89.0,214.5918
2022-11-01,21.0,90.75,231.42595
2022-11-01,21.25,91.0,251.81871
2022-11-01,21.25,89.5,221.17674
2022-11-01,21.75,87.75,224.21623
2022-11-01,21.5,89.75,225.2317
2022-11-01,21.25,88.75,220.58989
2022-11-01,20.5,91.0,213.20041
2022-11-01,21.0,87.75,226.17328
2022-11-01,21.75,91.0,305.25696
2022-11-01,21.0,89.75,219.10081
2022-11-01,21.25,89.0,218.66634
2022-11-01,20.5,90.0,211.21597
2022-11-01,21.5,89.25,219.33965
2022-11-01,21.0,88.5,220.63068
2022-11-01,20.75,89.0,210.29071
2022-11-01,21.5,89.5,221.62454
2022-11-01,21.75,88.0,227.33228
2022-11-01,21.0,90.5,230.46873
2022-11-01,21.75,90.0,232.81685
2022-11-01,20.5,90.25,212.73828
2022-11-01,21.5,88.25,229.14496
2022-11-01,21.25,89.25,218.99644
2022-11-01,20.75,87.75,225.22372
2022-11-01,22.0,91.0,330.71722
2022-11-01,20.75,88.75,211.46675
2022-11-01,20.75,90.5,220.30128
2022-11-01,20.25,90.5,208.96109
2022-11-01,20.25,90.0,208.78343
2022-11-01,20.0,88.25,211.63042
2022-11-01,20.5,88.25,212.7427
2022-11-01,20.25,88.5,209.96724
2022-11-01,20.0,89.75,209.03859
2022-11-01,20.0,88.75,209.88972
2022-11-01,20.25,89.5,209.06302
2022-11-01,20.5,87.0,223.12233
2022-11-01,20.5,87.5,223.47556
2022-11-01,20.5,87.75,221.66801
2022-11-01,20.0,87.75,214.59042
2022-11-01,20.25,88.25,210.81462
2022-11-01,20.5,88.75,209.2969
2022-11-01,20.5,89.0,209.06143
2022-11-01,20.25,89.0,209.22209
2022-11-01,20.0,88.0,212.75604
2022-11-01,20.0,89.5,209.2842
2022-11-01,22.5,91.0,360.25394
2022-11-01,20.0,90.5,207.73781
2022-11-01,20.0,89.0,209.32626
2022-11-01,20.25,89.75,208.58688
2022-11-01,20.5,89.25,209.29393
2022-11-01,20.25,91.0,209.66212
2022-11-01,20.25,90.75,209.04597
2022-11-01,20.25,88.75,209.2969
2022-11-01,20.0,87.25,216.23471
2022-11-01,20.0,87.5,216.47128
2022-11-01,20.25,88.0,213.54573
2022-11-01,20.5,88.0,217.14435
2022-11-01,20.25,87.5,220.7545
2022-11-01,20.0,89.25,209.20885
2022-11-01,20.0,91.0,207.74934
2022-11-01,20.0,87.0,216.26167
2022-11-01,20.25,87.75,217.593
2022-11-01,20.0,88.5,210.77184
2022-11-01,20.0,90.0,208.74799
2022-11-01,20.5,87.25,222.69205
2022-11-01,20.25,87.0,220.57182
2022-11-01,20.25,90.25,208.80728
2022-11-01,20.0,90.25,208.17758
2022-11-01,20.25,89.25,209.2118
2022-11-01,20.5,88.5,210.44067
2022-11-01,20.0,90.75,207.62143
2022-11-01,20.25,87.25,220.7806
2022-12-01,20.0,89.5,209.75566
2022-12-01,20.5,90.75,218.0563
2022-12-01,20.75,89.25,214.20496
2022-12-01,20.0,87.75,216.17664
2022-12-01,21.5,89.25,222.19966
2022-12-01,21.25,89.5,224.23952
2022-12-01,21.0,90.25,220.74297
2022-12-01,21.75,90.5,272.7442
2022-12-01,20.75,89.5,214.21687
2022-12-01,21.0,91.0,229.00772
2022-12-01,20.25,89.75,211.9199
2022-12-01,20.25,91.0,214.7853
2022-12-01,21.75,91.0,288.25742
2022-12-01,20.0,87.5,218.8392
2022-12-01,21.0,88.25,223.54951
2022-12-01,21.0,90.5,222.09949
2022-12-01,21.5,88.5,227.14763
2022-12-01,20.5,90.25,214.3027
2022-12-01,20.75,90.0,214.50429
2022-12-01,21.25,89.75,229.17331
2022-12-01,22.5,90.75,345.12802
2022-12-01,21.0,88.5,219.73282
2022-12-01,22.5,91.0,344.7907
2022-12-01,20.0,89.75,210.03755
2022-12-01,21.25,87.5,227.70589
2022-12-01,21.5,88.75,222.92534
2022-12-01,20.25,87.0,220.99924
2022-12-01,20.75,89.75,214.43065
2022-12-01,20.5,88.75,213.55206
2022-12-01,20.5,87.25,222.41643
2022-12-01,21.75,90.75,282.69116
2022-12-01,20.5,87.0,225.39452
2022-12-01,20.5,90.5,216.41495
2022-12-01,20.25,88.75,212.24998
2022-12-01,21.0,88.75,218.78418
2022-12-01,20.25,87.25,219.89645
2022-12-01,21.25,89.25,222.27965
2022-12-01,20.25,89.25,211.04698
2022-12-01,21.75,89.5,223.86969
2022-12-01,21.0,89.25,218.23466
2022-12-01,20.0,88.75,211.13942
2022-12-01,21.5,90.75,271.49274
2022-12-01,20.5,88.25,214.4387
2022-12-01,20.0,88.25,212.63094
2022-12-01,20.75,87.25,225.09206
2022-12-01,20.25,87.5,220.19461
2022-12-01,20.75,88.0,220.6646
2022-12-01,21.5,91.0,271.883
2022-12-01,21.0,89.75,218.55392
2022-12-01,20.25,89.0,211.66016
2022-12-01,21.25,88.5,225.7047
2022-12-01,21.0,89.5,218.51144
2022-12-01,21.75,88.0,236.44563
2022-12-01,20.75,87.75,225.47578
2022-12-01,20.5,88.0,215.8019
2022-12-01,20.25,87.75,217.25514
2022-12-01,21.25,88.25,232.25311
2022-12-01,20.75,87.5,226.50111
2022-12-01,20.0,88.5,211.686
2022-12-01,21.75,87.75,231.46521
2022-12-01,20.5,87.75,219.84572
2022-12-01,21.5,89.5,223.49709
2022-12-01,20.75,88.25,216.56448
2022-12-01,21.25,88.0,235.59093
2022-12-01,21.75,90.25,253.02527
2022-12-01,20.25,88.0,214.85794
2022-12-01,21.25,87.75,231.518
2022-12-01,20.75,89.0,214.40826
2022-12-01,20.0,89.25,209.86246
2022-12-01,21.5,89.75,225.96046
2022-12-01,20.5,88.5,213.92836
2022-12-01,20.5,91.0,218.66635
2022-12-01,20.25,89.5,211.38185
2022-12-01,21.5,90.0,232.48166
2022-12-01,20.75,88.75,215.00154
2022-12-01,20.5,87.5,222.63756
2022-12-01,21.75,90.0,233.47617
2022-12-01,20.0,88.0,214.1013
2022-12-01,21.25,89.0,221.36394
2022-12-01,21.0,89.0,218.1461
2022-12-01,21.0,90.0,219.02036
2022-12-01,20.75,88.5,215.51097
2022-12-01,20.0,89.0,210.4822
2022-12-01,21.75,89.75,229.43251
2022-12-01,20.75,87.0,228.88272
2022-12-01,21.5,90.25,255.71774
2022-12-01,21.25,88.75,221.95367
2022-12-01,21.5,90.5,268.43835
2022-12-01,20.75,90.25,215.79411
2022-12-01,21.5,89.0,221.53203
2022-12-01,21.25,91.0,242.89882
2022-12-01,21.25,90.5,238.37413
2022-12-01,21.5,87.25,231.13849
2022-12-01,20.25,90.0,212.4331
2022-12-01,20.75,90.5,217.6173
2022-12-01,20.5,89.75,212.58589
2022-12-01,21.25,90.25,246.12973
2022-12-01,20.25,88.5,212.61119
2022-12-01,21.0,87.75,230.24455
2022-12-01,21.0,87.25,225.96999
2022-12-01,20.5,90.0,213.24203
2022-12-01,20.0,87.0,218.9142
2022-12-01,20.0,90.5,211.76445
2022-12-01,21.5,87.75,233.08437
2022-12-01,21.0,87.5,227.668
2022-12-01,20.5,89.25,212.42647
2022-12-01,20.5,89.0,213.05453
2022-12-01,22.25,90.75,326.7104
2022-12-01,22.0,91.0,306.44156
2022-12-01,21.0,88.0,229.79834
2022-12-01,21.5,87.5,231.6984
2022-12-01,21.5,88.0,237.43901
2022-12-01,21.0,90.75,226.05176
2022-12-01,20.75,91.0,221.5382
2022-12-01,22.25,91.0,340.60983
2022-12-01,20.25,88.25,213.60254
2022-12-01,21.25,87.25,227.34306
2022-12-01,20.25,90.75,213.96074
2022-12-01,21.0,87.0,229.36827
2022-12-01,22.0,90.5,270.0395
2022-12-01,20.0,90.25,211.85698
2022-12-01,21.25,90.75,241.21014
2022-12-01,22.0,90.75,295.8553
2022-12-01,20.0,87.25,218.7441
2022-12-01,20.0,90.75,211.5013
2022-12-01,20.0,91.0,211.90544
2022-12-01,21.25,90.0,242.85538
2022-12-01,20.25,90.5,212.9829
2022-12-01,20.25,90.25,212.48373
2022-12-01,20.5,89.5,212.36737
2022-12-01,21.5,88.25,234.67664
2022-12-01,20.75,90.75,219.28722
2022-12-01,20.0,90.0,210.73087
2022-12-01,21.25,87.0,229.05191
2023-01-01,21.75,90.25,249.28326
2023-01-01,20.25,89.5,215.06989
2023-01-01,20.5,91.0,219.55476
2023-01-01,21.5,87.5,235.69571
2023-01-01,21.25,87.0,232.43991
2023-01-01,20.0,91.0,218.03505
2023-01-01,20.0,88.25,218.20053
2023-01-01,20.75,88.0,221.69806
2023-01-01,20.0,90.25,215.46785
2023-01-01,20.25,87.5,220.27533
2023-01-01,20.0,89.25,214.51338
2023-01-01,20.75,90.25,217.50804
2023-01-01,21.25,87.75,234.85645
2023-01-01,21.25,90.25,241.27861
2023-01-01,21.0,89.75,219.93547
2023-01-01,20.5,88.5,217.91292
2023-01-01,21.5,89.75,227.46779
2023-01-01,20.75,89.0,216.81288
2023-01-01,20.5,89.75,216.30032
2023-01-01,21.25,91.0,247.36319
2023-01-01,20.25,87.25,221.52524
2023-01-01,20.5,89.25,215.15941
2023-01-01,21.0,90.5,224.76
2023-01-01,21.5,90.75,267.86267
2023-01-01,21.5,90.25,250.70274
2023-01-01,20.25,88.5,217.75945
2023-01-01,21.25,88.75,224.12221
2023-01-01,21.25,90.5,238.88945
2023-01-01,20.5,89.5,215.55412
2023-01-01,20.0,88.75,216.59111
2023-01-01,21.25,88.0,236.23288
2023-01-01,20.25,90.5,218.21428
2023-01-01,21.5,90.5,260.74432
2023-01-01,20.0,90.75,217.47566
2023-01-01,20.75,88.25,220.86305
2023-01-01,21.0,89.25,218.42128
2023-01-01,20.5,87.75,219.90959
2023-01-01,22.25,91.0,318.29922
2023-01-01,20.25,89.25,214.72472
2023-01-01,20.75,87.0,230.28375
2023-01-01,20.0,90.5,216.52965
2023-01-01,21.75,89.75,229.42891
2023-01-01,21.5,87.25,235.20607
2023-01-01,20.75,88.75,218.66537
2023-01-01,21.0,90.75,227.57684
2023-01-01,21.75,90.0,234.85971
2023-01-01,20.75,91.0,221.59468
2023-01-01,20.75,87.25,225.8114
2023-01-01,20.0,88.0,218.81503
2023-01-01,21.25,89.25,223.38628
2023-01-01,21.5,90.0,234.92451
2023-01-01,21.25,89.0,223.63899
2023-01-01,21.0,87.75,230.97023
2023-01-01,21.0,89.0,220.20941
2023-01-01,21.0,90.0,222.0466
2023-01-01,21.0,87.5,229.00246
2023-01-01,20.0,89.0,215.14616
2023-01-01,20.75,88.5,220.0836
2023-01-01,20.5,88.25,218.46289
2023-01-01,22.0,91.0,289.5815
2023-01-01,20.5,87.5,221.16446
2023-01-01,20.5,87.25,223.787
2023-01-01,20.5,87.0,227.61299
2023-01-01,20.75,90.5,218.33092
2023-01-01,21.0,87.25,227.47707
2023-01-01,21.5,88.75,225.24065
2023-01-01,20.25,87.75,219.5256
2023-01-01,20.5,90.0,217.03522
2023-01-01,20.25,87.0,223.62263
2023-01-01,21.25,87.5,230.81148
2023-01-01,21.5,88.0,239.75822
2023-01-01,20.5,88.0,218.94316
2023-01-01,20.5,88.75,216.7131
2023-01-01,21.0,88.0,229.45341
2023-01-01,21.75,90.75,271.8552
2023-01-01,20.25,88.25,218.64111
2023-01-01,21.5,89.5,226.36534
2023-01-01,20.5,89.0,215.47972
2023-01-01,20.5,90.5,218.25034
2023-01-01,20.75,89.75,216.519
2023-01-01,20.0,89.75,214.04225
2023-01-01,21.25,87.25,229.86977
2023-01-01,22.5,91.0,324.52206
2023-01-01,21.25,88.25,231.98473
2023-01-01,20.25,91.0,218.53555
2023-01-01,21.75,91.0,277.51477
2023-01-01,21.25,90.0,236.7862
2023-01-01,20.0,87.5,220.06277
2023-01-01,21.0,91.0,229.74121
2023-01-01,21.25,90.75,245.07326
2023-01-01,21.0,88.25,226.25218
2023-01-01,22.0,90.5,261.34406
2023-01-01,21.5,88.25,235.18944
2023-01-01,20.5,90.25,217.68932
2023-01-01,21.5,88.5,229.37468
2023-01-01,20.0,88.5,217.52986
2023-01-01,20.75,87.5,224.63118
2023-01-01,20.75,90.0,216.89432
2023-01-01,21.25,89.75,226.91862
2023-01-01,20.0,90.0,214.40549
2023-01-01,20.25,90.25,217.74211
2023-01-01,22.25,90.75,306.83075
2023-01-01,21.75,89.5,225.21397
2023-01-01,22.5,90.75,332.36642
2023-01-01,21.5,89.25,224.03885
2023-01-01,20.25,89.0,215.15004
2023-01-01,21.0,90.25,223.63615
2023-01-01,20.25,88.75,216.4283
2023-01-01,21.25,89.5,223.1005
2023-01-01,20.0,87.0,221.13904
2023-01-01,20.75,89.25,215.62646
2023-01-01,20.0,87.25,220.43973
2023-01-01,20.5,90.75,218.70964
2023-01-01,22.0,90.75,277.86902
2023-01-01,21.0,87.0,230.93631
2023-01-01,21.5,91.0,269.76947
2023-01-01,20.75,90.75,220.23798
2023-01-01,21.0,88.75,222.20099
2023-01-01,20.25,88.0,219.14822
2023-01-01,20.25,89.75,215.9127
2023-01-01,20.25,90.75,218.34279
2023-01-01,21.25,88.5,227.60771
2023-01-01,20.75,89.5,215.94827
2023-01-01,20.0,87.75,219.3241
2023-01-01,20.25,90.0,216.66716
2023-01-01,21.0,88.5,223.92499
2023-01-01,20.0,89.5,214.04622
2023-01-01,21.5,89.0,221.95718
2023-01-01,21.75,88.0,241.11665
2023-01-01,21.75,90.5,263.67746
2023-01-01,21.75,87.75,237.64345
2023-01-01,21.5,87.75,237.88884
2023-01-01,21.0,89.5,218.38643
2023-01-01,20.75,87.75,223.75768
2023-02-01,20.0,88.75,217.08585
2023-02-01,22.25,91.0,303.73193
2023-02-01,21.25,88.5,228.045
2023-02-01,21.5,90.75,259.51947
2023-02-01,21.0,89.25,221.68788
2023-02-01,20.75,88.0,219.7925
2023-02-01,20.25,90.25,217.36195
2023-02-01,21.0,89.5,220.80437
2023-02-01,20.0,88.5,216.88388
2023-02-01,21.25,91.0,243.8058
2023-02-01,21.0,87.5,220.33951
2023-02-01,21.25,90.75,237.4451
2023-02-01,21.5,91.0,264.56033
2023-02-01,20.5,88.0,218.69434
2023-02-01,21.0,87.25,221.12239
2023-02-01,20.75,87.75,219.38979
2023-02-01,20.25,87.5,217.88692
2023-02-01,21.5,89.75,220.79514
2023-02-01,20.5,87.75,218.62514
2023-02-01,21.5,89.25,221.17667
2023-02-01,22.5,90.75,315.23364
2023-02-01,20.25,90.75,218.8375
2023-02-01,21.5,87.75,226.59349
2023-02-01,20.25,90.0,217.26848
2023-02-01,20.0,89.5,217.6161
2023-02-01,20.75,89.5,218.15813
2023-02-01,21.0,88.5,224.2921
2023-02-01,21.5,89.0,223.55354
2023-02-01,20.25,89.75,217.03671
2023-02-01,20.5,87.0,220.94504
2023-02-01,21.0,88.0,222.88951
2023-02-01,20.75,89.75,218.62552
2023-02-01,20.25,87.0,218.67361
2023-02-01,21.5,88.75,227.62193
2023-02-01,20.75,90.5,222.33145
2023-02-01,20.0,89.75,217.37718
2023-02-01,21.5,88.0,227.59651
2023-02-01,20.0,90.0,217.2411
2023-02-01,21.25,89.75,222.01706
2023-02-01,20.75,90.0,219.7362
2023-02-01,21.0,88.25,223.8289
2023-02-01,21.5,88.5,230.84378
2023-02-01,21.5,88.25,229.72899
2023-02-01,20.25,91.0,219.2249
2023-02-01,21.25,90.0,224.82005
2023-02-01,20.75,90.25,221.36938
2023-02-01,21.25,89.5,222.6332
2023-02-01,21.25,89.25,223.3794
2023-02-01,20.75,89.25,218.40164
2023-02-01,20.5,87.25,219.13234
2023-02-01,20.0,90.5,217.70271
2023-02-01,20.75,88.25,220.04895
2023-02-01,20.25,89.25,217.60669
2023-02-01,20.25,90.5,217.79616
2023-02-01,21.25,90.5,233.58963
2023-02-01,21.25,88.75,225.95201
2023-02-01,21.5,90.25,234.90808
2023-02-01,21.5,87.25,227.2611
2023-02-01,20.75,88.5,220.73611
2023-02-01,20.0,89.0,217.271
2023-02-01,21.0,89.0,223.33252
2023-02-01,21.25,89.0,224.4662
2023-02-01,20.5,87.5,218.51476
2023-02-01,21.0,87.0,224.6625
2023-02-01,20.75,91.0,223.21419
2023-02-01,21.5,90.0,221.82481
2023-02-01,21.0,87.75,221.80522
2023-02-01,20.25,87.25,217.96106
2023-02-01,21.5,87.5,227.0085
2023-02-01,21.25,90.25,229.18956
2023-02-01,20.0,89.25,217.42165
2023-02-01,20.0,90.25,217.23898
2023-02-01,20.75,89.0,219.26651
2023-02-01,20.0,91.0,218.93478
2023-02-01,21.0,88.75,224.08662
2023-02-01,21.5,89.5,221.18312
2023-02-01,20.75,90.75,222.9144
2023-02-01,20.25,89.5,217.47534
2023-02-01,20.75,88.75,221.19759
2023-02-01,21.75,87.75,229.44185
2023-02-01,21.5,90.5,249.05771
2023-02-01,20.0,90.75,218.48645
2023-02-01,21.75,90.25,226.39404
2023-02-01,20.5,89.75,217.6193
2023-02-01,20.25,88.0,217.65137
2023-02-01,21.25,88.0,225.92297
2023-02-01,21.75,90.75,258.4094
