time,latitude,longitude,fe
2023-06-01,21.25,87.25,0.0048841606
2023-06-01,20.5,88.5,0.0021394887
2023-06-01,22.5,91.0,0.0128669245
2023-06-01,20.75,87.0,0.004198612
2023-06-01,20.0,91.0,0.0016002269
2023-06-01,21.0,90.5,0.0035154955
2023-06-01,20.75,89.75,0.0021493053
2023-06-01,20.25,89.25,0.0016605832
2023-06-01,20.5,89.0,0.0019297454
2023-06-01,20.0,89.25,0.0015984483
2023-06-01,22.25,91.0,0.016698616
2023-06-01,21.5,87.75,0.0054266346
2023-06-01,21.25,88.75,0.0042600688
2023-06-01,21.5,90.75,0.012975555
2023-06-01,20.5,89.25,0.0018514681
2023-06-01,21.0,88.75,0.003347296
2023-06-01,22.0,90.5,0.01506272
2023-06-01,21.0,88.25,0.0028843582
2023-06-01,21.25,90.0,0.010540265
2023-06-01,20.0,90.0,0.0015925409
2023-06-01,20.0,88.75,0.0016306245
2023-06-01,21.0,88.0,0.0027670222
2023-06-01,20.75,89.0,0.002454623
2023-06-01,22.5,90.75,0.015502333
2023-06-01,20.75,90.5,0.002193998
2023-06-01,21.5,88.0,0.0054557147
2023-06-01,20.5,90.0,0.0017558222
2023-06-01,20.5,87.25,0.0024573945
2023-06-01,20.5,90.25,0.0017023699
2023-06-01,21.75,90.25,0.013906183
2023-06-01,21.25,88.5,0.0038960858
2023-06-01,21.5,88.5,0.0057741697
2023-06-01,20.75,90.0,0.0022159512
2023-06-01,21.25,87.0,0.0061536306
2023-06-01,20.5,88.25,0.0020986916
2023-06-01,20.0,88.5,0.0017030049
2023-06-01,21.5,89.5,0.005845897
2023-06-01,21.75,88.0,0.007106128
2023-06-01,21.0,89.25,0.003033611
2023-06-01,20.25,91.0,0.0016616225
2023-06-01,21.5,88.75,0.005519829
2023-06-01,20.5,89.75,0.0018419906
2023-06-01,20.75,90.75,0.0022908337
2023-06-01,20.75,88.0,0.0022971986
2023-06-01,20.0,89.75,0.0015912253
2023-06-01,21.5,91.0,0.012433341
2023-06-01,20.5,90.75,0.0017474062
2023-06-01,21.75,90.0,0.008932753
2023-06-01,21.5,89.75,0.0062266844
2023-06-01,20.5,88.75,0.0020470791
2023-06-01,20.75,87.25,0.0033581252
2023-06-01,20.0,88.25,0.0017311621
2023-06-01,21.5,88.25,0.005386472
2023-06-01,20.25,87.25,0.0018850736
2023-06-01,21.25,87.75,0.0038846126
2023-06-01,20.25,90.75,0.0016420948
2023-06-01,20.0,87.5,0.0015043378
2023-06-01,21.5,90.25,0.012929748
2023-06-01,21.75,90.75,0.014397038
2023-06-01,20.25,87.5,0.0016305208
2023-06-01,20.25,87.0,0.0020724838
2023-06-01,21.75,91.0,0.01374282
2023-06-01,20.25,88.0,0.0016947273
2023-06-01,20.25,88.5,0.0018296237
2023-06-01,20.0,90.25,0.0015907295
2023-06-01,20.0,87.25,0.0015921349
2023-06-01,20.25,89.75,0.0016387618
2023-07-01,20.0,90.75,0.0019175597
2023-07-01,21.0,90.5,0.0031730947
2023-07-01,20.25,89.25,0.0024508017
2023-07-01,21.0,88.5,0.0038623994
2023-07-01,20.25,87.75,0.0029993006
2023-07-01,21.25,87.75,0.0038819541
2023-07-01,21.0,89.0,0.0043282174
2023-07-01,20.25,89.75,0.0022582223
2023-07-01,21.0,88.75,0.0041040545
2023-07-01,21.25,88.0,0.003862291
2023-07-01,20.25,90.25,0.0020748007
2023-07-01,20.25,87.25,0.0031631668
2023-07-01,21.0,87.75,0.0034073368
2023-07-01,21.0,88.25,0.0036709656
2023-07-01,21.25,88.25,0.0039821416
2023-07-01,20.25,87.5,0.002939874
2023-07-01,21.0,90.0,0.004573842
2023-07-01,21.25,89.0,0.0046344358
2023-07-01,20.25,88.5,0.0029589245
2023-07-01,21.0,89.75,0.0047514294
2023-07-01,21.0,89.25,0.0045732716
2023-07-01,20.25,90.0,0.0021682433
2023-07-01,21.25,90.25,0.011843884
2023-07-01,20.25,88.0,0.0031061862
2023-07-01,20.25,87.0,0.0035651128
2023-07-01,21.25,87.0,0.006590694
2023-07-01,21.0,90.75,0.0031896555
2023-07-01,20.25,89.0,0.002625254
2023-07-01,21.25,88.75,0.0043824464
2023-07-01,22.25,91.0,0.016641298
2023-07-01,21.25,89.5,0.005893846
2023-07-01,22.5,91.0,0.011515921
2023-07-01,21.25,90.0,0.013858695
2023-07-01,21.0,88.0,0.003525869
2023-07-01,21.25,89.25,0.0050387112
2023-07-01,20.25,88.75,0.002796992
2023-07-01,21.0,89.5,0.0047115437
2023-07-01,21.0,87.5,0.0036724592
2023-07-01,21.25,87.5,0.004418039
2023-07-01,21.25,88.5,0.0039199484
2023-07-01,20.0,91.0,0.0018931136
2023-07-01,20.25,89.5,0.0022969425
2023-07-01,21.0,90.25,0.003635205
2023-07-01,21.25,87.25,0.005342041
2023-07-01,21.0,91.0,0.0032851158
2023-07-01,20.25,88.25,0.0030716197
2023-07-01,21.25,90.5,0.0062413104
2023-07-01,21.25,89.75,0.007847165
2023-07-01,20.5,89.25,0.0030144276
2023-07-01,21.25,90.75,0.0058164513
2023-07-01,20.25,90.75,0.0019952664
2023-07-01,20.75,87.0,0.006577792
2023-07-01,20.75,90.75,0.0021558313
2023-07-01,21.75,89.75,0.0077930773
2023-07-01,20.75,88.5,0.0037518132
2023-07-01,20.0,90.25,0.0019634133
2023-07-01,20.75,90.0,0.0026987887
2023-07-01,21.5,88.5,0.0053787376
2023-07-01,20.0,88.0,0.0028610323
2023-07-01,20.5,91.0,0.002038428
2023-07-01,21.75,90.0,0.00948878
2023-07-01,20.5,88.5,0.0033914642
2023-07-01,21.5,90.0,0.007740276
2023-07-01,21.75,90.25,0.0138285
2023-07-01,20.5,87.5,0.0033253508
2023-07-01,21.5,87.5,0.005921925
2023-07-01,20.75,88.75,0.0038448116
2023-07-01,20.75,90.25,0.002331653
2023-07-01,20.5,90.75,0.0020833823
2023-07-01,20.75,91.0,0.002151459
2023-07-01,20.0,89.0,0.002135425
2023-07-01,21.5,90.25,0.012772593
2023-07-01,20.0,87.75,0.002806952
2023-07-01,21.5,87.75,0.0048786784
2023-07-01,20.5,88.25,0.0034040462
2023-07-01,20.75,88.0,0.00342518
2023-07-01,20.0,88.5,0.0025907685
2023-07-01,20.0,90.0,0.0019803147
2023-07-01,21.5,91.0,0.0124440165
2023-07-01,20.25,91.0,0.0019606843
2023-07-01,20.75,87.75,0.0033435752
2023-07-01,20.5,88.0,0.0033380373
2023-07-01,22.5,90.75,0.014538232
2023-07-01,21.5,90.5,0.014003923
2023-07-01,21.75,87.75,0.0069980524
2023-07-01,20.5,87.75,0.0031238082
2023-07-01,21.5,88.0,0.004829682
2023-07-01,20.75,87.5,0.0038349119
2023-07-01,20.75,90.5,0.0022227955
2023-07-01,20.75,88.25,0.0036025222
2023-07-01,21.5,88.25,0.0048907264
2023-07-01,20.0,88.25,0.0027896508
2023-07-01,21.75,88.0,0.006037299
2023-07-01,20.0,88.75,0.0023250016
2023-07-01,20.75,89.5,0.0036151072
2023-07-01,20.75,87.25,0.0048510735
2023-07-01,21.75,89.5,0.006979573
2023-07-01,21.75,90.5,0.014610613
2023-07-01,21.5,90.75,0.013290004
2023-07-01,21.5,88.75,0.0051699183
2023-07-01,22.0,91.0,0.01522184
2023-07-01,20.0,89.25,0.00203228
2023-07-01,21.5,89.25,0.0048315814
2023-07-01,20.5,89.5,0.0028943599
2023-07-01,20.5,90.0,0.0025331886
2023-07-01,22.0,90.5,0.013900659
2023-07-01,20.0,90.5,0.0019403546
2023-07-01,21.75,91.0,0.01392871
2023-07-01,21.5,89.5,0.005096024
2023-07-01,21.5,89.0,0.005108789
2023-07-01,20.0,87.25,0.0026860083
2023-07-01,20.5,87.25,0.003931543
2023-07-01,20.75,89.25,0.003722229
2023-07-01,20.5,89.75,0.0027966998
2023-07-01,20.5,89.0,0.0031474952
2023-07-01,22.0,90.75,0.015120635
2023-07-01,20.0,89.75,0.002000311
2023-07-01,20.5,87.0,0.0049400963
2023-07-01,20.0,87.0,0.0028261165
2023-07-01,21.5,87.25,0.006390858
2023-07-01,20.5,90.5,0.002128759
2023-07-01,20.5,88.75,0.003298496
2023-07-01,21.75,90.75,0.014514525
2023-07-01,20.0,89.5,0.0019986632
2023-07-01,21.5,89.75,0.0058953064
2023-07-01,21.0,87.0,0.0067808744
2023-07-01,20.75,89.0,0.0038270478
2023-07-01,21.25,91.0,0.0056897216
2023-07-01,20.0,87.5,0.0027160617
2023-07-01,22.25,90.75,0.018047402
2023-07-01,21.0,87.25,0.004797725
2023-07-01,20.75,89.75,0.003432476
2023-07-01,20.5,90.25,0.0022533082
2023-07-01,20.25,90.5,0.0020133832
2023-08-01,20.25,87.0,0.0031997273
2023-08-01,20.5,87.75,0.002852366
2023-08-01,22.25,91.0,0.018303398
2023-08-01,21.0,89.25,0.0035972144
2023-08-01,20.75,88.0,0.003052562
2023-08-01,21.25,89.25,0.003775202
2023-08-01,21.0,88.5,0.0032610693
2023-08-01,21.5,89.25,0.003990012
2023-08-01,21.5,90.5,0.014051087
2023-08-01,20.0,89.25,0.0028908064
2023-08-01,20.75,88.25,0.0030118423
2023-08-01,20.0,89.0,0.0029848495
2023-08-01,21.25,89.0,0.0035537418
2023-08-01,21.5,89.75,0.0047810883
2023-08-01,20.5,87.5,0.002987248
2023-08-01,20.75,89.0,0.0032371432
2023-08-01,21.5,90.0,0.00662006
2023-08-01,20.75,88.5,0.0029506201
2023-08-01,20.25,89.5,0.0031469835
2023-08-01,21.0,88.75,0.0031796105
2023-08-01,21.0,89.0,0.0032923808
2023-08-01,20.25,87.25,0.0029281487
2023-08-01,21.25,88.75,0.003548639
2023-08-01,20.5,87.25,0.0035235332
2023-08-01,21.5,90.25,0.013383131
2023-08-01,20.0,88.75,0.0029883352
2023-08-01,20.75,89.25,0.0034865919
2023-08-01,21.5,89.5,0.0041272873
2023-08-01,20.75,88.75,0.0030069072
2023-08-01,20.75,87.25,0.004357304
2023-08-01,21.25,88.5,0.0036188057
2023-08-01,21.75,90.5,0.014541893
2023-08-01,21.0,90.25,0.007005291
2023-08-01,20.5,90.5,0.0034935398
2023-08-01,21.75,90.75,0.014540189
2023-08-01,20.25,88.0,0.0029439654
2023-08-01,20.0,87.5,0.0027880704
2023-08-01,21.25,87.25,0.0048797894
2023-08-01,20.5,90.25,0.003525016
2023-08-01,20.5,88.75,0.003158906
2023-08-01,21.75,91.0,0.01419124
2023-08-01,21.0,90.5,0.0058008092
2023-08-01,20.5,90.0,0.003509153
2023-08-01,22.0,90.5,0.013764921
2023-08-01,21.25,87.0,0.006041207
2023-08-01,20.0,87.25,0.0027400807
2023-08-01,20.5,89.75,0.003602141
2023-08-01,20.25,88.5,0.0030727135
2023-08-01,20.5,89.0,0.0033193466
2023-08-01,22.0,90.75,0.015173875
2023-08-01,22.0,91.0,0.015390993
2023-08-01,21.0,90.75,0.005237552
2023-08-01,20.5,89.5,0.0034813962
2023-08-01,20.25,88.25,0.0030091444
2023-08-01,21.0,91.0,0.0052160053
2023-08-01,20.0,87.0,0.0028196694
2023-08-01,22.25,90.75,0.019557405
2023-08-01,20.5,89.25,0.0034209972
2023-08-01,20.0,87.75,0.0028631573
2023-08-01,21.5,90.75,0.013988116
2023-08-01,21.75,90.25,0.012676497
2023-08-01,20.5,90.75,0.003276731
2023-08-01,20.0,88.5,0.002961001
2023-08-01,22.5,90.75,0.016478024
2023-08-01,21.5,91.0,0.013974157
2023-08-01,20.25,87.5,0.0027813253
2023-08-01,20.75,87.75,0.0030853543
2023-08-01,20.5,88.0,0.002911991
2023-08-01,21.0,89.5,0.003918707
2023-08-01,21.25,88.25,0.003877913
2023-08-01,20.75,87.5,0.0034095163
2023-08-01,21.75,87.75,0.0068100295
2023-08-01,20.25,89.0,0.0031811139
2023-08-01,20.0,88.25,0.0029471952
2023-08-01,21.75,88.0,0.005861899
2023-08-01,20.5,88.25,0.0029582537
2023-08-01,21.0,89.75,0.004207164
2023-08-01,21.75,89.5,0.0057401937
2023-08-01,21.25,88.0,0.0039662286
2023-08-01,20.75,87.0,0.005876434
2023-08-01,20.0,88.0,0.0029251934
2023-08-01,20.25,87.75,0.002847141
2023-08-01,21.25,87.75,0.0040809317
2023-08-01,21.75,89.75,0.0061377906
2023-08-01,20.5,91.0,0.0029501573
2023-08-01,21.0,90.0,0.0053714947
2023-08-01,20.5,88.5,0.0030226517
2023-08-01,21.75,90.0,0.0075485427
2023-08-01,21.25,87.5,0.004165025
2023-08-01,20.25,88.75,0.0031368935
2023-08-01,20.0,89.5,0.0028393285
2023-08-01,20.25,89.25,0.0031616108
2023-08-01,21.25,89.5,0.004278909
2023-08-01,20.75,91.0,0.003975032
2023-08-01,21.0,87.5,0.003451904
2023-08-01,20.75,90.75,0.004101642
2023-08-01,21.5,88.0,0.00471504
2023-08-01,20.25,89.75,0.0032340277
2023-08-01,20.75,90.5,0.0043111006
2023-08-01,20.25,90.0,0.003083041
2023-08-01,21.5,88.25,0.0045108623
2023-08-01,20.0,89.75,0.0028813074
2023-08-01,21.25,90.5,0.008098651
2023-08-01,21.5,88.5,0.0048010284
2023-08-01,21.5,88.75,0.004531106
2023-08-01,20.25,90.75,0.0025563687
2023-08-01,20.5,87.0,0.0043274164
2023-08-01,21.0,87.0,0.0056107654
2023-08-01,20.25,90.5,0.0028509055
2023-08-01,20.0,91.0,0.0019466244
2023-08-01,20.75,89.75,0.003827911
2023-08-01,21.5,87.75,0.0049888887
2023-08-01,21.5,87.25,0.006113147
2023-08-01,20.0,90.5,0.0024301652
2023-08-01,21.25,90.25,0.014807079
2023-08-01,21.0,88.25,0.0033701088
2023-08-01,20.75,90.0,0.0040686266
2023-08-01,21.0,87.25,0.0041929665
2023-08-01,20.25,90.25,0.0029464478
2023-08-01,20.0,90.0,0.002792879
2023-08-01,21.5,89.0,0.004251552
2023-08-01,21.25,90.75,0.0074455896
2023-08-01,21.0,87.75,0.003404261
2023-08-01,21.25,90.0,0.012307383
2023-08-01,20.0,90.25,0.0025945075
2023-08-01,21.5,87.5,0.0055081747
2023-08-01,20.0,90.75,0.0022069511
2023-08-01,20.75,89.5,0.0036246611
2023-08-01,21.0,88.0,0.0034636308
2023-08-01,21.25,91.0,0.0076570166
2023-08-01,21.25,89.75,0.0051148203
2023-08-01,20.25,91.0,0.0021616945
2023-08-01,22.5,91.0,0.0142703
2023-08-01,20.75,90.25,0.004368218
2023-09-01,20.25,90.75,0.0017597789
2023-09-01,21.75,89.5,0.0058547305
2023-09-01,20.0,88.0,0.002409666
2023-09-01,20.25,87.75,0.0024891302
2023-09-01,21.25,87.75,0.0031170414
2023-09-01,20.0,90.25,0.0017570021
2023-09-01,21.75,89.75,0.006925293
2023-09-01,20.75,90.75,0.0023123876
2023-09-01,20.75,87.0,0.0057016606
2023-09-01,20.75,87.25,0.0037327707
2023-09-01,20.75,90.5,0.002660497
2023-09-01,21.0,89.75,0.005267474
2023-09-01,20.0,88.5,0.002525549
2023-09-01,20.75,90.25,0.003119991
2023-09-01,20.0,90.0,0.0019743317
2023-09-01,21.5,91.0,0.013557444
2023-09-01,20.25,87.5,0.0025969958
2023-09-01,20.75,87.75,0.0027396113
2023-09-01,21.0,88.0,0.003077601
2023-09-01,20.5,88.0,0.0025297462
2023-09-01,21.0,89.5,0.0046005407
2023-09-01,21.25,88.0,0.0030006648
2023-09-01,21.25,88.25,0.003148496
2023-09-01,21.5,88.0,0.0035512405
2023-09-01,20.75,87.5,0.00290356
2023-09-01,21.75,87.75,0.005497799
2023-09-01,20.25,89.0,0.0028357645
2023-09-01,20.0,88.25,0.0024476715
2023-09-01,21.25,90.0,0.013263425
2023-09-01,21.75,88.0,0.004539298
2023-09-01,20.5,88.25,0.002564308
2023-09-01,21.5,87.75,0.0036936188
2023-09-01,22.5,90.75,0.015683072
2023-09-01,20.5,91.0,0.0018811628
2023-09-01,20.5,88.5,0.0026592154
2023-09-01,21.0,87.75,0.0029341786
2023-09-01,20.0,90.75,0.0017408405
2023-09-01,22.0,90.5,0.013227658
2023-09-01,21.25,87.0,0.005016307
2023-09-01,20.0,87.25,0.0026567678
2023-09-01,21.0,87.5,0.002926473
2023-09-01,20.5,89.75,0.0036620505
2023-09-01,20.25,88.5,0.0026097386
2023-09-01,20.0,90.5,0.0017286829
2023-09-01,20.5,89.0,0.0030414204
2023-09-01,21.25,91.0,0.006529407
2023-09-01,21.25,90.5,0.006930194
2023-09-01,22.0,90.75,0.0146972295
2023-09-01,21.0,90.75,0.004089887
2023-09-01,20.5,89.5,0.0037307213
2023-09-01,21.25,90.75,0.0068451604
2023-09-01,20.25,88.25,0.0025327166
2023-09-01,21.0,91.0,0.003986487
2023-09-01,20.0,87.0,0.0029877874
2023-09-01,20.25,90.25,0.0019885455
2023-09-01,21.0,87.25,0.0035588942
2023-09-01,22.25,90.75,0.018220002
2023-09-01,20.5,89.25,0.003430417
2023-09-01,22.0,91.0,0.014733071
2023-09-01,20.5,90.0,0.0032253822
2023-09-01,21.0,90.5,0.0040546674
2023-09-01,21.75,91.0,0.014182835
2023-09-01,21.75,90.0,0.008314299
2023-09-01,20.0,87.75,0.002428096
2023-09-01,21.5,87.5,0.0043332456
2023-09-01,20.5,90.75,0.0018395662
2023-09-01,21.25,87.5,0.003240429
2023-09-01,20.25,88.75,0.002672791
2023-09-01,20.0,91.0,0.001743529
2023-09-01,21.75,90.25,0.012439495
2023-09-01,20.75,91.0,0.0022366499
2023-09-01,20.25,90.0,0.0025264497
2023-09-01,21.75,90.5,0.013830662
2023-09-01,21.0,90.25,0.0051454655
2023-09-01,20.5,90.5,0.0020501632
2023-09-01,21.5,87.25,0.004839159
2023-09-01,21.25,90.25,0.012083268
2023-09-01,21.75,90.75,0.014245314
2023-09-01,20.25,88.0,0.0024846357
2023-09-01,20.0,87.5,0.002474427
2023-09-01,21.25,87.25,0.003941611
2023-09-01,20.5,90.25,0.0025852348
2023-09-01,20.25,90.5,0.0017767579
2023-09-01,20.5,88.75,0.0027878268
2023-09-01,21.0,87.0,0.005292894
2023-09-01,21.0,90.0,0.0059390455
2023-09-01,21.25,88.5,0.0032730093
2023-09-01,21.5,88.25,0.003665767
2023-09-01,20.75,89.75,0.0042301607
2023-09-01,20.5,87.5,0.0027520473
2023-09-01,20.25,87.0,0.0037833357
2023-09-01,20.75,89.0,0.0033213713
2023-09-01,20.0,89.5,0.0027221376
2023-09-01,21.25,89.25,0.004307817
2023-09-01,20.5,87.75,0.0025289974
2023-09-01,21.25,89.5,0.005094228
2023-09-01,21.5,88.5,0.004222359
2023-09-01,20.25,89.75,0.0030295055
2023-09-01,20.75,88.25,0.0028083797
2023-09-01,20.75,89.25,0.0037633823
2023-09-01,20.25,91.0,0.0017808714
2023-09-01,21.5,88.75,0.0042552087
2023-09-01,21.25,88.75,0.0036655976
2023-09-01,22.5,91.0,0.012926733
2023-09-01,20.25,89.25,0.0030637407
2023-09-01,21.5,89.75,0.005972936
2023-09-01,20.75,88.75,0.0030664678
2023-09-01,20.0,88.75,0.002570245
2023-09-01,20.0,89.25,0.0027452183
2023-09-01,22.25,91.0,0.016881071
2023-09-01,20.0,89.75,0.0024417574
2023-09-01,21.25,89.0,0.0039112517
2023-09-01,21.5,90.25,0.012712544
2023-09-01,20.25,89.5,0.003179481
2023-09-01,21.5,90.5,0.0141617935
2023-09-01,20.0,89.0,0.0026384057
2023-09-01,21.5,89.25,0.004392131
2023-09-01,21.5,90.0,0.007504179
2023-09-01,21.5,89.5,0.005022292
2023-09-01,21.0,89.0,0.0037760346
2023-09-01,20.75,90.0,0.0038515115
2023-09-01,20.75,88.0,0.0027864077
2023-09-01,21.0,88.5,0.003334987
2023-09-01,20.25,87.25,0.00307485
2023-09-01,21.5,90.75,0.014539007
2023-09-01,21.0,88.25,0.0031397948
2023-09-01,20.75,88.5,0.0029090627
2023-09-01,20.75,89.5,0.0042241216
2023-09-01,20.5,87.0,0.004841599
2023-09-01,21.0,89.25,0.004088108
2023-09-01,20.5,87.25,0.0034832368
2023-09-01,21.5,89.0,0.004309502
2023-09-01,21.25,89.75,0.0070427894
2023-09-01,21.0,88.75,0.0035604057
2023-10-01,20.5,88.5,0.0019550307
2023-10-01,21.5,87.5,0.0045643267
2023-10-01,21.75,90.25,0.010375789
2023-10-01,20.75,88.75,0.0022129614
2023-10-01,21.0,87.75,0.0026350738
2023-10-01,20.75,91.0,0.003712245
2023-10-01,20.5,89.0,0.0020860867
2023-10-01,21.5,87.25,0.0053372495
2023-10-01,21.5,90.0,0.005084853
2023-10-01,20.5,90.75,0.00259044
2023-10-01,21.75,90.0,0.005687098
2023-10-01,21.5,88.5,0.003755373
2023-10-01,22.0,90.75,0.011898619
2023-10-01,20.25,88.75,0.0017535095
2023-10-01,20.0,89.25,0.0016233606
2023-10-01,20.0,87.75,0.0016307897
2023-10-01,21.0,88.25,0.0024837074
2023-10-01,20.5,87.5,0.0017264377
2023-10-01,21.25,87.5,0.0033965157
2023-10-01,20.25,90.5,0.001706267
2023-10-01,21.5,89.0,0.003547864
2023-10-01,21.25,90.25,0.013202844
2023-10-01,21.75,90.5,0.012169272
2023-10-01,20.75,89.0,0.002405116
2023-10-01,21.0,88.75,0.0023844775
2023-10-01,20.5,88.75,0.0020208869
2023-10-01,21.25,89.5,0.0033000456
2023-10-01,21.0,87.0,0.005000367
2023-10-01,21.5,89.5,0.0035491453
2023-10-01,21.75,91.0,0.011384765
2023-10-01,20.0,87.25,0.0017077784
2023-10-01,20.5,90.0,0.0020137073
2023-10-01,20.5,87.0,0.004211525
2023-10-01,21.0,90.5,0.0052055595
2023-10-01,21.5,88.75,0.0036684077
2023-10-01,21.0,87.5,0.002507178
2023-10-01,21.25,90.5,0.007506405
2023-10-01,20.5,87.25,0.0024959713
2023-10-01,22.5,91.0,0.010432045
2023-10-01,21.25,87.25,0.0041329735
2023-10-01,20.5,90.25,0.0022109377
2023-10-01,20.0,90.75,0.0012507905
2023-10-01,21.25,91.0,0.0076110633
2023-10-01,20.5,90.5,0.0024879815
2023-10-01,20.25,90.0,0.0014554363
2023-10-01,21.0,90.25,0.006339729
2023-10-01,20.0,89.0,0.0016064531
2023-10-01,20.0,90.5,0.0012300381
2023-10-01,20.75,89.25,0.0027304136
2023-10-01,21.25,89.0,0.0027393203
2023-10-01,20.0,87.5,0.0016926575
2023-10-01,21.5,89.75,0.004071631
2023-10-01,21.0,90.0,0.0052381456
2023-10-01,21.75,90.75,0.0114097465
2023-10-01,20.25,88.5,0.0017999196
2023-10-01,20.25,88.0,0.001656966
2023-10-01,20.75,89.75,0.0033239156
2023-10-01,20.5,89.75,0.0022778187
2023-10-01,20.25,89.5,0.0017938773
2023-10-01,20.75,88.5,0.002050221
2023-10-01,21.0,89.0,0.0026275022
2023-10-01,21.75,88.0,0.0045997924
2023-10-01,21.5,88.0,0.003635117
2023-10-01,20.5,88.0,0.0017453815
2023-10-01,20.25,91.0,0.0018799972
2023-10-01,20.75,87.5,0.002148798
2023-10-01,20.25,89.75,0.0016513923
2023-10-01,22.25,90.75,0.014148692
2023-10-01,20.75,88.25,0.0019988164
2023-10-01,21.75,87.75,0.0061773104
2023-10-01,20.25,90.25,0.0015275928
2023-10-01,20.25,87.0,0.0025967355
2023-10-01,20.0,88.25,0.0016571796
2023-10-01,20.25,89.0,0.0016929015
2023-10-01,21.5,88.25,0.0032476399
2023-10-01,20.25,89.25,0.0017745575
2023-10-01,21.25,90.0,0.01038351
2023-10-01,22.5,90.75,0.012011117
2023-10-01,20.75,90.5,0.0036628628
2023-10-01,20.5,87.75,0.0016978219
2023-10-01,21.5,89.25,0.0034073745
2023-10-01,21.25,88.25,0.0028708593
2023-10-01,21.5,90.5,0.012267998
2023-10-01,21.25,88.5,0.0025029534
2023-10-01,21.5,90.75,0.011192329
2023-10-01,21.0,87.25,0.0032819062
2023-10-01,20.0,88.5,0.0016727623
2023-10-01,20.0,91.0,0.0012462349
2023-10-01,20.5,89.25,0.0022818507
2023-10-01,21.0,88.5,0.00235228
2023-10-01,20.75,90.25,0.00348191
2023-10-01,21.25,89.75,0.00420557
2023-10-01,20.75,88.0,0.0019813138
2023-10-01,21.5,91.0,0.011537144
2023-10-01,20.0,90.0,0.0013047287
2023-10-01,21.0,89.25,0.0029148774
2023-10-01,20.25,87.5,0.0016762936
2023-10-01,20.75,89.5,0.003140037
2023-10-01,20.75,87.75,0.0019295738
2023-10-01,21.0,88.0,0.0025823
2023-10-01,21.0,89.5,0.003402115
2023-10-01,21.0,91.0,0.005195112
2023-10-01,21.25,87.0,0.0051354202
2023-10-01,21.75,89.5,0.005082901
2023-10-01,20.75,90.0,0.003263003
2023-10-01,22.0,90.5,0.011909329
2023-10-01,20.25,87.75,0.0016344173
2023-10-01,20.25,87.25,0.0019438985
2023-10-01,21.75,89.75,0.0051794774
2023-10-01,20.75,90.75,0.0036948314
2023-10-01,22.25,91.0,0.01315834
2023-10-01,20.5,88.25,0.0018287785
2023-10-01,21.0,90.75,0.0049618804
2023-10-01,20.75,87.25,0.0033569357
2023-10-01,21.25,88.75,0.0025419467
2023-10-01,20.75,87.0,0.005579335
2023-10-01,20.0,88.0,0.0016010358
2023-10-01,20.0,89.5,0.0015730917
2023-10-01,20.0,87.0,0.0016657419
2023-10-01,21.25,87.75,0.003310077
2023-10-01,20.0,89.75,0.0013929759
2023-10-01,20.5,89.5,0.0024293636
2023-10-01,21.25,89.25,0.0029888235
2023-10-01,21.25,88.0,0.003019202
2023-10-01,21.25,90.75,0.007198815
2023-10-01,20.25,90.75,0.0018275455
2023-10-01,21.0,89.75,0.00408345
2023-10-01,21.5,90.25,0.011686027
2023-10-01,22.0,91.0,0.011608523
2023-10-01,21.5,87.75,0.004137606
2023-10-01,20.25,88.25,0.0017526608
2023-10-01,20.0,88.75,0.0016123375
2023-10-01,20.5,91.0,0.0026011695
2023-10-01,20.0,90.25,0.0012436177
2023-11-01,22.0,90.75,0.009841789
2023-11-01,20.0,89.5,0.0008272717
2023-11-01,21.0,91.0,0.0036523484
2023-11-01,22.0,91.0,0.009650955
2023-11-01,21.25,89.5,0.0021292497
2023-11-01,21.25,90.75,0.0050729304
2023-11-01,20.0,89.25,0.0007571399
2023-11-01,20.0,87.0,0.0012096482
2023-11-01,21.25,89.25,0.0022028133
2023-11-01,20.25,88.25,0.0007375576
2023-11-01,20.25,87.0,0.0022449968
2023-11-01,21.25,91.0,0.005313692
2023-11-01,21.5,89.25,0.0033950272
2023-11-01,20.0,90.5,0.001194996
2023-11-01,21.25,88.5,0.0028009007
2023-11-01,22.0,90.5,0.008914805
2023-11-01,21.25,88.75,0.0027668227
2023-11-01,20.0,88.0,0.0007195696
2023-11-01,21.75,89.5,0.0055799065
2023-11-01,20.0,89.75,0.0010049397
2023-11-01,21.5,88.25,0.0037024664
2023-11-01,21.25,88.0,0.003184974
2023-11-01,21.5,90.25,0.007708301
2023-11-01,20.0,88.75,0.0007582456
2023-11-01,21.5,87.75,0.004539703
2023-11-01,20.0,90.0,0.001181421
2023-11-01,21.5,89.0,0.0036593222
2023-11-01,22.5,91.0,0.0066141086
2023-11-01,21.75,88.0,0.005721165
2023-11-01,20.0,88.25,0.00073038135
2023-11-01,21.75,87.75,0.0073457756
2023-11-01,21.25,88.25,0.0030056685
2023-11-01,21.5,90.5,0.008260916
2023-11-01,21.5,88.0,0.0043993504
2023-11-01,21.5,91.0,0.0075705857
2023-11-01,20.25,87.5,0.0010531251
2023-11-01,21.25,89.75,0.002558019
2023-11-01,20.0,91.0,0.0016006121
2023-11-01,20.0,88.5,0.00074796693
2023-11-01,21.5,90.75,0.0078017567
2023-11-01,21.25,90.0,0.005343364
2023-11-01,20.25,87.25,0.001200668
2023-11-01,20.25,87.75,0.00097313576
2023-11-01,21.25,87.75,0.0035948306
