time,latitude,longitude,wo
2023-07-01,21.83,90.33,-1.3242295e-06
2023-07-01,20.67,90.83,2.392368e-07
2023-07-01,20.5,89.83,-1.4574174e-07
2023-07-01,21.33,87.83,-4.4508369e-07
2023-07-01,20.75,87.08,-6.633927e-07
2023-07-01,22.17,90.83,-9.2705835e-07
2023-07-01,20.58,88.67,2.6912425e-10
2023-07-01,21.42,87.42,4.235311e-08
2023-07-01,20.33,89.83,2.0825676e-07
2023-07-01,20.0,90.08,-1.1421185e-07
2023-07-01,21.0,88.25,-2.1066703e-06
2023-07-01,20.75,88.33,5.2407646e-08
2023-07-01,21.33,87.17,-5.859928e-08
2023-07-01,21.42,87.17,-1.9924569e-08
2023-08-01,20.33,89.25,-4.7522175e-08
2023-08-01,20.0,88.58,7.8365304e-08
2023-08-01,20.42,88.58,-6.151481e-07
2023-08-01,20.42,88.75,7.728042e-08
2023-08-01,20.92,87.17,4.882276e-07
2023-08-01,20.33,87.67,8.4501573e-07
2023-08-01,21.08,87.08,-3.4871066e-06
2023-08-01,20.33,87.33,-6.901395e-07
2023-08-01,21.08,90.0,3.86592e-07
2023-08-01,21.0,90.33,1.1743114e-06
2023-08-01,21.08,90.17,1.9684398e-06
2023-08-01,21.0,89.5,3.1725776e-07
2023-08-01,21.0,89.67,1.3408242e-06
2023-08-01,21.83,90.58,-1.1747699e-06
2023-08-01,20.33,87.75,1.1590303e-06
2023-08-01,21.83,90.33,-1.2268935e-06
2023-08-01,21.08,90.08,2.663521e-07
2023-08-01,22.0,90.42,-1.1726256e-06
2023-08-01,20.92,88.67,-5.112746e-06
2023-08-01,21.75,90.25,-1.4707188e-06
2023-08-01,21.08,90.92,4.0766957e-07
2023-08-01,20.83,88.75,5.6770983e-07
2023-08-01,20.92,87.25,-3.189536e-07
2023-08-01,20.58,89.67,-2.2624285e-07
2023-08-01,21.92,91.0,-1.5709495e-06
2023-08-01,20.83,87.5,2.7058812e-07
2023-08-01,20.42,89.33,5.8420557e-08
2023-08-01,20.58,88.92,4.212729e-08
2023-08-01,20.33,89.67,6.7007613e-07
2023-08-01,20.42,90.58,-5.227528e-07
2023-08-01,20.83,90.75,-1.46572e-06
2023-08-01,21.08,91.0,3.038187e-07
2023-08-01,20.83,89.08,9.972302e-07
2023-08-01,22.42,90.83,-4.6250292e-07
2023-08-01,20.83,87.25,-3.1286122e-06
2023-08-01,20.42,90.83,-5.56218e-07
2023-08-01,20.92,88.5,-4.442286e-06
2023-08-01,20.0,87.17,-5.641924e-07
2023-08-01,20.0,88.67,1.2805704e-07
2023-08-01,20.33,90.08,-2.4700083e-07
2023-08-01,20.33,89.33,-5.8401294e-08
2023-08-01,21.0,90.5,4.9807073e-07
2023-08-01,21.0,89.58,7.7550555e-07
2023-08-01,20.92,88.75,-2.7328406e-06
2023-08-01,20.58,88.83,-6.068452e-07
2023-08-01,20.92,87.33,-3.4190427e-07
2023-08-01,20.92,88.58,-1.4444013e-06
2023-08-01,20.42,88.67,-2.675433e-07
2023-08-01,21.0,90.42,1.1876622e-06
2023-08-01,22.25,90.83,-8.072773e-07
2023-08-01,21.08,90.83,-1.1943278e-06
2023-08-01,20.42,90.67,-6.320529e-07
2023-08-01,20.42,89.67,2.4597797e-09
2023-08-01,20.33,89.5,1.9786744e-07
2023-08-01,20.42,89.0,4.6182845e-07
2023-08-01,20.92,88.83,-1.5420998e-06
2023-08-01,21.0,90.83,-9.754024e-07
2023-08-01,22.17,90.83,-1.1862519e-06
2023-08-01,20.33,87.42,-1.7539782e-07
2023-08-01,21.0,90.0,7.0403225e-08
2023-08-01,20.83,87.42,5.5782447e-08
2023-08-01,21.0,90.75,-2.2561213e-07
2023-08-01,20.92,88.0,-8.40287e-07
2023-08-01,20.42,89.17,5.6866645e-07
2023-08-01,21.0,90.92,-1.1010939e-06
2023-08-01,21.08,90.42,3.9087206e-07
2023-08-01,20.92,87.0,3.3579774e-06
2023-08-01,20.92,87.58,-2.9886488e-07
2023-08-01,20.92,88.08,-4.917199e-07
2023-08-01,21.0,90.67,-3.1632243e-07
2023-08-01,20.33,89.42,2.1061558e-07
2023-08-01,20.42,88.92,3.721901e-07
2023-08-01,21.0,90.17,1.882103e-07
2023-08-01,20.58,88.33,6.1441773e-07
2023-08-01,20.42,89.58,-4.138186e-07
2023-08-01,21.08,90.5,5.5981815e-07
2023-08-01,21.0,90.08,7.275721e-07
2023-08-01,21.83,90.0,-1.0945189e-06
2023-08-01,20.92,87.83,1.2176278e-06
2023-08-01,20.58,90.0,-1.4129992e-07
2023-08-01,20.83,88.67,2.6094793e-07
2023-08-01,20.83,91.0,-5.064414e-07
2023-08-01,21.08,90.58,7.1896345e-08
2023-08-01,22.0,90.5,-1.3411576e-06
2023-08-01,20.0,88.0,-1.1372551e-08
2023-08-01,20.42,89.08,4.437438e-07
2023-08-01,21.75,90.33,-1.2458898e-06
2023-08-01,20.92,87.75,7.785032e-08
2023-08-01,20.33,89.83,-1.0269216e-07
2023-08-01,20.83,88.92,1.1418322e-07
2023-08-01,22.0,89.92,-9.703114e-07
2023-08-01,20.92,87.92,2.625952e-07
2023-08-01,20.0,87.08,-1.3902933e-06
2023-08-01,21.08,90.67,-3.0722614e-07
2023-08-01,20.33,87.5,2.1444578e-07
2023-08-01,20.92,87.67,4.5462951e-07
2023-08-01,20.33,89.92,-3.7676447e-08
2023-08-01,20.83,90.92,-4.0099215e-07
2023-08-01,20.58,89.0,1.8293277e-07
2023-08-01,20.42,89.5,-4.363246e-10
2023-08-01,20.92,88.33,-3.4174248e-06
2023-08-01,22.0,88.08,-6.1928387e-07
2023-08-01,20.5,87.42,-2.3668301e-06
2023-08-01,21.83,90.42,-1.1333974e-06
2023-08-01,20.33,90.0,-1.19498e-07
2023-08-01,20.83,90.83,-8.7506737e-07
2023-08-01,21.0,89.75,1.8584642e-06
2023-08-01,20.5,87.33,-8.8731593e-07
2023-08-01,21.08,90.75,-3.0204563e-07
2023-08-01,21.75,90.42,-1.2484046e-06
2023-08-01,20.92,87.42,-8.051594e-08
2023-08-01,21.83,90.5,-1.1794999e-06
2023-08-01,20.92,88.42,-2.8094883e-06
2023-08-01,21.08,87.0,3.6502486e-06
2023-08-01,20.33,89.58,4.029258e-08
2023-08-01,20.83,88.58,-3.3276862e-07
2023-08-01,21.0,90.58,3.3353157e-07
2023-08-01,20.42,90.75,-5.951715e-07
2023-08-01,21.0,91.0,-1.4153336e-06
2023-08-01,20.42,89.25,3.678466e-07
2023-08-01,21.08,90.25,1.7112528e-06
2023-08-01,20.83,89.0,7.552766e-07
2023-08-01,20.58,88.58,-1.4060835e-07
2023-08-01,21.0,89.92,6.600331e-07
2023-08-01,22.0,88.17,-1.0648472e-06
2023-08-01,20.33,87.58,7.37099e-07
2023-08-01,20.83,87.33,-3.0608558e-06
2023-08-01,21.0,90.25,6.3969645e-07
2023-08-01,22.0,90.0,-1.2779275e-06
2023-08-01,22.5,90.83,-8.906053e-09
2023-08-01,20.92,88.17,-1.890493e-06
2023-08-01,20.92,87.08,2.5729314e-06
2023-08-01,20.58,89.58,-3.8693716e-07
2023-08-01,20.0,88.08,1.05946235e-07
2023-08-01,21.83,89.92,-7.113654e-07
2023-08-01,22.25,91.0,-1.2977729e-06
2023-08-01,20.92,87.5,-2.0482932e-07
2023-08-01,21.0,89.83,-1.2588001e-06
2023-08-01,20.33,89.75,-1.4505994e-07
2023-08-01,20.92,88.25,-3.989844e-06
2023-08-01,20.42,88.83,4.9939865e-07
2023-08-01,20.0,87.0,1.4183913e-06
2023-08-01,21.08,90.33,1.0948434e-06
2023-08-01,20.83,88.83,3.5982728e-07
2023-08-01,20.42,90.25,-2.478435e-07
2023-08-01,20.0,87.92,-2.874768e-07
2023-08-01,21.92,90.42,-1.0196947e-06
2023-08-01,20.58,89.83,-7.087423e-08
2023-08-01,20.92,90.67,-1.1611623e-06
2023-08-01,21.08,87.83,2.0420286e-07
2023-08-01,20.42,90.08,-1.1388645e-08
2023-08-01,21.08,88.83,-1.4808633e-06
2023-08-01,20.42,87.58,4.785805e-07
2023-08-01,20.33,90.83,-5.601166e-07
2023-08-01,21.0,88.17,6.4362e-07
2023-08-01,20.58,89.25,-3.319844e-07
2023-08-01,20.92,90.75,-1.5657222e-06
2023-08-01,20.5,87.08,-2.0205655e-06
2023-08-01,21.08,88.92,-1.4747993e-06
2023-08-01,21.08,87.92,-2.1480766e-07
2023-08-01,20.33,88.83,1.7365697e-07
2023-08-01,21.0,88.08,2.1479975e-06
2023-08-01,20.92,90.83,-1.9822241e-06
2023-08-01,21.75,90.83,-1.2377213e-06
2023-08-01,20.58,88.67,-4.2081612e-07
2023-08-01,20.42,90.33,1.155129e-07
2023-08-01,20.83,90.0,-2.7850734e-07
2023-08-01,20.83,88.0,2.1330348e-07
2023-08-01,20.83,89.58,6.033052e-07
2023-08-01,21.83,91.0,-1.3626013e-06
2023-08-01,20.33,88.42,-6.3954417e-07
2023-08-01,20.92,90.92,-1.8546796e-06
2023-08-01,20.58,88.42,4.992101e-07
2023-08-01,21.08,88.75,2.8889458e-06
2023-08-01,20.42,91.0,-5.2273896e-07
2023-08-01,20.33,88.33,-7.5846145e-07
2023-08-01,20.92,90.25,4.0237527e-08
2023-08-01,21.0,88.42,1.8314853e-06
2023-08-01,21.92,90.5,-1.1806117e-06
2023-08-01,21.08,89.08,-5.6375904e-07
2023-08-01,20.92,90.33,4.8431343e-07
2023-08-01,20.83,88.33,-2.4930375e-07
2023-08-01,20.0,88.42,2.3413894e-07
2023-08-01,20.42,87.75,4.5607408e-07
2023-08-01,20.83,90.17,-1.879545e-07
2023-08-01,20.33,88.25,-2.7137628e-07
2023-08-01,20.58,89.42,-5.634681e-07
2023-08-01,21.08,89.0,-1.256779e-06
2023-08-01,20.83,90.08,-1.380839e-07
2023-08-01,20.33,88.92,9.699072e-08
2023-08-01,22.25,90.92,-8.255671e-07
2023-08-01,20.33,90.75,-4.4103604e-07
2023-08-01,21.0,88.33,2.4118922e-06
2023-08-01,20.92,90.5,-6.6405164e-07
2023-08-01,20.83,87.92,3.869538e-07
2023-08-01,20.42,87.67,5.1531265e-07
2023-08-01,20.58,88.75,-4.608253e-07
2023-08-01,20.0,87.75,-3.5172226e-07
2023-08-01,20.0,88.25,1.3028145e-07
2023-08-01,20.92,90.58,-4.3680467e-07
2023-08-01,20.83,89.5,7.4088683e-07
2023-08-01,21.0,88.25,-4.2169386e-06
2023-08-01,20.92,90.42,1.4898622e-07
2023-08-01,20.0,87.5,9.214647e-08
2023-08-01,20.58,89.75,-6.4199476e-08
2023-08-01,20.83,88.25,6.3718903e-07
2023-08-01,20.83,89.83,5.648402e-08
2023-08-01,20.0,88.33,9.501903e-08
2023-08-01,21.08,88.17,-4.936119e-07
2023-08-01,22.67,90.92,-4.2398756e-06
2023-08-01,21.0,87.75,6.926038e-07
2023-08-01,21.0,87.33,4.7470883e-07
2023-08-01,22.17,91.0,-1.1267631e-06
2023-08-01,20.0,87.58,-1.2834013e-07
2023-08-01,20.33,88.58,-2.1480591e-07
2023-08-01,21.0,87.42,8.5604734e-07
2023-08-01,21.08,88.25,1.8160619e-06
2023-08-01,21.08,88.42,-2.20797e-06
2023-08-01,20.83,89.67,3.1201606e-07
2023-08-01,20.42,87.0,1.5898484e-06
2023-08-01,20.33,88.67,1.4408216e-07
2023-08-01,21.92,88.17,-9.5090684e-07
2023-08-01,21.08,88.33,2.323067e-06
2023-08-01,21.0,87.67,7.051433e-08
2023-08-01,20.5,87.0,3.6372361e-07
2023-08-01,21.0,87.5,1.1699584e-07
2023-08-01,20.83,88.17,4.2755252e-07
2023-08-01,21.0,87.58,-1.078318e-07
2023-08-01,20.83,89.75,2.4134545e-07
2023-08-01,21.75,91.0,-1.2597372e-06
2023-08-01,20.42,87.08,-7.089936e-07
2023-08-01,20.58,89.33,-4.28182e-07
2023-08-01,20.42,87.17,4.230313e-07
2023-08-01,21.08,88.5,1.6320687e-06
2023-08-01,20.0,87.67,-2.5652926e-07
2023-08-01,20.83,88.08,5.694991e-07
2023-08-01,20.92,91.0,-1.2961015e-06
2023-08-01,20.42,87.42,-1.1908961e-06
2023-08-01,21.92,90.0,-1.1543608e-06
2023-08-01,20.33,90.92,-6.4719933e-07
2023-08-01,21.0,88.0,-1.1111271e-06
2023-08-01,21.0,87.0,5.8827305e-07
2023-08-01,21.08,88.67,2.942383e-06
2023-08-01,21.08,88.0,-5.068584e-07
2023-08-01,21.0,87.08,-8.472626e-06
2023-08-01,20.83,89.92,-9.092673e-08
2023-08-01,21.0,87.92,-3.3430451e-06
2023-08-01,21.83,88.0,-7.531607e-07
2023-08-01,20.42,87.33,-2.6473847e-07
2023-08-01,21.08,88.08,8.540497e-07
2023-08-01,20.33,88.5,-4.0428168e-07
2023-08-01,20.42,90.17,-3.1186715e-07
2023-08-01,20.33,88.75,2.5855445e-07
2023-08-01,22.17,90.67,-1.5062445e-06
2023-08-01,21.08,88.58,-1.4062489e-07
2023-08-01,20.33,91.0,-6.0357627e-07
2023-08-01,21.0,87.17,-1.1698381e-06
2023-08-01,21.75,90.92,-1.2491923e-06
2023-08-01,21.0,87.83,1.5675214e-06
2023-08-01,21.92,89.92,-8.545755e-07
2023-08-01,21.92,88.08,-4.6728184e-07
2023-08-01,21.0,87.25,1.5738871e-07
2023-08-01,20.42,87.25,7.09646e-07
2023-08-01,21.08,87.75,-1.3077814e-06
2023-08-01,21.75,90.75,-1.2190982e-06
2023-08-01,21.0,88.5,2.1561543e-06
2023-08-01,20.0,87.42,1.8014708e-07
2023-08-01,21.0,89.17,-1.3887884e-06
2023-08-01,20.0,87.25,-2.4016643e-07
2023-08-01,20.58,89.92,-1.3512417e-07
2023-08-01,20.92,89.25,-1.0672845e-06
2023-08-01,20.33,90.33,-6.9127344e-07
2023-08-01,20.42,88.33,4.096382e-08
2023-08-01,21.08,87.33,9.940086e-07
2023-08-01,21.83,88.17,-9.3810326e-07
2023-08-01,20.33,87.92,9.469403e-07
2023-08-01,21.08,89.67,-1.5106708e-06
2023-08-01,21.0,89.08,-1.5311924e-06
2023-08-01,21.92,90.83,-1.1868505e-06
2023-08-01,20.83,87.67,5.9808895e-07
2023-08-01,21.83,90.67,-1.1807591e-06
2023-08-01,21.08,89.58,-1.6034937e-06
2023-08-01,20.92,89.33,-1.1034607e-06
2023-08-01,20.83,90.5,-3.771728e-07
2023-08-01,20.42,89.83,-2.3764792e-07
2023-08-01,20.92,89.42,-8.058788e-07
2023-08-01,20.83,89.25,7.503153e-07
2023-08-01,20.0,88.5,4.892158e-08
2023-08-01,22.5,91.0,-3.5185953e-06
2023-08-01,20.42,88.25,4.3636408e-07
2023-08-01,21.0,89.0,-1.4771447e-07
2023-08-01,21.92,90.75,-1.1881796e-06
2023-08-01,20.33,88.0,7.317205e-07
2023-08-01,20.42,90.5,-5.202614e-07
2023-08-01,20.92,89.17,-1.2905886e-06
2023-08-01,21.75,90.58,-1.2087017e-06
2023-08-01,20.33,89.17,1.4912654e-07
2023-08-01,20.33,90.17,-5.940859e-07
2023-08-01,20.83,87.58,2.279434e-07
2023-08-01,21.0,89.42,3.1265964e-07
2023-08-01,21.08,89.92,1.0083245e-06
2023-08-01,21.92,90.92,-1.4379254e-06
2023-08-01,20.83,90.67,-1.6144548e-06
2023-08-01,21.08,87.17,-7.686627e-07
2023-08-01,20.42,89.75,-2.084394e-07
2023-08-01,20.92,88.92,-1.3217968e-06
2023-08-01,20.58,89.5,-6.100268e-07
2023-08-01,20.42,88.5,-5.12485e-07
2023-08-01,20.33,87.83,9.0512515e-07
2023-08-01,21.08,89.83,-7.0015307e-07
2023-08-01,21.0,89.33,9.700622e-07
2023-08-01,20.92,89.0,-9.054594e-07
2023-08-01,21.08,89.75,4.4536077e-07
2023-08-01,20.83,89.17,8.0528116e-07
2023-08-01,20.58,89.08,-1.9901951e-07
2023-08-01,20.33,90.25,-7.325117e-07
2023-08-01,21.0,89.25,3.953753e-07
2023-08-01,20.83,88.5,-5.988794e-07
2023-08-01,20.92,89.08,-1.1513263e-06
2023-08-01,20.5,87.25,-1.1923305e-07
2023-08-01,20.42,88.42,-3.1049413e-07
2023-08-01,20.83,90.58,-3.316861e-07
2023-08-01,20.0,88.17,2.0787328e-07
2023-08-01,21.08,87.25,-6.9648195e-07
2023-08-01,21.08,87.42,1.2668293e-06
2023-08-01,21.75,90.5,-1.2322859e-06
2023-08-01,20.92,89.5,-1.1049368e-07
2023-08-01,20.33,89.08,1.4154367e-07
2023-08-01,20.92,89.92,1.0770616e-06
2023-08-01,20.33,90.58,-1.3275236e-07
2023-08-01,21.08,89.25,-2.5086624e-06
2023-08-01,20.5,87.17,-1.360503e-06
2023-08-01,21.08,87.58,2.0675648e-07
2023-08-01,21.0,88.58,2.635678e-06
2023-08-01,20.92,90.0,-1.691227e-08
2023-08-01,20.33,89.0,2.182973e-07
2023-08-01,20.42,87.92,8.6123475e-07
2023-08-01,20.58,88.5,1.7600492e-07
2023-08-01,21.92,90.58,-1.1213665e-06
2023-08-01,21.75,90.67,-1.211187e-06
2023-08-01,21.83,90.83,-1.2044909e-06
2023-08-01,20.92,90.08,7.752859e-07
2023-08-01,20.83,87.83,7.84899e-07
2023-08-01,20.42,90.42,-3.3774086e-07
2023-08-01,21.08,87.67,-1.2973989e-06
2023-08-01,20.83,90.25,1.06999366e-07
2023-08-01,20.92,90.17,7.14928e-07
2023-08-01,21.83,90.92,-1.2199973e-06
2023-08-01,20.83,89.42,6.9252525e-07
2023-08-01,20.33,88.17,3.1848535e-07
2023-08-01,20.42,90.0,1.0101208e-07
2023-08-01,21.08,89.17,-2.1737058e-06
2023-08-01,20.42,87.83,7.4351453e-07
2023-08-01,20.33,90.67,-1.0700522e-07
2023-08-01,22.5,90.92,-1.3519334e-06
2023-08-01,21.0,88.67,7.950629e-07
2023-08-01,20.42,88.0,8.7492054e-07
2023-08-01,20.58,89.17,-4.7039586e-07
2023-08-01,20.92,89.58,2.0583147e-07
2023-08-01,20.42,88.17,7.828611e-07
2023-08-01,21.83,90.75,-1.1891838e-06
2023-08-01,20.33,90.42,-8.676273e-07
2023-08-01,21.0,88.92,-1.4545125e-06
2023-08-01,20.83,90.42,-2.8764788e-07
2023-08-01,20.83,87.75,-1.8571718e-07
2023-08-01,20.0,87.83,-3.9593476e-07
2023-08-01,21.0,88.83,-3.7502462e-06
2023-08-01,20.83,88.42,-5.4603845e-07
2023-08-01,20.92,89.67,-4.6719435e-07
2023-08-01,21.08,89.42,-2.8477947e-07
2023-08-01,20.0,87.33,5.892517e-07
2023-08-01,20.33,90.5,-5.0744217e-07
2023-08-01,20.42,89.92,-1.1186421e-07
2023-08-01,21.92,90.67,-1.1768303e-06
2023-08-01,20.92,89.75,-1.1660079e-06
2023-08-01,20.42,90.92,-5.090778e-07
2023-08-01,20.42,88.08,4.948757e-07
2023-08-01,21.08,87.5,3.759934e-07
2023-08-01,20.83,89.33,7.445484e-07
2023-08-01,21.0,88.75,-5.3692743e-06
2023-08-01,20.92,89.83,-2.4528958e-06
2023-08-01,20.83,90.33,-3.2020603e-07
2023-08-01,20.33,88.08,4.291442e-07
2023-08-01,21.08,89.33,-1.3269208e-06
2023-08-01,21.83,88.08,-5.6070604e-07
2023-08-01,21.08,89.5,-1.2818813e-06
2023-08-01,20.42,87.5,-2.9222062e-07
2023-08-01,20.58,87.25,-1.0739175e-06
2023-08-01,20.33,87.25,-1.2069782e-07
2023-08-01,21.67,89.67,-1.2252586e-06
2023-08-01,21.33,87.42,8.956688e-08
2023-08-01,20.75,88.42,-1.4048113e-07
2023-08-01,20.5,89.0,2.2833801e-07
2023-08-01,21.33,87.5,-1.115342e-06
2023-08-01,21.5,88.0,-5.411167e-07
2023-08-01,20.17,90.83,-1.4534137e-07
2023-08-01,20.67,87.58,-4.704958e-07
2023-08-01,21.67,89.58,-1.253408e-06
2023-08-01,22.42,90.92,5.847084e-07
2023-08-01,20.08,90.33,7.225603e-08
2023-08-01,22.58,90.92,-2.284929e-06
2023-08-01,20.08,90.42,1.4887524e-07
2023-08-01,20.17,90.75,-3.84697e-07
2023-08-01,21.33,87.67,-3.0711936e-07
2023-08-01,20.75,88.33,-3.4270622e-07
2023-08-01,21.5,87.92,-5.33287e-07
2023-08-01,20.0,90.08,-9.730995e-07
2023-08-01,21.33,87.75,-2.9193103e-07
2023-08-01,20.17,90.67,-2.7182122e-07
2023-08-01,21.5,87.83,-7.1280743e-07
2023-08-01,20.67,89.67,-5.8040945e-07
2023-08-01,21.33,87.58,-7.8474073e-07
2023-08-01,21.58,90.25,-8.000201e-07
2023-08-01,21.5,88.08,-9.188302e-07
2023-08-01,20.67,89.58,-9.766059e-07
2023-08-01,21.25,91.0,2.183349e-07
2023-08-01,21.5,88.33,-9.820535e-07
2023-08-01,20.08,87.25,1.2283313e-09
2023-08-01,20.58,87.92,1.0572327e-08
2023-08-01,21.33,87.0,1.9767228e-06
2023-08-01,22.08,90.75,-1.4812554e-06
2023-08-01,20.75,88.58,4.674434e-07
2023-08-01,20.5,88.92,2.9326168e-07
2023-08-01,20.25,87.0,-8.8130963e-07
2023-08-01,21.33,87.08,1.5131263e-07
2023-08-01,20.17,90.92,-8.80927e-08
2023-08-01,21.5,88.25,-8.170983e-07
2023-08-01,21.33,87.17,4.010921e-07
2023-08-01,20.08,90.25,2.3136284e-08
2023-08-01,20.17,91.0,-1.5540753e-07
2023-08-01,20.75,88.5,5.385074e-07
2023-08-01,21.5,88.17,-7.7344134e-07
2023-08-01,21.33,87.25,4.687834e-07
2023-08-01,20.5,90.5,-5.9557937e-07
2023-08-01,20.0,90.0,-8.253204e-07
2023-08-01,21.58,90.17,-7.548877e-07
2023-08-01,21.33,87.33,7.0049947e-07
2023-08-01,20.58,90.83,2.5546223e-07
2023-08-01,21.67,89.75,-7.490395e-07
2023-08-01,21.33,87.83,-7.149703e-07
2023-08-01,21.67,89.5,-1.0352829e-06
2023-08-01,21.67,89.33,-7.363262e-07
2023-08-01,20.75,88.08,6.236391e-07
2023-08-01,20.5,89.17,-5.0108845e-08
2023-08-01,20.08,90.67,-1.7242076e-10
2023-08-01,21.33,88.5,-8.094209e-07
2023-08-01,21.5,87.42,-8.3333816e-08
2023-08-01,21.67,89.25,-7.62764e-07
2023-08-01,21.33,88.58,-5.254661e-07
2023-08-01,20.42,89.42,9.38633e-08
2023-08-01,20.17,90.25,-6.6948616e-07
2023-08-01,20.17,90.33,-1.031663e-07
2023-08-01,21.33,88.67,-1.6794226e-07
2023-08-01,20.08,90.75,-1.526182e-08
2023-08-01,20.58,87.83,-1.9772342e-07
2023-08-01,20.75,88.0,2.9878007e-07
2023-08-01,21.33,88.75,4.186083e-07
2023-08-01,20.67,89.83,-4.5111008e-07
2023-08-01,20.17,90.17,-1.0029827e-06
2023-08-01,21.33,88.83,8.0128e-06
2023-08-01,21.33,88.92,-2.1604737e-06
2023-08-01,21.5,87.33,-2.2830461e-07
2023-08-01,20.17,90.08,-3.3371848e-07
2023-08-01,21.58,90.33,-9.988236e-07
2023-08-01,20.08,90.5,1.6794645e-07
2023-08-01,21.5,87.5,1.6022792e-06
2023-08-01,21.33,88.42,-5.9972336e-07
2023-08-01,21.33,87.92,-7.8018064e-07
2023-08-01,21.5,87.75,-8.112734e-07
2023-08-01,20.17,90.58,-9.291599e-08
2023-08-01,20.75,88.25,-8.331953e-08
2023-08-01,20.5,89.08,2.0332891e-10
2023-08-01,20.58,90.92,3.4237115e-07
2023-08-01,21.33,88.0,-4.1428657e-07
2023-08-01,21.33,88.08,-6.407218e-07
2023-08-01,21.5,87.67,-1.0114871e-06
2023-08-01,20.58,87.5,-2.1239825e-06
2023-08-01,21.5,87.58,-1.3458385e-06
2023-08-01,20.17,90.5,-2.7392106e-08
2023-08-01,21.33,88.17,-8.355831e-07
2023-08-01,20.75,88.17,-6.974989e-08
2023-08-01,20.5,90.42,-6.089268e-08
2023-08-01,20.08,87.17,-2.754942e-07
2023-08-01,20.67,89.75,-3.7901978e-07
2023-08-01,21.33,88.25,-4.0340836e-07
2023-08-01,20.08,90.58,-7.9054026e-08
2023-08-01,20.17,90.42,-1.446306e-07
2023-08-01,20.0,90.17,-3.708812e-07
2023-08-01,21.33,88.33,-8.8321116e-07
2023-08-01,21.67,89.42,-1.2621421e-06
2023-08-01,20.58,91.0,4.383579e-07
2023-08-01,20.25,87.08,-5.6737866e-07
2023-08-01,21.25,90.92,1.7151245e-07
2023-08-01,20.58,90.67,3.241944e-08
2023-08-01,21.5,89.17,-7.310117e-07
2023-08-01,21.25,89.5,-1.7891475e-06
2023-08-01,20.5,90.67,-3.681649e-07
2023-08-01,21.58,89.83,-7.114952e-07
2023-08-01,20.25,87.83,3.3900307e-07
2023-08-01,21.67,90.25,-1.2389918e-06
2023-08-01,20.75,89.08,5.3812283e-07
2023-08-01,21.25,89.58,2.7284278e-07
2023-08-01,20.67,89.25,-3.1687367e-07
2023-08-01,20.08,89.75,-3.7410294e-07
2023-08-01,20.5,88.67,-4.8436215e-07
2023-08-01,20.25,87.75,7.8419544e-07
2023-08-01,21.25,89.67,-8.765183e-08
2023-08-01,20.08,89.83,-2.9072615e-07
2023-08-01,20.0,89.75,-5.392928e-07
2023-08-01,21.5,89.0,-4.3871028e-06
2023-08-01,21.25,89.75,-9.545101e-07
2023-08-01,21.58,89.92,-1.5173144e-07
2023-08-01,20.25,87.67,9.231628e-07
2023-08-01,20.75,89.0,8.699042e-08
2023-08-01,21.5,88.92,3.5936478e-07
2023-08-01,21.5,89.08,3.0811927e-07
2023-08-01,21.67,90.17,-1.070268e-06
2023-08-01,21.25,89.42,-3.6739862e-06
2023-08-01,21.5,89.25,-1.1246406e-06
2023-08-01,20.25,88.17,-2.6198697e-07
2023-08-01,21.5,89.5,9.532479e-07
2023-08-01,21.25,88.92,-3.2080357e-06
2023-08-01,21.25,89.0,-2.1319308e-06
2023-08-01,20.25,88.08,-9.2973444e-08
2023-08-01,21.5,89.42,1.6408117e-07
2023-08-01,20.75,89.25,3.0426943e-07
2023-08-01,21.25,89.08,-4.5724114e-06
2023-08-01,20.0,89.67,-9.408961e-08
2023-08-01,20.58,87.42,-9.608846e-07
2023-08-01,20.25,87.92,2.595144e-07
2023-08-01,21.67,90.33,-1.2108846e-06
2023-08-01,20.08,87.42,1.0922225e-06
2023-08-01,20.5,88.58,-6.399126e-07
2023-08-01,21.25,89.17,4.4499843e-06
2023-08-01,20.67,89.17,-2.1773101e-07
2023-08-01,20.25,88.0,-1.3195406e-08
2023-08-01,20.58,88.0,-3.8274837e-07
2023-08-01,21.25,89.25,6.0144826e-06
2023-08-01,21.5,89.33,-8.845597e-07
2023-08-01,20.75,89.17,4.8723456e-07
2023-08-01,21.25,89.33,-5.055674e-06
2023-08-01,20.08,89.67,4.396301e-08
2023-08-01,20.67,89.5,-1.0876873e-06
2023-08-01,21.25,89.83,-6.250509e-06
2023-08-01,20.08,87.33,8.3556773e-07
2023-08-01,20.25,87.33,-4.0597544e-07
2023-08-01,21.25,90.5,1.1034059e-06
2023-08-01,21.5,88.58,2.904575e-06
2023-08-01,21.58,90.0,-2.540861e-07
2023-08-01,21.25,90.58,2.3515117e-06
2023-08-01,20.08,90.08,-6.144199e-07
2023-08-01,20.75,88.75,-2.1385458e-07
2023-08-01,21.67,89.92,-7.602737e-07
2023-08-01,20.25,87.25,-4.983889e-07
2023-08-01,20.5,88.83,8.126038e-08
2023-08-01,20.67,89.42,-8.2468415e-07
2023-08-01,21.25,90.67,1.7269552e-06
2023-08-01,21.5,88.5,-1.1669775e-06
2023-08-01,20.25,87.17,-4.721563e-07
2023-08-01,20.0,89.92,-5.883993e-07
2023-08-01,21.5,88.42,1.0416813e-06
2023-08-01,21.58,90.08,-4.003949e-07
