time,latitude,longitude,uo
2023-11-01,20.0,87.17,-0.16438423
2023-11-01,20.17,87.42,-0.03300561
2023-11-01,21.5,88.58,0.072682045
2023-11-01,20.58,90.33,-0.17452332
2023-11-01,20.75,89.17,-0.014411357
2023-11-01,21.58,88.33,0.038339946
2023-11-01,20.08,88.42,-0.028936837
2023-11-01,20.92,89.25,0.06583007
2023-11-01,21.25,89.33,-0.14590374
2023-11-01,22.25,90.92,0.010257363
2023-11-01,21.58,90.58,0.0028580243
2023-11-01,21.67,89.17,-0.014334646
2023-11-01,20.42,90.17,-0.17426483
2023-11-01,20.5,89.25,-0.055496555
2023-11-01,21.08,88.75,-0.11172536
2023-11-01,20.58,88.83,-0.035141412
2023-11-01,20.42,87.33,-0.017999498
2023-11-01,20.33,88.42,-0.019049205
2023-11-01,22.17,91.0,0.015859505
2023-11-01,20.33,88.08,-0.00911492
2023-11-01,20.17,90.0,-0.07378884
2023-11-01,21.92,91.0,0.039883193
2023-11-01,20.17,89.08,0.06288447
2023-11-01,20.67,90.33,-0.06564687
2023-11-01,20.25,90.58,-0.24421936
2023-11-01,20.5,87.58,-0.07047364
2023-11-01,21.5,88.83,0.028073944
2023-11-01,21.75,88.5,0.010057865
2023-11-01,20.83,88.08,-0.34566012
2023-11-01,21.67,89.25,-0.006537613
2023-11-01,20.75,88.33,-0.14003682
2023-11-01,21.0,87.5,-0.02774192
2023-11-01,20.83,87.0,0.0045304997
2023-11-01,20.92,87.67,-0.2056873
2023-11-01,22.0,90.92,0.028234553
2023-11-01,20.58,87.17,-0.09059909
2023-11-01,21.08,88.5,-0.083700515
2023-11-01,20.42,88.08,0.039232865
2023-11-01,20.0,87.33,-0.16405973
2023-11-01,21.17,87.67,-0.09579524
2023-11-01,21.33,87.67,-0.023757163
2023-11-01,21.42,90.67,-0.015908126
2023-11-01,21.67,88.17,0.003242922
2023-11-01,21.42,89.67,-0.18942545
2023-11-01,20.42,89.58,-0.069045715
2023-11-01,20.58,87.75,-0.08914527
2023-11-01,20.0,90.5,-0.006008384
2023-11-01,21.0,87.58,-0.106659815
2023-11-01,20.92,90.42,0.20919417
2023-11-01,20.08,87.08,-0.13080767
2023-11-01,20.83,89.75,-0.02426858
2023-11-01,20.67,87.5,-0.43028837
2023-11-01,21.33,88.0,-0.020321451
2023-11-01,21.25,89.17,-0.11742594
2023-11-01,20.42,87.08,-0.07522026
2023-11-01,21.33,88.67,-0.009826436
2023-11-01,20.25,87.5,0.045235865
2023-11-01,21.08,89.5,0.0633686
2023-11-01,21.58,88.58,0.066571824
2023-11-01,20.5,90.08,-0.10829841
2023-11-01,21.92,90.67,0.021644976
2023-11-01,20.17,89.0,0.070605844
2023-11-01,20.33,88.58,0.010128293
2023-11-01,21.58,90.5,0.0066177025
2023-11-01,21.92,90.75,0.020215867
2023-11-01,22.58,90.92,0.008605981
2023-11-01,21.67,90.75,0.0064422577
2023-11-01,20.25,88.0,-0.039307464
2023-11-01,21.58,88.42,0.05761228
2023-11-01,20.67,88.17,-0.03938509
2023-11-01,21.92,90.83,0.020073937
2023-11-01,20.5,88.0,0.082155176
2023-11-01,20.92,90.0,0.0870601
2023-11-01,20.58,90.5,-0.16580163
2023-11-01,20.17,87.5,-0.025103938
2023-11-01,21.08,88.58,-0.06880866
2023-11-01,21.58,87.83,-0.013184673
2023-11-01,20.25,89.58,-0.09663
2023-11-01,21.0,87.33,0.0006194784
2023-11-01,20.17,90.58,-0.19920449
2023-11-01,20.25,90.92,-0.20863515
2023-11-01,21.5,89.58,-0.08838161
2023-11-01,20.17,87.08,-0.09515776
2023-11-01,20.67,89.33,-0.0986919
2023-11-01,20.75,90.83,0.07276263
2023-11-01,21.17,88.42,-0.067998484
2023-11-01,20.5,89.08,-0.06660282
2023-11-01,21.25,90.08,-0.35147494
2023-11-01,20.17,89.33,-0.0742547
2023-11-01,20.75,88.25,-0.15392585
2023-11-01,20.08,89.5,-0.067088865
2023-11-01,20.75,88.92,-0.027328791
2023-11-01,20.58,87.83,-0.01094504
2023-11-01,20.33,88.5,-0.008779657
2023-11-01,21.0,87.42,0.017471515
2023-11-01,20.42,88.83,-0.006437124
2023-11-01,20.42,88.75,-0.005745596
2023-11-01,20.67,90.08,-0.026583625
2023-11-01,21.42,89.75,-0.17086624
2023-11-01,21.5,88.5,0.07619509
2023-11-01,20.42,87.17,-0.06070269
2023-11-01,21.17,90.25,-0.15322559
2023-11-01,21.33,90.92,-0.1430106
2023-11-01,20.75,87.25,-0.12402643
2023-11-01,21.42,90.5,-0.0034760204
2023-11-01,20.5,90.92,-0.15024658
2023-11-01,21.5,88.67,0.10204684
2023-11-01,20.42,90.08,-0.14106295
2023-11-01,20.92,90.5,0.22003514
2023-11-01,20.42,87.58,0.038002744
2023-11-01,20.25,90.75,-0.24615939
2023-11-01,20.33,88.25,-0.017256947
2023-11-01,20.83,87.83,-0.35118672
2023-11-01,21.58,90.75,0.0026826882
2023-11-01,22.0,90.0,0.007042375
2023-11-01,20.5,88.67,-0.017068265
2023-11-01,21.5,90.5,0.0047648805
2023-11-01,21.42,90.33,-0.023511458
2023-11-01,21.67,88.92,-0.026046816
2023-11-01,20.75,89.0,-0.004886551
2023-11-01,21.25,89.67,0.02781675
2023-11-01,21.25,89.83,-0.054815687
2023-11-01,20.25,87.75,0.00749592
2023-11-01,20.75,90.33,0.04094293
2023-11-01,20.0,89.33,0.05468205
2023-11-01,20.5,90.58,-0.261039
2023-11-01,20.67,90.25,-0.06184251
2023-11-01,21.17,88.0,-0.1552763
2023-11-01,22.0,89.92,0.0037345241
2023-11-01,21.58,88.0,-0.0103178555
2023-11-01,21.08,89.0,-0.23782013
2023-11-01,21.17,89.83,0.020514885
2023-11-01,21.67,91.0,0.01454961
2023-11-01,20.67,87.0,-0.017952481
2023-11-01,21.08,89.25,-0.05284286
2023-11-01,21.67,88.83,-0.019554585
2023-11-01,21.33,88.92,-0.052412402
2023-11-01,20.0,89.42,-0.00076625345
2023-11-01,20.67,87.42,-0.40295544
2023-11-01,20.92,90.75,0.15810503
2023-11-01,21.5,89.83,-0.05263706
2023-11-01,21.42,90.17,-0.05473957
2023-11-01,20.92,90.67,0.19544066
2023-11-01,20.17,90.08,-0.09628739
2023-11-01,21.08,89.08,-0.20961842
2023-11-01,22.0,90.67,0.026219444
2023-11-01,21.67,90.92,0.012586153
2023-11-01,20.08,90.0,0.0070209433
2023-11-01,20.08,89.42,-0.06208589
2023-11-01,20.5,89.5,-0.06797239
2023-11-01,20.25,89.75,-0.078014895
2023-11-01,21.5,89.92,-0.027606523
2023-11-01,22.0,90.75,0.027158035
2023-11-01,21.33,88.83,-0.015130809
2023-11-01,20.17,89.25,-0.034929276
2023-11-01,20.08,88.33,-0.05163682
2023-11-01,20.17,87.25,-0.049567223
2023-11-01,20.58,88.92,-0.029697489
2023-11-01,21.08,89.17,-0.13732225
2023-11-01,20.42,89.42,-0.05798453
2023-11-01,22.0,90.42,0.01523805
2023-11-01,20.42,87.67,0.054306664
2023-11-01,20.25,90.67,-0.24834017
2023-11-01,20.92,90.58,0.21454325
2023-11-01,20.42,88.92,-0.0022062883
2023-11-01,20.33,88.17,-0.011317176
2023-11-01,21.17,89.92,-0.0033382615
2023-11-01,20.5,90.17,-0.15173706
2023-11-01,21.17,88.17,-0.07228665
2023-11-01,20.25,87.67,0.020459445
2023-11-01,20.58,90.42,-0.17626937
2023-11-01,20.0,87.0,-0.08274905
2023-11-01,20.67,88.75,-0.06870297
2023-11-01,20.83,90.08,0.06817455
2023-11-01,20.92,88.5,-0.29933304
2023-11-01,21.42,90.25,-0.04038246
2023-11-01,21.33,90.58,-0.16750666
2023-11-01,21.17,88.08,-0.12108173
2023-11-01,21.5,88.75,0.072679155
2023-11-01,20.75,90.92,0.050199322
2023-11-01,21.58,88.08,-0.0006204245
2023-11-01,20.92,87.17,0.008640346
2023-11-01,20.67,89.0,-0.025960973
2023-11-01,21.25,89.58,0.021480775
2023-11-01,20.17,87.33,-0.04122288
2023-11-01,20.25,89.67,-0.08310558
2023-11-01,20.17,87.17,-0.06613254
2023-11-01,21.33,88.75,-0.018517701
2023-11-01,21.75,88.0,-0.020994507
2023-11-01,20.92,91.0,-0.0246736
2023-11-01,21.58,88.25,0.02646977
2023-11-01,20.92,88.0,-0.33176374
2023-11-01,22.33,91.0,-0.004829845
2023-11-01,20.75,87.33,-0.27381268
2023-11-01,20.58,89.0,-0.04448199
2023-11-01,21.17,87.92,-0.10656662
2023-11-01,20.25,87.83,-0.01638233
2023-11-01,21.67,90.83,0.009520413
2023-11-01,20.33,88.33,-0.02089206
2023-11-01,21.25,89.92,-0.1505274
2023-11-01,21.58,90.83,0.004967963
2023-11-01,21.58,87.92,-0.016800283
2023-11-01,20.75,91.0,0.02385118
2023-11-01,21.33,90.75,-0.15828852
2023-11-01,21.5,89.75,-0.07574735
2023-11-01,21.0,87.0,0.0045873537
2023-11-01,21.25,89.42,-0.07821737
2023-11-01,21.08,89.33,0.008670711
2023-11-01,20.5,87.92,0.08252544
2023-11-01,22.42,90.92,-0.02624916
2023-11-01,20.5,87.08,-0.062135153
2023-11-01,20.08,89.33,-0.028400354
2023-11-01,20.25,90.83,-0.23483865
2023-11-01,21.17,90.08,-0.007754316
2023-11-01,20.58,88.08,0.038994227
2023-11-01,21.08,88.83,-0.17834331
2023-11-01,20.42,87.42,-0.0145058995
2023-11-01,20.08,87.0,-0.12429213
2023-11-01,20.67,88.33,0.0039633783
2023-11-01,21.42,90.0,-0.05449065
2023-11-01,22.0,88.08,-0.0039825444
2023-11-01,22.0,88.17,-0.0041352087
2023-11-01,20.0,89.25,0.09790402
2023-11-01,21.25,89.5,-0.015069324
2023-11-01,20.75,87.42,-0.3451042
2023-11-01,20.0,91.0,-0.13263394
2023-11-01,20.83,87.92,-0.37878597
2023-11-01,20.0,87.08,-0.13593344
2023-11-01,20.75,89.08,0.000798452
2023-11-01,21.33,87.83,-0.036849998
2023-11-01,21.33,90.5,-0.16852324
2023-11-01,21.67,89.08,-0.019082488
2023-11-01,20.58,87.08,-0.04438317
2023-11-01,20.0,90.42,0.022042401
2023-11-01,20.92,90.83,0.10266052
2023-11-01,20.0,90.33,0.042889856
2023-11-01,21.75,87.92,-0.018362667
2023-11-01,21.33,90.67,-0.16133516
2023-11-01,21.58,88.17,0.014106909
2023-11-01,20.67,88.25,-0.01610436
2023-11-01,20.5,87.67,-0.01837658
2023-11-01,20.42,88.58,-0.011278255
2023-11-01,21.17,90.0,-0.0030836875
2023-11-01,21.33,87.92,-0.026068993
2023-11-01,20.17,90.67,-0.21104072
2023-11-01,21.33,89.0,-0.07722203
2023-11-01,21.42,90.42,-0.0098390365
2023-11-01,20.75,87.92,-0.33427623
2023-11-01,20.67,90.17,-0.04949923
2023-11-01,20.5,87.17,-0.07865312
2023-11-01,21.08,88.92,-0.23146042
2023-11-01,20.42,87.5,0.016847666
2023-11-01,20.58,87.58,-0.25123334
2023-11-01,21.42,90.08,-0.052771933
2023-11-01,20.42,89.08,-0.04538142
2023-11-01,20.17,89.17,0.021407759
2023-11-01,21.17,88.25,-0.08317252
2023-11-01,21.58,90.67,0.0014476242
2023-11-01,20.08,88.25,-0.070140265
2023-11-01,20.83,90.0,0.038126316
2023-11-01,20.92,90.92,0.0377231
2023-11-01,20.75,88.0,-0.28520137
2023-11-01,20.33,89.58,-0.087715104
2023-11-01,21.25,89.08,-0.08825912
2023-11-01,21.08,89.67,0.06819118
2023-11-01,20.08,90.17,-0.028526952
2023-11-01,20.92,89.92,0.07102873
2023-11-01,20.67,88.92,-0.027429808
2023-11-01,20.83,88.17,-0.3051849
2023-11-01,20.17,87.0,-0.115170695
2023-11-01,21.42,87.08,0.006122878
2023-11-01,20.75,90.17,0.03127194
2023-11-01,20.33,87.0,-0.107587844
2023-11-01,21.17,87.5,-0.06293666
2023-11-01,21.25,90.25,-0.35926697
2023-11-01,21.5,90.42,0.0091926465
2023-11-01,20.92,89.75,0.027154885
2023-11-01,20.33,88.75,0.05224053
2023-11-01,20.33,88.67,0.031182967
2023-11-01,20.75,89.33,-0.08573608
2023-11-01,20.67,88.42,-0.0006653716
2023-11-01,21.17,90.5,-0.2348471
2023-11-01,21.58,90.92,0.007140376
2023-11-01,22.33,90.92,-0.013142694
2023-11-01,21.0,88.08,-0.19833201
2023-11-01,20.83,87.08,0.0255706
2023-11-01,21.92,90.5,0.017379766
2023-11-01,21.25,88.92,-0.062728755
2023-11-01,21.0,87.83,-0.16408087
2023-11-01,22.42,91.0,-0.0036350125
2023-11-01,20.42,88.5,-0.014133851
2023-11-01,21.17,88.58,-0.043357454
2023-11-01,21.75,88.58,0.010057884
2023-11-01,21.42,89.58,-0.19002837
2023-11-01,21.33,90.33,-0.15571427
2023-11-01,21.5,88.42,0.08618777
2023-11-01,21.33,90.25,-0.13989648
2023-11-01,21.0,87.75,-0.18120302
2023-11-01,20.25,87.42,0.028325079
2023-11-01,21.25,89.0,-0.06938455
2023-11-01,20.08,88.5,-0.0056456756
2023-11-01,21.08,88.33,-0.12210009
2023-11-01,20.5,87.0,-0.043337516
2023-11-01,20.5,89.58,-0.09013491
2023-11-01,21.17,88.5,-0.061629254
2023-11-01,21.42,90.92,-0.025290214
2023-11-01,20.0,87.42,-0.17211786
2023-11-01,20.67,90.0,-0.0007858182
2023-11-01,20.25,89.5,-0.105777875
2023-11-01,20.92,87.25,-0.04416422
2023-11-01,20.83,89.67,-0.042642307
2023-11-01,21.92,90.0,0.0043595084
2023-11-01,21.67,90.67,0.005306744
2023-11-01,21.5,90.75,-0.006838462
2023-11-01,20.42,90.0,-0.114179835
2023-11-01,21.58,88.67,0.05176558
2023-11-01,20.0,90.92,-0.11550779
2023-11-01,22.67,90.75,-0.0070209326
2023-11-01,20.67,89.5,-0.12388063
2023-11-01,20.58,88.75,-0.04593741
2023-11-01,20.58,90.92,-0.10523941
2023-11-01,21.08,88.17,-0.11932221
2023-11-01,20.17,90.75,-0.21442443
2023-11-01,20.17,87.67,-0.034090172
2023-11-01,22.08,91.0,0.0109427925
2023-11-01,20.0,87.5,-0.18368681
2023-11-01,20.08,88.0,-0.09159665
2023-11-01,20.67,87.08,-0.028978057
2023-11-01,21.67,90.58,0.00782542
2023-11-01,21.5,88.92,0.009692062
2023-11-01,21.92,90.42,0.019246442
2023-11-01,20.0,89.0,0.06431381
2023-11-01,20.58,89.25,-0.060257766
2023-11-01,21.58,90.42,0.009394748
2023-11-01,20.33,87.92,0.01909514
2023-11-01,21.25,88.83,-0.035713173
2023-11-01,21.67,89.42,-0.009216183
2023-11-01,21.75,88.67,0.012379442
2023-11-01,20.67,88.08,-0.06914808
2023-11-01,20.42,89.0,-0.016021082
2023-11-01,21.33,89.25,-0.05987149
2023-11-01,21.58,87.67,0.01465655
2023-11-01,22.5,90.83,-0.027318347
2023-11-01,21.0,88.0,-0.25372845
2023-11-01,21.42,89.42,-0.100259915
2023-11-01,21.67,88.08,-0.011359882
2023-11-01,20.5,88.5,0.008658267
2023-11-01,20.25,89.92,-0.10675943
2023-11-01,20.42,90.33,-0.23503001
2023-11-01,21.17,89.58,0.09234109
2023-11-01,20.0,90.17,0.07186829
2023-11-01,21.58,88.75,0.01568938
2023-11-01,21.08,89.58,0.071626335
2023-11-01,20.92,89.5,-0.00016827446
2023-11-01,20.33,91.0,-0.13181737
2023-11-01,21.17,90.42,-0.23474236
2023-11-01,21.42,89.5,-0.1535272
2023-11-01,20.42,88.33,0.0027637996
2023-11-01,21.42,90.83,-0.022883253
2023-11-01,20.83,89.58,-0.05551051
2023-11-01,20.17,89.92,-0.056187782
2023-11-01,21.75,89.75,0.0068778275
2023-11-01,21.5,88.33,0.041345183
2023-11-01,21.08,88.25,-0.16595538
2023-11-01,20.33,90.92,-0.18117923
2023-11-01,20.17,88.92,0.06467148
2023-11-01,20.75,87.83,-0.36609602
2023-11-01,21.17,87.42,-0.03682079
2023-11-01,20.42,87.75,0.066254094
2023-11-01,21.0,87.92,-0.19580202
2023-11-01,20.08,89.92,0.01493731
2023-11-01,21.42,87.0,0.011415104
2023-11-01,20.25,88.17,-0.026576914
2023-11-01,20.75,88.83,-0.072391294
2023-11-01,21.08,88.08,-0.13987736
2023-11-01,21.33,87.58,-0.036560725
2023-11-01,20.42,87.0,-0.09770808
2023-11-01,21.33,87.5,-0.065184906
2023-11-01,20.0,89.5,-0.031831305
2023-11-01,21.92,90.58,0.021317787
2023-11-01,20.33,90.83,-0.22731301
2023-11-01,20.92,88.83,-0.046918854
2023-11-01,20.5,90.83,-0.19120021
2023-11-01,20.75,87.5,-0.40851447
2023-11-01,21.0,87.67,-0.1539189
2023-11-01,21.58,88.83,-0.03765587
2023-11-01,20.67,90.5,-0.042857308
2023-11-01,21.42,89.33,-0.056968905
2023-11-01,20.25,90.5,-0.22661556
2023-11-01,20.92,89.67,0.0019485087
2023-11-01,20.5,90.25,-0.19363219
2023-11-01,21.58,90.33,0.008655715
2023-11-01,21.25,88.75,-0.024631534
2023-11-01,21.5,89.67,-0.097040825
2023-11-01,20.33,88.0,-0.0012490387
2023-11-01,20.25,88.08,-0.032884706
2023-11-01,21.17,87.58,-0.066609256
2023-11-01,20.0,88.92,0.051552076
2023-11-01,21.17,87.33,-0.04585685
2023-11-01,21.17,90.33,-0.22057134
2023-11-01,21.33,89.17,-0.08452847
2023-11-01,20.58,89.17,-0.067011885
2023-11-01,21.0,88.25,-0.26314247
2023-11-01,20.5,88.75,-0.032954533
2023-11-01,20.67,90.42,-0.057505243
2023-11-01,20.83,87.67,-0.33006114
2023-11-01,20.42,90.25,-0.19998579
2023-11-01,21.08,88.42,-0.078554876
2023-11-01,21.17,90.58,-0.2356687
2023-11-01,21.33,91.0,-0.14099866
2023-11-01,20.83,89.5,-0.056412812
2023-11-01,21.17,89.67,0.08537397
2023-11-01,21.58,87.75,0.0022419824
2023-11-01,20.75,89.25,-0.05166297
2023-11-01,20.0,89.08,0.07781219
2023-11-01,20.17,87.58,-0.026115002
2023-11-01,21.92,89.92,0.0015168776
2023-11-01,20.25,88.25,-0.021396942
2023-11-01,21.5,90.67,-0.005127017
2023-11-01,22.17,90.67,0.022231584
2023-11-01,21.25,90.17,-0.3731639
2023-11-01,20.08,88.08,-0.0885903
2023-11-01,20.25,91.0,-0.17020105
2023-11-01,21.33,88.58,-0.001979674
2023-11-01,21.67,89.33,-0.0077687665
2023-11-01,20.25,89.42,-0.10702799
2023-11-01,21.0,88.17,-0.17845532
2023-11-01,20.58,90.25,-0.15498224
2023-11-01,20.67,87.33,-0.34634215
2023-11-01,21.42,90.75,-0.021541806
2023-12-01,20.5,89.0,0.17096363
2023-12-01,20.17,88.92,0.04346123
2023-12-01,20.58,89.83,-0.01289994
2023-12-01,21.75,90.58,0.014131551
2023-12-01,20.67,87.42,-0.33272177
2023-12-01,21.17,90.67,-0.121950515
2023-12-01,20.75,90.33,-0.030652946
2023-12-01,20.5,89.5,0.07613664
2023-12-01,20.58,89.92,-0.011166333
2023-12-01,21.08,88.92,-0.17438124
2023-12-01,20.83,87.67,-0.31153944
2023-12-01,21.42,87.17,0.002730447
2023-12-01,21.67,91.0,0.016158488
2023-12-01,21.42,87.92,-0.0016526288
2023-12-01,20.25,89.75,-0.14205429
2023-12-01,20.5,87.17,-0.07557151
2023-12-01,21.0,90.75,0.1471601
2023-12-01,21.08,87.83,-0.15631856
2023-12-01,20.42,88.58,0.20331874
2023-12-01,21.33,88.25,0.0035993445
2023-12-01,21.25,87.17,-0.043440416
2023-12-01,20.92,88.75,-0.031665437
2023-12-01,21.17,90.0,0.076019295
2023-12-01,20.33,88.25,0.22010937
2023-12-01,21.5,91.0,-0.0051844018
2023-12-01,20.08,87.17,0.11523899
2023-12-01,20.75,87.42,-0.36620942
2023-12-01,21.5,87.75,0.0072685475
2023-12-01,20.92,89.42,0.081374586
2023-12-01,21.33,87.92,-0.009346192
2023-12-01,20.83,88.25,-0.12113594
2023-12-01,20.08,90.25,-0.15576218
2023-12-01,21.58,90.67,0.006204487
2023-12-01,21.5,88.33,0.038957387
2023-12-01,21.67,90.25,0.022336202
2023-12-01,20.25,89.92,-0.116316184
2023-12-01,20.42,87.92,0.19732876
2023-12-01,21.58,90.33,0.020053675
2023-12-01,20.58,87.5,-0.13664006
2023-12-01,21.0,90.67,0.14191489
2023-12-01,20.67,88.58,0.18780184
2023-12-01,21.58,90.75,0.0056314943
2023-12-01,20.83,87.5,-0.30202645
2023-12-01,20.58,90.17,-0.012235273
2023-12-01,21.25,87.33,-0.037696622
2023-12-01,21.5,90.5,0.021620259
2023-12-01,21.08,88.0,-0.14838317
2023-12-01,20.33,88.33,0.21439911
2023-12-01,21.67,90.83,0.011283619
2023-12-01,20.33,87.92,0.21466139
2023-12-01,21.17,90.58,-0.12023823
2023-12-01,20.75,87.17,-0.03041533
2023-12-01,21.58,89.92,0.005152642
2023-12-01,20.58,88.08,0.1176038
2023-12-01,21.17,89.58,-0.07644702
2023-12-01,21.42,87.25,-0.013347352
2023-12-01,20.5,88.92,0.1883802
2023-12-01,20.42,90.75,-0.27975598
2023-12-01,20.25,90.08,-0.10289949
2023-12-01,20.75,87.33,-0.30139837
2023-12-01,21.08,89.17,-0.13830568
2023-12-01,21.42,87.75,0.004362685
2023-12-01,20.17,90.42,-0.1434502
2023-12-01,21.75,89.83,0.012975441
2023-12-01,21.5,89.08,0.0016001266
2023-12-01,20.0,89.75,-0.12604679
2023-12-01,20.92,87.0,0.0027730598
2023-12-01,22.58,90.83,-0.037092462
2023-12-01,20.83,87.83,-0.2931227
2023-12-01,21.67,90.92,0.01468369
2023-12-01,20.58,87.58,-0.07797894
2023-12-01,21.75,89.92,0.007889772
2023-12-01,21.5,87.83,-0.00016950366
2023-12-01,21.75,90.75,0.01016536
2023-12-01,20.75,87.58,-0.38839385
2023-12-01,20.42,91.0,-0.20599127
2023-12-01,20.17,91.0,-0.13719893
2023-12-01,21.08,88.17,-0.07630899
2023-12-01,20.17,89.25,-0.027021287
2023-12-01,21.08,88.08,-0.10805601
2023-12-01,20.17,90.67,-0.18130282
2023-12-01,20.0,89.25,-0.06609993
2023-12-01,21.75,90.83,0.0139274495
2023-12-01,21.0,91.0,0.0709144
2023-12-01,21.58,91.0,0.012440371
2023-12-01,20.08,88.92,0.028555172
2023-12-01,21.75,89.75,0.019762082
2023-12-01,20.33,89.5,-0.019089684
2023-12-01,20.42,89.92,-0.038568042
2023-12-01,21.33,87.08,-0.0039455406
2023-12-01,21.42,87.08,0.01534695
2023-12-01,21.08,90.25,0.024506696
2023-12-01,21.08,89.0,-0.18736288
2023-12-01,22.08,90.58,0.007382227
2023-12-01,20.5,87.25,-0.06466121
2023-12-01,20.0,90.92,-0.12540844
2023-12-01,21.17,90.5,-0.1100017
2023-12-01,21.17,89.83,0.0575982
2023-12-01,21.75,90.67,0.00994106
2023-12-01,20.5,90.58,-0.21488865
2023-12-01,20.58,90.42,-0.1117105
2023-12-01,20.83,91.0,0.03763012
2023-12-01,20.0,91.0,-0.1309303
2023-12-01,21.42,87.83,-0.0024038884
2023-12-01,22.08,91.0,0.0114894165
2023-12-01,20.33,88.75,0.14623033
2023-12-01,21.33,88.08,-0.0017928076
2023-12-01,20.33,88.83,0.12945227
2023-12-01,20.08,90.5,-0.15119231
2023-12-01,21.17,89.25,-0.1549856
2023-12-01,20.5,87.83,0.16629341
2023-12-01,21.08,89.08,-0.17652157
2023-12-01,20.42,89.08,0.12930661
2023-12-01,21.08,89.75,0.016989779
2023-12-01,20.92,87.83,-0.20104742
2023-12-01,21.17,89.92,0.07271574
2023-12-01,21.25,87.25,-0.039905217
2023-12-01,20.67,91.0,-0.13814414
2023-12-01,20.33,87.58,0.124812946
2023-12-01,21.5,88.25,0.017321654
2023-12-01,20.0,89.42,-0.077673435
2023-12-01,21.08,89.67,-0.023637235
2023-12-01,21.67,87.58,0.030481424
2023-12-01,21.0,90.83,0.1375776
2023-12-01,20.25,89.0,0.060774185
2023-12-01,20.75,89.83,-0.03162628
2023-12-01,21.08,87.92,-0.13417926
2023-12-01,20.17,89.17,-0.014790716
2023-12-01,20.33,88.17,0.22541119
2023-12-01,21.08,89.25,-0.09020997
2023-12-01,21.33,89.92,-0.1067489
2023-12-01,20.92,88.83,0.012718622
2023-12-01,20.75,88.25,0.04343747
2023-12-01,20.0,89.33,-0.06983254
2023-12-01,20.08,87.42,0.19098485
2023-12-01,20.75,90.08,-0.06244309
2023-12-01,20.25,89.42,-0.05384832
2023-12-01,20.42,88.92,0.16581096
2023-12-01,21.33,90.67,-0.09892582
2023-12-01,21.0,90.92,0.10957226
2023-12-01,20.67,87.25,-0.16531351
2023-12-01,20.08,90.0,-0.17744295
2023-12-01,20.67,89.67,0.035706256
2023-12-01,20.0,88.92,0.033793114
2023-12-01,21.08,90.33,-0.0037096466
2023-12-01,20.58,88.25,0.14660552
2023-12-01,21.58,89.75,0.0014797087
2023-12-01,20.83,87.92,-0.31847516
2023-12-01,21.33,90.5,-0.08295161
2023-12-01,20.5,89.75,0.014923544
2023-12-01,20.0,89.58,-0.095674
2023-12-01,20.17,88.5,0.15862307
2023-12-01,21.5,90.75,-0.00037448757
2023-12-01,20.67,89.5,0.13142239
2023-12-01,22.5,91.0,-0.00038516233
2023-12-01,20.58,90.67,-0.16052411
2023-12-01,21.33,87.5,-0.01781553
2023-12-01,22.0,90.67,0.02031282
2023-12-01,21.33,87.83,-0.011475042
2023-12-01,20.42,89.25,0.06525618
2023-12-01,21.58,89.83,0.0011200187
2023-12-01,20.5,87.33,-0.06865455
2023-12-01,20.17,88.42,0.16984631
2023-12-01,21.33,90.58,-0.09582641
2023-12-01,20.83,88.67,-0.07295276
2023-12-01,21.33,90.25,-0.052884247
2023-12-01,20.33,89.42,0.009879162
2023-12-01,21.5,88.75,0.0072371634
2023-12-01,20.17,89.42,-0.07799358
2023-12-01,21.5,88.67,0.030602392
2023-12-01,20.0,88.42,0.10843182
2023-12-01,20.75,87.5,-0.39136463
2023-12-01,21.58,90.25,0.019937439
2023-12-01,21.75,87.92,-0.02800577
2023-12-01,20.17,88.83,0.06554316
2023-12-01,20.0,88.5,0.104905084
2023-12-01,22.33,90.83,0.020500772
2023-12-01,20.17,90.83,-0.17404678
2023-12-01,21.58,90.83,0.008096145
2023-12-01,21.08,90.17,0.048703082
2023-12-01,20.92,89.58,0.033103205
2023-12-01,20.0,88.67,0.0821758
2023-12-01,21.5,88.42,0.080404975
2023-12-01,20.58,90.08,0.006608675
2023-12-01,20.25,89.17,0.02696633
2023-12-01,21.67,87.5,0.027104512
2023-12-01,21.67,90.75,0.007867007
2023-12-01,21.33,90.08,-0.07334142
2023-12-01,20.5,88.0,0.15909888
2023-12-01,21.33,90.33,-0.049665686
2023-12-01,21.5,90.67,0.0045922697
2023-12-01,20.58,90.25,-0.042856354
2023-12-01,20.33,88.5,0.19563891
2023-12-01,20.58,90.5,-0.13107876
2023-12-01,21.08,87.33,0.07705124
2023-12-01,21.75,90.08,0.022907449
2023-12-01,21.5,90.92,-0.0018291498
2023-12-01,21.5,88.5,0.065147236
2023-12-01,20.17,88.75,0.09412305
2023-12-01,21.08,90.0,0.0656492
2023-12-01,21.58,90.08,0.016309358
2023-12-01,20.25,90.0,-0.111275546
2023-12-01,21.75,90.25,0.03470276
2023-12-01,21.42,87.5,0.007527103
2023-12-01,21.08,87.58,-0.046261933
2023-12-01,21.33,90.92,-0.09190465
2023-12-01,20.08,87.08,0.02723557
2023-12-01,20.17,88.67,0.12139778
2023-12-01,20.5,87.0,-0.035126247
2023-12-01,21.5,90.83,-0.0003181078
2023-12-01,20.5,89.42,0.070597224
2023-12-01,20.58,88.17,0.12941457
2023-12-01,20.75,90.17,-0.06665892
