time,latitude,longitude,so
2023-09-01,20.42,89.58,25.183851
2023-09-01,20.83,91.0,23.142338
2023-09-01,20.67,87.83,23.335554
2023-09-01,20.83,87.75,23.052134
2023-09-01,20.67,87.75,23.400183
2023-09-01,20.58,87.42,24.28667
2023-09-01,20.5,87.17,24.528168
2023-09-01,20.67,87.67,23.561985
2023-09-01,20.5,87.92,23.954958
2023-09-01,20.5,90.42,25.503174
2023-09-01,20.67,89.75,23.940918
2023-09-01,22.33,90.83,1.2143625
2023-09-01,20.75,87.58,23.63546
2023-09-01,20.5,89.42,24.63912
2023-09-01,20.75,88.83,22.327572
2023-09-01,20.5,88.75,24.283678
2023-09-01,20.75,88.92,22.515572
2023-09-01,20.75,87.42,23.933735
2023-09-01,20.5,89.5,24.742579
2023-09-01,20.75,89.0,22.75694
2023-09-01,20.75,87.33,24.071444
2023-09-01,20.5,88.67,24.133938
2023-09-01,20.75,89.08,22.943146
2023-09-01,20.75,87.25,23.36099
2023-09-01,20.5,89.58,24.74001
2023-09-01,20.75,89.17,23.119312
2023-09-01,20.75,87.17,21.325235
2023-09-01,20.75,87.08,20.945957
2023-09-01,20.5,89.67,24.75985
2023-09-01,20.5,88.58,24.040226
2023-09-01,20.75,89.25,23.26377
2023-09-01,20.75,87.0,19.337456
2023-09-01,20.75,87.67,23.396193
2023-09-01,20.5,89.75,24.772211
2023-09-01,20.75,88.75,22.199703
2023-09-01,20.5,88.83,24.423887
2023-09-01,20.75,88.25,22.283278
2023-09-01,20.5,89.08,24.40459
2023-09-01,20.75,88.33,22.16587
2023-09-01,20.75,88.17,22.514349
2023-09-01,20.5,89.0,24.411104
2023-09-01,20.75,88.42,22.106789
2023-09-01,20.75,88.08,22.805964
2023-09-01,20.5,89.17,24.422915
2023-09-01,20.42,89.42,25.093184
2023-09-01,20.75,88.5,22.104527
2023-09-01,20.75,88.0,22.911604
2023-09-01,20.5,88.92,24.453146
2023-09-01,20.75,87.92,22.963652
2023-09-01,20.5,89.25,24.443266
2023-09-01,20.75,88.58,22.126513
2023-09-01,20.75,87.83,23.050842
2023-09-01,20.75,88.67,22.146168
2023-09-01,20.42,89.75,25.108616
2023-09-01,20.83,90.67,23.24483
2023-09-01,20.75,87.75,23.181225
2023-09-01,20.5,89.33,24.504938
2023-09-01,20.83,90.58,22.14858
2023-09-01,20.83,88.42,21.83932
2023-09-01,20.5,88.5,23.978079
2023-09-01,20.67,91.0,25.558674
2023-09-01,20.75,89.92,23.670788
2023-09-01,20.67,90.25,24.721785
2023-09-01,20.5,90.17,25.098425
2023-09-01,22.33,90.92,1.1824318
2023-09-01,20.67,90.17,24.8447
2023-09-01,20.75,90.0,24.202572
2023-09-01,20.67,90.08,24.821447
2023-09-01,20.5,90.25,25.113588
2023-09-01,20.5,88.08,23.965904
2023-09-01,20.75,90.08,24.394348
2023-09-01,20.75,90.17,24.213541
2023-09-01,20.67,90.0,24.681274
2023-09-01,20.67,89.92,24.419727
2023-09-01,20.5,90.33,25.24151
2023-09-01,20.5,88.0,23.90724
2023-09-01,20.42,89.67,25.146402
2023-09-01,20.75,90.25,23.81359
2023-09-01,20.83,90.83,23.542976
2023-09-01,20.67,89.83,24.135355
2023-09-01,20.75,90.33,23.48569
2023-09-01,22.42,90.92,1.2441396
2023-09-01,20.5,88.17,24.145845
2023-09-01,20.75,89.33,23.36732
2023-09-01,20.67,90.33,24.675758
2023-09-01,20.5,90.08,25.032673
2023-09-01,20.75,89.42,23.457611
2023-09-01,20.67,90.92,25.543425
2023-09-01,20.5,89.83,24.873861
2023-09-01,20.83,90.5,21.549004
2023-09-01,20.5,88.42,23.942635
2023-09-01,20.83,90.75,23.999306
2023-09-01,20.67,90.83,25.801222
2023-09-01,20.75,89.5,23.553984
2023-09-01,20.67,90.75,25.982029
2023-09-01,20.5,89.92,24.947886
2023-09-01,20.75,89.58,23.594767
2023-09-01,20.67,90.67,25.932713
2023-09-01,20.5,88.33,23.992704
2023-09-01,20.75,89.67,23.585896
2023-09-01,20.67,90.58,25.604513
2023-09-01,20.5,90.0,24.952797
2023-09-01,20.75,89.75,23.551325
2023-09-01,20.67,90.5,25.053896
2023-09-01,20.42,89.83,25.182688
2023-09-01,20.5,88.25,24.129799
2023-09-01,20.67,90.42,24.638264
2023-09-01,20.75,89.83,23.49511
2023-09-01,20.58,91.0,26.810602
2023-09-01,20.67,88.58,22.816206
2023-09-01,20.58,90.42,25.112028
2023-09-01,20.83,89.67,23.239527
2023-09-01,20.58,89.5,24.18284
2023-09-01,20.83,89.0,22.199835
2023-09-01,20.42,90.0,25.308666
2023-09-01,20.42,90.25,25.609783
2023-09-01,20.58,89.42,24.062994
2023-09-01,20.58,88.67,23.583384
2023-09-01,20.83,88.92,22.022917
2023-09-01,20.42,90.67,27.904413
2023-09-01,20.83,89.75,23.060997
2023-09-01,20.58,88.08,23.405767
2023-09-01,20.58,89.33,23.931208
2023-09-01,20.58,90.5,25.56792
2023-09-01,20.83,89.83,22.855022
2023-09-01,20.58,90.58,26.182472
2023-09-01,20.83,88.83,21.8942
2023-09-01,20.58,89.25,23.83665
2023-09-01,20.58,88.75,23.744415
2023-09-01,20.83,88.75,21.774738
2023-09-01,20.42,90.75,28.3708
2023-09-01,20.58,88.0,23.523304
2023-09-01,20.58,90.67,26.724241
2023-09-01,20.42,90.17,25.516872
2023-09-01,20.58,89.17,23.832417
2023-09-01,20.83,89.92,22.758972
2023-09-01,20.83,90.17,22.633492
2023-09-01,20.58,90.33,24.956308
2023-09-01,20.58,88.17,23.452745
2023-09-01,20.58,88.58,23.470219
2023-09-01,20.92,87.08,20.482948
2023-09-01,20.58,89.92,24.759047
2023-09-01,20.58,89.83,24.546772
2023-09-01,20.58,88.42,23.42578
2023-09-01,20.58,87.83,23.63316
2023-09-01,20.42,90.42,26.00459
2023-09-01,20.83,89.42,23.224514
2023-09-01,20.58,88.33,23.483282
2023-09-01,20.58,90.0,24.78275
2023-09-01,20.83,89.25,22.993513
2023-09-01,20.42,90.5,26.479496
2023-09-01,20.58,89.75,24.369345
2023-09-01,20.58,90.75,26.841455
2023-09-01,20.58,88.5,23.41859
2023-09-01,20.83,89.5,23.293177
2023-09-01,20.83,89.17,22.772623
2023-09-01,20.58,89.67,24.308561
2023-09-01,20.58,88.25,23.58402
2023-09-01,20.58,90.17,24.84887
2023-09-01,20.42,90.33,25.731342
2023-09-01,20.42,89.5,25.208252
2023-09-01,20.83,89.58,23.288258
2023-09-01,20.58,89.58,24.243145
2023-09-01,20.83,89.08,22.479631
2023-09-01,20.42,90.58,27.196728
2023-09-01,20.58,90.25,24.852076
2023-09-01,20.58,90.08,24.822487
2023-09-01,20.83,90.25,22.095308
2023-09-01,20.83,89.33,23.167713
2023-09-01,20.58,88.83,23.93805
2023-09-01,22.25,90.92,1.0721207
2023-09-01,20.83,90.08,22.898495
2023-09-01,20.58,87.92,23.608953
2023-09-01,20.58,90.92,26.786882
2023-09-01,20.58,90.83,26.846413
2023-09-01,20.58,89.0,23.933067
2023-09-01,22.42,90.83,1.2502371
2023-09-01,20.83,88.5,21.759518
2023-09-01,20.83,90.0,22.930895
2023-09-01,20.42,90.08,25.398678
2023-09-01,20.58,88.92,24.02907
2023-09-01,20.42,90.83,28.74384
2023-09-01,20.83,88.58,21.761438
2023-09-01,20.92,87.0,17.79308
2023-09-01,20.83,88.67,21.769966
2023-09-01,20.58,89.08,23.86651
2023-10-01,20.42,90.33,27.618547
2023-10-01,21.0,88.08,19.503696
2023-10-01,20.42,90.08,27.048824
2023-10-01,20.75,89.75,23.570543
2023-10-01,20.5,88.25,24.25325
2023-10-01,20.92,91.0,17.67886
2023-10-01,21.25,87.42,18.727507
2023-10-01,21.25,87.5,18.877562
2023-10-01,21.25,87.58,18.911598
2023-10-01,21.0,88.17,20.90722
2023-10-01,20.33,90.83,26.392294
2023-10-01,21.33,87.42,17.713667
2023-10-01,20.25,88.92,26.494131
2023-10-01,21.25,87.33,18.4388
2023-10-01,20.83,89.5,22.924671
2023-10-01,20.75,89.83,23.94404
2023-10-01,20.25,88.83,26.390118
2023-10-01,21.25,87.67,19.04409
2023-10-01,20.75,89.67,23.290388
2023-10-01,20.25,88.75,26.211647
2023-10-01,20.92,90.75,17.331593
2023-10-01,20.33,91.0,25.859531
2023-10-01,20.25,88.5,25.481684
2023-10-01,21.25,88.17,13.908771
2023-10-01,21.0,87.92,22.57981
2023-10-01,21.25,88.08,13.714083
2023-10-01,20.75,88.5,23.646208
2023-10-01,20.75,89.58,23.113134
2023-10-01,20.25,88.58,25.678486
2023-10-01,21.25,88.0,14.903748
2023-10-01,21.0,88.0,22.112621
2023-10-01,21.25,87.92,14.805678
2023-10-01,20.5,88.33,24.442429
2023-10-01,20.33,90.92,26.09824
2023-10-01,20.25,88.67,25.947546
2023-10-01,21.33,87.25,17.696037
2023-10-01,21.25,87.83,14.602911
2023-10-01,21.33,87.33,17.77392
2023-10-01,21.25,87.25,18.244999
2023-10-01,20.83,89.58,22.859663
2023-10-01,21.25,87.75,15.479665
2023-10-01,20.17,90.92,28.034618
2023-10-01,20.17,90.83,28.410671
2023-10-01,21.25,87.08,16.615822
2023-10-01,20.75,88.42,23.805769
2023-10-01,20.17,90.75,28.736702
2023-10-01,21.0,88.5,20.84693
2023-10-01,20.83,89.42,22.90177
2023-10-01,20.75,88.33,23.943409
2023-10-01,20.75,90.08,24.787945
2023-10-01,21.17,90.58,9.694075
2023-10-01,20.25,89.42,25.789251
2023-10-01,21.17,90.5,10.540354
2023-10-01,21.17,90.42,9.188874
2023-10-01,20.42,90.42,27.466488
2023-10-01,21.0,88.58,20.835024
2023-10-01,20.75,90.17,24.139431
2023-10-01,20.25,89.5,25.86769
2023-10-01,21.17,90.33,18.926226
2023-10-01,21.17,90.25,20.667408
2023-10-01,20.25,89.58,25.816736
2023-10-01,21.33,87.67,16.74741
2023-10-01,21.17,90.17,21.165382
2023-10-01,20.5,88.0,24.082361
2023-10-01,20.33,90.58,27.700045
2023-10-01,20.83,90.08,23.287039
2023-10-01,21.33,87.75,13.58054
2023-10-01,21.0,88.67,21.874212
2023-10-01,20.5,88.08,24.08617
2023-10-01,20.25,89.0,26.535734
2023-10-01,21.17,90.67,10.203557
2023-10-01,21.17,90.75,10.342249
2023-10-01,21.25,87.17,17.744072
2023-10-01,21.25,88.25,14.063523
2023-10-01,20.5,88.17,24.150166
2023-10-01,21.0,88.25,21.46224
2023-10-01,21.0,88.33,20.715578
2023-10-01,20.25,89.08,26.489956
2023-10-01,20.33,90.75,26.71985
2023-10-01,20.42,87.58,23.685696
2023-10-01,21.25,87.0,14.898871
2023-10-01,20.75,89.92,24.400179
2023-10-01,20.5,89.0,24.259663
2023-10-01,20.25,89.17,26.299274
2023-10-01,21.17,91.0,10.916574
2023-10-01,21.17,90.92,10.2554865
2023-10-01,22.58,90.83,0.8587147
2023-10-01,21.0,88.42,20.54749
2023-10-01,21.33,87.5,17.485064
2023-10-01,20.33,90.67,27.162561
2023-10-01,20.92,90.67,17.490793
2023-10-01,20.75,90.0,25.003736
2023-10-01,20.25,89.25,26.004198
2023-10-01,21.33,87.58,17.03324
2023-10-01,21.17,90.83,10.581999
2023-10-01,20.25,89.33,25.774986
2023-10-01,22.08,90.83,0.5605622
2023-10-01,21.0,87.83,21.17432
2023-10-01,21.25,88.33,13.625882
2023-10-01,21.25,90.08,19.955072
2023-10-01,22.17,91.0,0.61172754
2023-10-01,21.25,90.83,7.647531
2023-10-01,20.75,88.92,23.280533
2023-10-01,21.25,90.0,21.03327
2023-10-01,20.25,87.58,23.475231
2023-10-01,21.25,89.92,21.672508
2023-10-01,21.25,90.92,8.005227
2023-10-01,20.92,90.92,17.279911
2023-10-01,21.25,89.83,22.23415
2023-10-01,20.25,87.5,23.626371
2023-10-01,21.0,87.25,20.657343
2023-10-01,20.25,87.67,23.549252
2023-10-01,21.25,89.75,22.392864
2023-10-01,20.42,87.25,24.441252
2023-10-01,21.25,89.67,22.427528
2023-10-01,22.08,90.75,0.56671363
2023-10-01,20.5,88.67,24.955362
2023-10-01,20.83,89.83,22.807083
2023-10-01,20.25,87.75,23.637806
2023-10-01,21.25,89.58,22.342237
2023-10-01,20.25,87.08,25.01903
2023-10-01,20.75,89.0,23.242516
2023-10-01,20.75,88.67,23.499569
2023-10-01,21.0,87.17,20.04743
2023-10-01,20.5,88.75,24.974186
2023-10-01,22.33,90.83,0.6469204
2023-10-01,20.42,87.42,23.704264
2023-10-01,22.25,90.92,0.5848464
2023-10-01,20.5,88.83,24.832335
2023-10-01,21.0,87.0,19.343382
2023-10-01,20.83,89.92,22.931814
2023-10-01,20.25,87.25,24.729643
2023-10-01,21.25,90.58,6.4220204
2023-10-01,21.25,90.67,6.896327
2023-10-01,20.75,88.75,23.46119
2023-10-01,21.25,90.5,6.711013
2023-10-01,20.25,87.33,24.297964
2023-10-01,21.25,90.42,5.627023
2023-10-01,21.0,87.08,20.810865
2023-10-01,20.42,87.33,24.538982
2023-10-01,21.25,90.75,7.2577767
2023-10-01,21.25,90.33,16.432274
2023-10-01,20.42,90.17,27.38017
2023-10-01,20.75,88.83,23.42824
2023-10-01,20.25,87.17,24.99709
2023-10-01,20.25,87.42,23.315683
2023-10-01,21.25,90.25,18.501587
2023-10-01,21.25,90.17,19.08375
2023-10-01,21.0,87.33,21.425272
2023-10-01,20.75,89.08,23.210482
2023-10-01,21.0,87.42,21.878716
2023-10-01,20.25,87.83,23.843952
2023-10-01,20.5,88.5,24.65853
2023-10-01,21.0,87.58,21.369694
2023-10-01,20.92,90.83,17.234327
2023-10-01,20.42,90.25,27.547117
2023-10-01,20.75,89.33,22.977194
2023-10-01,21.25,88.75,16.980394
2023-10-01,20.25,88.25,25.222057
2023-10-01,20.5,88.92,24.54984
2023-10-01,21.25,88.67,16.02705
2023-10-01,21.25,88.58,15.2577305
2023-10-01,21.0,87.67,21.180403
2023-10-01,20.75,89.42,22.984312
2023-10-01,20.25,88.33,25.264719
2023-10-01,21.25,88.5,13.825251
2023-10-01,20.42,87.0,23.484755
2023-10-01,21.33,87.08,15.604998
2023-10-01,21.0,87.75,20.939692
2023-10-01,21.25,88.42,14.258138
2023-10-01,20.5,88.42,24.581455
2023-10-01,20.83,89.67,22.841969
2023-10-01,21.33,87.17,16.818716
2023-10-01,20.25,88.42,25.349375
2023-10-01,20.17,91.0,27.71325
2023-10-01,21.25,88.83,20.165045
2023-10-01,20.75,89.5,23.031294
2023-10-01,20.25,87.0,24.941177
2023-10-01,20.25,88.17,25.008892
2023-10-01,21.25,89.5,22.127317
2023-10-01,21.25,89.42,21.696785
2023-10-01,20.25,87.92,24.2134
2023-10-01,21.25,89.33,21.171734
2023-10-01,20.5,88.58,24.831642
2023-10-01,21.25,91.0,8.557352
2023-10-01,20.75,88.58,23.51334
2023-10-01,20.42,87.17,24.265308
2023-10-01,20.75,89.17,23.107042
2023-10-01,21.25,89.25,20.829569
2023-10-01,21.33,87.0,14.229396
2023-10-01,20.25,88.0,24.4571
2023-10-01,21.25,89.17,21.00599
2023-10-01,21.0,87.5,21.781096
2023-10-01,20.42,87.08,24.071394
2023-10-01,20.83,89.75,22.797567
2023-10-01,21.25,89.08,22.008926
2023-10-01,20.75,89.25,22.994865
2023-10-01,20.25,88.08,24.729267
2023-10-01,20.83,90.0,23.554232
2023-10-01,21.25,89.0,21.919905
2023-10-01,20.83,89.33,22.880537
2023-10-01,21.25,88.92,21.350374
2023-10-01,20.42,87.5,23.765886
2023-10-01,21.08,87.25,19.54807
2023-10-01,22.08,91.0,0.6141735
2023-10-01,21.17,90.08,21.87345
2023-10-01,20.33,87.83,23.865297
2023-10-01,21.08,89.75,22.691273
2023-10-01,20.5,87.25,24.060362
2023-10-01,21.0,90.42,17.110697
2023-10-01,20.33,89.67,24.893326
2023-10-01,21.0,90.5,16.92452
2023-10-01,20.83,88.75,22.984758
2023-10-01,20.83,87.67,22.368204
2023-10-01,20.33,87.92,24.128
2023-10-01,21.08,89.67,22.684782
2023-10-01,21.08,89.58,22.646166
2023-10-01,20.33,88.0,24.33843
2023-10-01,21.0,90.33,17.881754
2023-10-01,21.08,89.5,22.62595
2023-10-01,20.83,87.75,22.534353
2023-10-01,21.08,89.42,22.592737
2023-10-01,20.33,88.08,24.5115
2023-10-01,21.08,89.33,22.474648
2023-10-01,21.08,89.25,22.322144
2023-10-01,20.5,87.17,23.711796
2023-10-01,21.0,90.58,16.324776
2023-10-01,20.33,89.58,24.805344
2023-10-01,21.0,90.67,16.296673
2023-10-01,20.83,87.83,22.856026
2023-10-01,20.33,88.17,24.667725
2023-10-01,21.08,89.17,22.368505
2023-10-01,20.42,90.75,25.725533
2023-10-01,21.0,90.75,16.242626
2023-10-01,21.08,89.83,22.4458
2023-10-01,20.83,87.58,22.513197
2023-10-01,20.83,87.33,23.041882
2023-10-01,21.08,90.67,13.397889
2023-10-01,20.33,87.42,23.448904
2023-10-01,21.08,90.58,13.345067
2023-10-01,20.42,90.67,26.1093
2023-10-01,21.08,90.5,14.499572
2023-10-01,21.0,90.08,19.398537
2023-10-01,20.83,87.42,22.60939
2023-10-01,20.33,87.5,23.653088
2023-10-01,21.08,90.42,14.452754
2023-10-01,21.08,90.33,15.961883
2023-10-01,20.33,87.58,23.59607
2023-10-01,22.5,91.0,0.69138134
2023-10-01,21.08,90.25,16.839169
2023-10-01,20.5,87.33,24.371675
2023-10-01,21.0,90.17,19.312267
2023-10-01,21.0,90.25,18.540218
2023-10-01,20.83,87.5,22.628584
2023-10-01,21.08,90.17,17.708529
2023-10-01,20.33,87.67,23.597073
2023-10-01,20.33,89.75,25.28083
2023-10-01,21.08,90.08,18.764538
2023-10-01,21.08,90.0,20.217123
2023-10-01,20.83,88.83,22.972383
2023-10-01,20.33,87.75,23.702412
2023-10-01,21.08,89.92,20.284025
2023-10-01,20.33,89.83,25.805208
2023-10-01,21.08,89.08,22.462193
2023-10-01,20.33,88.25,24.909733
2023-10-01,21.08,89.0,22.411596
2023-10-01,21.08,88.08,17.983839
2023-10-01,21.08,88.0,20.391428
2023-10-01,20.42,91.0,24.959944
2023-10-01,21.08,87.0,17.829525
2023-10-01,20.83,88.25,23.598047
2023-10-01,20.33,88.83,26.117962
2023-10-01,21.08,87.92,20.383911
2023-10-01,21.08,87.83,18.754412
2023-10-01,20.42,90.83,25.383652
2023-10-01,20.33,88.92,26.073116
2023-10-01,21.08,87.75,19.550194
2023-10-01,20.83,88.33,23.580654
2023-10-01,20.33,88.75,26.084717
2023-10-01,21.08,87.08,20.154724
2023-10-01,21.08,87.67,20.203821
2023-10-01,20.33,89.0,25.955954
2023-10-01,21.08,87.58,20.473305
2023-10-01,21.08,87.5,20.799511
2023-10-01,20.42,90.92,25.1218
2023-10-01,21.08,87.17,18.885914
2023-10-01,20.83,88.5,23.336117
2023-10-01,20.83,88.42,23.437185
2023-10-01,20.33,89.08,25.649717
2023-10-01,21.08,87.42,20.940931
2023-10-01,21.08,87.33,20.318466
2023-10-01,20.33,89.17,25.230469
2023-10-01,20.33,89.25,24.971836
2023-10-01,21.08,88.17,17.957756
2023-10-01,21.08,88.25,18.914328
2023-10-01,20.33,88.67,25.877728
2023-10-01,20.33,89.5,24.84799
2023-10-01,20.83,87.92,23.350853
2023-10-01,20.83,88.67,23.042036
2023-10-01,21.08,88.92,22.295517
2023-10-01,20.33,88.33,25.089598
2023-10-01,21.08,88.83,21.775219
2023-10-01,20.5,87.08,23.294765
2023-10-01,21.0,90.83,16.345314
2023-10-01,20.83,88.0,23.402895
2023-10-01,21.0,90.92,16.341965
2023-10-01,21.08,88.75,21.046059
2023-10-01,20.33,88.42,25.220417
2023-10-01,21.08,88.67,19.907179
2023-10-01,20.33,88.5,25.400509
2023-10-01,21.08,88.58,18.877285
2023-10-01,21.08,88.5,18.086924
2023-10-01,20.33,89.42,24.692938
2023-10-01,21.0,91.0,16.613775
2023-10-01,20.83,88.08,23.489788
2023-10-01,20.33,88.58,25.606884
2023-10-01,22.17,90.67,0.44165748
2023-10-01,21.08,88.42,18.564
2023-10-01,21.08,88.33,16.732775
2023-10-01,20.5,87.0,22.014357
2023-10-01,20.33,89.33,24.797438
2023-10-01,20.83,88.58,23.124325
2023-10-01,20.83,88.17,23.586788
2023-10-01,20.83,88.92,22.894304
2023-10-01,20.75,90.25,23.49098
2023-10-01,20.5,87.42,23.792322
2023-10-01,20.33,87.33,24.45504
2023-10-01,21.17,89.17,21.876148
2023-10-01,20.75,90.58,20.612156
2023-10-01,20.42,90.5,27.108011
2023-10-01,20.25,90.17,28.758244
2023-10-01,21.0,89.08,22.711498
2023-10-01,21.17,89.08,22.208288
2023-10-01,21.17,89.0,22.155596
2023-10-01,20.33,90.33,28.239405
2023-10-01,20.25,90.25,28.893438
2023-10-01,21.17,88.92,21.928614
2023-10-01,20.75,90.67,19.790216
2023-10-01,21.17,88.83,21.15639
2023-10-01,20.5,87.83,23.72744
2023-10-01,21.0,89.17,22.576551
2023-10-01,21.17,88.75,19.137905
2023-10-01,20.5,87.75,23.664772
2023-10-01,21.0,89.25,22.484798
2023-10-01,20.33,90.25,28.09133
2023-10-01,20.83,89.17,22.871464
2023-10-01,21.17,88.67,17.705477
2023-10-01,20.75,90.75,19.285616
2023-10-01,20.25,90.42,28.880598
2023-10-01,21.17,88.58,16.903812
2023-10-01,21.0,89.33,22.534761
2023-10-01,21.17,88.5,15.426707
2023-10-01,20.25,90.5,28.854614
2023-10-01,20.25,90.33,28.911362
2023-10-01,21.17,88.42,16.261068
2023-10-01,21.17,89.25,21.757734
2023-10-01,21.17,89.33,22.038816
2023-10-01,20.25,89.67,25.80212
2023-10-01,21.17,90.0,22.478107
2023-10-01,20.75,90.33,22.929832
2023-10-01,21.0,88.75,22.21793
2023-10-01,21.17,89.92,22.557735
2023-10-01,20.25,89.75,26.220943
2023-10-01,21.17,89.83,22.709673
2023-10-01,20.25,89.83,26.662968
2023-10-01,20.33,90.5,28.111744
2023-10-01,21.0,88.83,22.400393
2023-10-01,21.17,89.75,22.594149
2023-10-01,20.5,87.92,23.901508
2023-10-01,20.25,90.08,28.334194
2023-10-01,22.5,90.92,0.72737527
2023-10-01,20.75,90.42,22.328333
2023-10-01,20.33,90.42,28.318827
2023-10-01,21.17,89.67,22.52476
2023-10-01,20.25,89.92,27.195335
2023-10-01,21.17,89.58,22.479933
2023-10-01,21.17,89.5,22.501701
2023-10-01,22.42,90.83,0.70488936
2023-10-01,21.0,89.0,22.705076
2023-10-01,20.83,89.25,22.837042
2023-10-01,20.75,90.5,21.580141
2023-10-01,20.25,90.0,27.775248
2023-10-01,21.17,89.42,22.370455
2023-10-01,21.0,88.92,22.623531
2023-10-01,20.75,90.83,19.15022
2023-10-01,21.17,88.33,15.158953
2023-10-01,21.0,89.42,22.57986
2023-10-01,21.17,87.42,20.010855
2023-10-01,20.83,87.08,20.232801
2023-10-01,20.33,87.0,24.456736
2023-10-01,20.83,89.0,22.92181
2023-10-01,21.17,87.33,19.383108
2023-10-01,21.17,87.25,18.69589
2023-10-01,20.33,87.08,24.586784
2023-10-01,20.5,87.5,23.782621
2023-10-01,21.17,87.17,17.817194
2023-10-01,20.17,90.67,29.082962
2023-10-01,21.0,89.83,22.410162
2023-10-01,22.17,90.83,0.56647295
2023-10-01,21.17,87.5,20.282724
2023-10-01,20.83,87.17,21.515621
2023-10-01,20.33,87.17,24.764286
2023-10-01,22.17,90.58,0.46461847
2023-10-01,21.17,87.0,15.3691
2023-10-01,21.08,91.0,14.017146
2023-10-01,21.0,89.92,19.804846
2023-10-01,20.33,89.92,26.427431
2023-10-01,20.83,87.25,22.54536
2023-10-01,20.33,87.25,24.70819
2023-10-01,21.08,90.92,13.498699
2023-10-01,21.08,90.83,13.604499
2023-10-01,21.0,90.0,20.341959
2023-10-01,22.25,91.0,0.6140456
2023-10-01,21.17,87.08,16.37967
2023-10-01,20.25,91.0,26.709791
2023-10-01,21.17,87.58,20.073278
2023-10-01,20.33,90.0,27.092318
2023-10-01,20.33,90.17,27.972878
2023-10-01,20.25,90.58,28.568064
2023-10-01,21.17,88.25,16.750948
2023-10-01,20.5,87.67,23.607183
2023-10-01,21.0,89.5,22.688524
2023-10-01,20.83,89.08,22.92695
2023-10-01,20.25,90.67,28.165306
2023-10-01,21.17,88.17,16.164118
2023-10-01,20.75,90.92,19.329124
2023-10-01,21.17,88.08,16.533257
2023-10-01,20.25,90.75,27.691849
2023-10-01,21.17,88.0,17.834795
2023-10-01,22.42,91.0,0.6887284
2023-10-01,21.17,87.92,17.563213
2023-10-01,20.42,90.58,26.642946
2023-10-01,20.75,91.0,20.058176
2023-10-01,20.25,90.83,27.346848
2023-10-01,21.17,87.83,16.82385
2023-10-01,21.17,87.75,20.042374
2023-10-01,20.25,90.92,27.019594
2023-10-01,21.17,87.67,20.537983
2023-10-01,20.5,87.58,23.697718
2023-10-01,21.0,89.58,22.852114
2023-10-01,20.33,90.08,27.667204
2023-10-01,21.0,89.67,22.989801
2023-10-01,21.0,89.75,22.961988
2023-10-01,20.83,87.0,18.629745
2023-10-01,21.08,90.75,13.3738575
2023-10-01,21.33,87.83,12.081474
2023-10-01,20.42,89.42,23.849014
2023-10-01,21.33,87.92,11.990148
2023-10-01,21.67,87.67,6.37008
2023-10-01,20.58,87.67,23.504618
2023-10-01,21.67,87.58,7.214926
2023-10-01,20.67,87.25,23.219421
2023-10-01,22.67,90.83,0.9745862
2023-10-01,20.0,90.83,30.570751
2023-10-01,21.67,87.5,7.755353
2023-10-01,21.58,91.0,1.3761265
2023-10-01,20.67,87.33,23.64779
2023-10-01,20.0,90.92,30.143969
2023-10-01,21.58,90.92,0.8831638
2023-10-01,22.0,90.67,0.7634787
2023-10-01,21.58,90.83,0.71855575
2023-10-01,20.58,87.58,23.554426
2023-10-01,20.0,91.0,29.674913
2023-10-01,21.58,90.75,0.8521945
2023-10-01,20.67,87.42,23.274834
2023-10-01,21.58,90.17,7.947087
2023-10-01,20.67,87.58,23.284227
2023-10-01,21.58,90.25,6.7297945
2023-10-01,20.08,87.17,24.569473
2023-10-01,20.58,87.5,23.578863
2023-10-01,21.58,90.33,5.742537
2023-10-01,20.0,90.75,30.850948
2023-10-01,21.58,90.42,4.56804
2023-10-01,20.67,87.5,23.270823
2023-10-01,21.58,90.5,3.3530052
2023-10-01,22.33,91.0,0.65102446
2023-10-01,21.58,90.58,2.1997347
2023-10-01,20.08,87.0,25.153893
2023-10-01,21.58,90.67,1.3337655
2023-10-01,20.08,87.08,25.050999
2023-10-01,21.67,87.75,5.4934096
2023-10-01,20.67,87.17,21.690418
2023-10-01,21.67,87.83,5.1795616
2023-10-01,20.58,91.0,23.081463
2023-10-01,20.58,87.83,23.62715
2023-10-01,21.67,89.25,14.670012
2023-10-01,21.67,89.33,13.408055
2023-10-01,20.0,90.17,30.595564
2023-10-01,20.58,90.92,22.705494
2023-10-01,20.0,90.25,30.862234
2023-10-01,21.67,89.42,12.504674
2023-10-01,20.0,90.08,30.341515
2023-10-01,21.67,89.58,10.337489
2023-10-01,21.67,89.67,9.397034
2023-10-01,20.0,90.0,29.959293
2023-10-01,20.58,90.83,22.67626
2023-10-01,20.58,87.92,23.81687
2023-10-01,21.67,89.5,11.401769
2023-10-01,20.08,87.25,24.194593
2023-10-01,21.67,89.17,14.941143
2023-10-01,20.0,90.33,31.0497
2023-10-01,20.0,90.67,31.118124
2023-10-01,21.67,87.92,4.754359
2023-10-01,21.67,88.0,4.3666334
2023-10-01,20.0,90.58,31.27524
2023-10-01,21.67,88.08,4.0694146
2023-10-01,20.0,90.5,31.228947
2023-10-01,21.67,89.08,15.869666
2023-10-01,20.67,87.08,20.741167
2023-10-01,21.67,88.17,3.9535875
2023-10-01,21.67,88.67,18.427744
