time,latitude,longitude,ph
2022-04-01,20.25,90.25,8.049194
2022-04-01,21.25,90.5,8.026043
2022-04-01,21.0,88.0,8.035695
2022-04-01,20.0,89.5,8.04717
2022-04-01,21.25,91.0,8.044433
2022-04-01,20.5,88.0,8.042758
2022-04-01,20.75,89.25,8.056355
2022-04-01,20.25,88.5,8.058154
2022-04-01,20.25,89.5,8.052965
2022-04-01,21.75,87.75,8.007685
2022-04-01,21.25,89.0,8.030658
2022-04-01,20.25,89.0,8.053957
2022-04-01,20.5,88.75,8.057938
2022-04-01,21.75,88.0,8.000613
2022-04-01,21.0,88.5,8.034598
2022-04-01,20.0,91.0,8.040269
2022-04-01,20.25,88.75,8.055421
2022-04-01,22.5,90.75,8.307714
2022-04-01,21.0,90.0,8.053107
2022-04-01,20.0,87.75,8.04875
2022-04-01,20.5,90.75,8.052563
2022-04-01,20.5,89.0,8.055585
2022-04-01,20.25,87.25,8.037833
2022-04-01,20.0,87.5,8.047407
2022-04-01,20.75,89.0,8.056284
2022-04-01,21.5,90.0,8.024845
2022-04-01,21.5,87.25,8.017991
2022-05-01,22.5,90.75,8.235328
2022-05-01,21.0,90.25,8.047754
2022-05-01,21.0,87.25,8.012219
2022-05-01,21.0,88.0,8.016377
2022-05-01,20.75,91.0,8.03679
2022-05-01,20.0,87.25,8.028115
2022-05-01,20.25,89.25,8.032493
2022-05-01,20.25,89.5,8.033893
2022-05-01,20.25,88.75,8.031546
2022-05-01,21.25,87.25,8.011102
2022-05-01,21.75,89.75,7.9982033
2022-05-01,20.75,90.25,8.043248
2022-05-01,20.25,90.5,8.033074
2022-05-01,21.0,88.25,8.0155735
2022-05-01,20.25,89.0,8.031863
2022-05-01,21.0,91.0,8.0592165
2022-05-01,21.0,87.5,8.012889
2022-05-01,22.0,90.75,8.108364
2022-05-01,20.25,90.25,8.034335
2022-05-01,20.75,90.5,8.042153
2022-05-01,20.25,89.75,8.033891
2022-05-01,20.25,88.5,8.03141
2022-05-01,20.0,88.0,8.029844
2022-05-01,21.0,88.5,8.015866
2022-05-01,20.25,90.0,8.03405
2022-05-01,22.5,91.0,8.268522
2022-05-01,20.25,88.25,8.031077
2022-05-01,21.0,89.75,8.043515
2022-05-01,21.0,89.25,8.035747
2022-05-01,21.0,87.75,8.01519
2022-05-01,21.25,87.0,8.0100565
2022-05-01,20.75,90.75,8.041495
2022-05-01,21.0,90.75,8.054688
2022-05-01,21.0,89.0,8.030847
2022-05-01,21.0,87.0,8.013617
2022-05-01,21.0,89.5,8.0390415
2022-05-01,20.25,90.75,8.032554
2022-05-01,21.0,88.75,8.020354
2022-05-01,21.0,90.5,8.051762
2022-05-01,20.25,91.0,8.031533
2022-05-01,21.0,90.0,8.042987
2022-05-01,21.75,90.0,8.00612
2022-05-01,21.25,89.5,8.029752
2022-05-01,20.0,89.5,8.0314
2022-05-01,20.5,88.25,8.03088
2022-05-01,21.25,89.75,8.033168
2022-05-01,21.25,91.0,8.0729885
2022-05-01,20.0,90.0,8.033347
2022-05-01,20.5,90.5,8.038
2022-05-01,21.5,89.5,8.006362
2022-05-01,20.5,87.5,8.02108
2022-05-01,21.75,90.5,8.039528
2022-05-01,20.25,87.25,8.023067
2022-05-01,20.75,88.0,8.023318
2022-05-01,20.0,87.0,8.026206
2022-05-01,21.5,87.25,8.009998
2022-05-01,20.5,90.25,8.038676
2022-05-01,21.5,89.75,8.0168085
2022-05-01,21.5,88.25,8.014127
2022-05-01,21.25,89.25,8.024507
2022-05-01,20.75,89.25,8.034153
2022-05-01,20.5,91.0,8.034232
2022-05-01,21.25,89.0,8.016808
2022-05-01,20.75,87.0,8.013449
2022-05-01,20.75,89.0,8.033289
2022-05-01,20.5,88.75,8.031838
2022-05-01,20.75,88.75,8.032536
2022-05-01,20.5,88.5,8.032012
2022-05-01,20.5,90.75,8.036097
2022-05-01,21.25,90.75,8.058909
2022-05-01,20.5,87.75,8.02555
2022-05-01,21.25,90.5,8.052677
2022-05-01,20.75,88.25,8.025768
2022-05-01,20.0,89.75,8.032754
2022-05-01,20.0,87.5,8.028925
2022-05-01,20.0,91.0,8.029448
2022-05-01,22.25,90.75,8.168053
2022-05-01,21.75,90.25,8.0138445
2022-05-01,20.0,88.5,8.028812
2022-05-01,21.25,90.25,8.022577
2022-05-01,21.5,89.0,8.009129
2022-05-01,21.75,88.0,8.001859
2022-05-01,20.75,88.5,8.02948
2022-05-01,21.5,88.5,8.013447
2022-05-01,20.0,90.75,8.029594
2022-05-01,21.25,90.0,8.001574
2022-05-01,22.25,91.0,8.26249
2022-05-01,21.5,89.25,8.006957
2022-05-01,20.25,87.0,8.021577
2022-05-01,20.0,89.25,8.030204
2022-05-01,21.75,87.75,8.009038
2022-05-01,20.5,88.0,8.028313
2022-05-01,21.5,87.5,8.01411
2022-05-01,20.75,87.75,8.01998
2022-05-01,20.5,87.25,8.018318
2022-05-01,20.5,87.0,8.015765
2022-05-01,20.5,89.75,8.035773
2022-05-01,21.25,88.0,8.0116
2022-05-01,21.5,90.5,8.029666
2022-05-01,20.75,87.25,8.015032
2022-05-01,20.0,90.25,8.032865
2022-05-01,21.25,87.75,8.010641
2022-05-01,22.0,90.5,8.060751
2022-05-01,20.25,88.0,8.030915
2022-05-01,20.0,88.75,8.028726
2022-05-01,20.75,90.0,8.044199
2022-05-01,20.5,89.25,8.034136
2022-05-01,20.0,88.25,8.029185
2022-05-01,21.5,90.75,8.0677595
2022-05-01,20.75,87.5,8.015778
2022-05-01,21.5,87.75,8.014591
2022-05-01,20.5,89.5,8.035113
2022-05-01,21.5,91.0,8.087953
2022-05-01,22.0,91.0,8.157683
2022-05-01,20.0,90.5,8.031056
2022-05-01,21.25,87.5,8.012396
2022-05-01,21.5,88.75,8.012021
2022-05-01,21.75,91.0,8.0912485
2022-05-01,21.5,88.0,8.014332
2022-05-01,20.5,89.0,8.032829
2022-05-01,20.75,89.5,8.036893
2022-05-01,20.0,89.0,8.029148
2022-05-01,20.5,90.0,8.037811
2022-05-01,20.25,87.5,8.027134
2022-05-01,21.25,88.5,8.013827
2022-05-01,21.75,89.5,7.9916353
2022-05-01,21.75,90.75,8.064586
2022-05-01,21.5,90.25,8.003466
2022-05-01,21.5,90.0,8.015218
2022-05-01,21.25,88.25,8.012393
2022-05-01,20.75,89.75,8.039981
2022-05-01,20.0,87.75,8.029651
2022-05-01,20.25,87.75,8.029009
2022-05-01,21.25,88.75,8.013978
2022-06-01,21.5,88.0,8.026513
2022-06-01,21.75,90.0,8.11961
2022-06-01,21.75,87.75,8.036954
2022-06-01,20.5,91.0,8.058947
2022-06-01,21.0,89.25,8.036553
2022-06-01,21.0,87.25,8.021376
2022-06-01,20.75,87.25,8.025083
2022-06-01,20.0,90.25,8.043838
2022-06-01,21.5,88.25,8.0361805
2022-06-01,21.0,89.5,8.038772
2022-06-01,20.5,88.5,8.030831
2022-06-01,20.0,90.0,8.042433
2022-06-01,21.75,91.0,8.271421
2022-06-01,20.25,89.25,8.037176
2022-06-01,22.5,90.75,8.066045
2022-06-01,21.5,88.5,8.046598
2022-06-01,20.75,87.0,8.022998
2022-06-01,21.25,87.5,8.015182
2022-06-01,20.5,90.75,8.063215
2022-06-01,21.75,90.75,8.243559
2022-06-01,21.0,88.5,8.02421
2022-06-01,21.5,90.0,8.102528
2022-06-01,20.5,89.0,8.0363245
2022-06-01,20.5,90.0,8.052173
2022-06-01,20.0,89.0,8.030181
2022-06-01,20.25,89.75,8.043821
2022-06-01,20.25,90.0,8.04642
2022-06-01,21.0,87.75,8.017842
2022-06-01,21.5,90.25,8.112656
2022-06-01,20.0,87.25,8.028564
2022-06-01,21.5,90.5,8.181196
2022-06-01,20.5,89.5,8.045558
2022-06-01,20.0,88.75,8.029742
2022-06-01,21.0,88.25,8.023532
2022-06-01,21.5,90.75,8.222419
2022-06-01,20.5,89.25,8.039031
2022-06-01,21.5,91.0,8.23854
2022-06-01,20.5,89.75,8.049635
2022-06-01,21.5,88.75,8.0394
2022-06-01,20.0,89.25,8.033003
2022-06-01,21.5,89.75,8.078754
2022-06-01,21.0,87.5,8.01873
2022-06-01,20.25,90.25,8.048846
2022-06-01,20.0,89.75,8.040134
2022-06-01,22.25,91.0,8.2742405
2022-06-01,21.0,89.0,8.033469
2022-06-01,21.5,89.0,8.033654
2022-06-01,20.0,87.0,8.028209
