time,latitude,longitude,vo
2023-10-01,20.5,87.33,-0.05287172
2023-10-01,21.0,90.17,0.07248376
2023-10-01,21.0,90.25,0.079066
2023-10-01,20.83,87.5,-0.007139588
2023-10-01,21.08,90.17,0.08910299
2023-10-01,20.33,87.67,-0.12530237
2023-10-01,20.33,89.75,-0.14211187
2023-10-01,21.08,90.08,0.077240765
2023-10-01,21.08,90.0,0.021470971
2023-10-01,20.83,88.83,0.034408424
2023-10-01,20.33,87.75,-0.14175683
2023-10-01,21.08,89.92,-0.012619521
2023-10-01,20.33,89.83,-0.1218883
2023-10-01,21.08,89.08,0.0070565757
2023-10-01,20.33,88.25,-0.09393639
2023-10-01,21.08,89.0,0.033766456
2023-10-01,21.08,88.08,-0.023760837
2023-10-01,21.08,88.0,-0.011074685
2023-10-01,20.42,91.0,-0.060834847
2023-10-01,21.08,87.0,-0.06534233
2023-10-01,20.83,88.25,-0.0372757
2023-10-01,20.33,88.83,-0.0038839835
2023-10-01,21.08,87.92,-0.06818141
2023-10-01,21.08,87.83,-0.089069664
2023-10-01,20.42,90.83,-0.029752431
2023-10-01,20.33,88.92,-0.001861189
2023-10-01,21.08,87.75,-0.039335124
2023-10-01,20.83,88.33,-0.032185294
2023-10-01,20.33,88.75,-0.026417375
2023-10-01,21.08,87.08,-0.117170915
2023-10-01,21.08,87.67,-0.001167136
2023-10-01,20.33,89.0,0.00078939693
2023-10-01,21.08,87.58,0.028010134
2023-10-01,21.08,87.5,0.021836659
2023-10-01,20.42,90.92,-0.047489803
2023-10-01,21.08,87.17,-0.08576441
2023-10-01,20.83,88.5,0.015190927
2023-10-01,20.83,88.42,-0.007214507
2023-10-01,20.33,89.08,0.010656605
2023-10-01,21.08,87.42,-0.045177512
2023-10-01,21.08,87.33,-0.11519123
2023-10-01,20.33,89.17,0.013860608
2023-10-01,20.33,89.25,0.0019969263
2023-10-01,21.08,88.17,-0.06522565
2023-10-01,21.08,88.25,-0.10489734
2023-10-01,20.33,88.67,-0.06733362
2023-10-01,20.33,89.5,-0.06711893
2023-10-01,20.83,87.92,-0.051245775
2023-10-01,20.83,88.67,0.024739524
2023-10-01,21.08,88.92,0.02615969
2023-10-01,20.33,88.33,-0.082190566
2023-10-01,21.08,88.83,-0.08563856
2023-10-01,20.5,87.08,-0.121026464
2023-10-01,21.0,90.83,-0.058703855
2023-10-01,20.83,88.0,-0.059456978
2023-10-01,21.0,90.92,-0.10827546
2023-10-01,21.08,88.75,-0.10010615
2023-10-01,20.33,88.42,-0.09263205
2023-10-01,21.08,88.67,-0.09223665
2023-10-01,20.33,88.5,-0.09176268
2023-10-01,21.08,88.58,-0.06294589
2023-10-01,21.08,88.5,-0.049605556
2023-10-01,20.33,89.42,-0.042920846
2023-10-01,21.0,91.0,-0.15525831
2023-10-01,20.83,88.08,-0.057362676
2023-10-01,20.33,88.58,-0.08789596
2023-10-01,22.17,90.67,0.0041316138
2023-10-01,21.08,88.42,-0.05657063
2023-10-01,21.08,88.33,-0.05081909
2023-10-01,20.5,87.0,-0.085213244
2023-10-01,20.33,89.33,-0.01457656
2023-10-01,20.83,88.58,0.024079442
2023-10-01,20.83,88.17,-0.043536935
2023-10-01,20.83,88.92,0.040790297
2023-10-01,20.75,90.25,0.17224123
2023-10-01,20.5,87.42,0.0042141434
2023-10-01,20.33,87.33,0.011853668
2023-10-01,21.17,89.17,-0.054701302
2023-10-01,20.75,90.58,0.083329834
2023-10-01,20.42,90.5,0.080313034
2023-10-01,20.25,90.17,-0.025075609
2023-10-01,21.0,89.08,0.024363842
2023-10-01,21.17,89.08,-0.005765566
2023-10-01,21.17,89.0,0.01551454
2023-10-01,20.33,90.33,0.030090656
2023-10-01,20.25,90.25,0.0016962127
2023-10-01,21.17,88.92,-0.025565566
2023-10-01,20.75,90.67,0.027726907
2023-10-01,21.17,88.83,-0.123225786
2023-10-01,20.5,87.83,-0.112143815
2023-10-01,21.0,89.17,-0.014576708
2023-10-01,21.17,88.75,-0.08146607
2023-10-01,20.5,87.75,-0.118195996
2023-10-01,21.0,89.25,-0.06547936
2023-10-01,20.33,90.25,0.016067782
2023-10-01,20.83,89.17,-0.062627025
2023-10-01,21.17,88.67,-0.045423638
2023-10-01,20.75,90.75,-0.036045983
2023-10-01,20.25,90.42,0.049936995
2023-10-01,21.17,88.58,-0.04691518
2023-10-01,21.0,89.33,-0.099741325
2023-10-01,21.17,88.5,-0.037650365
2023-10-01,20.25,90.5,0.06326701
2023-10-01,20.25,90.33,0.025951454
2023-10-01,21.17,88.42,-0.061292246
2023-10-01,21.17,89.25,-0.0894181
2023-10-01,21.17,89.33,-0.088627465
2023-10-01,20.25,89.67,-0.13725923
2023-10-01,21.17,90.0,0.011264481
2023-10-01,20.75,90.33,0.16064672
2023-10-01,21.0,88.75,-0.030945376
2023-10-01,21.17,89.92,-0.004594816
2023-10-01,20.25,89.75,-0.12484096
2023-10-01,21.17,89.83,-0.055671025
2023-10-01,20.25,89.83,-0.11059215
2023-10-01,20.33,90.5,0.06381451
2023-10-01,21.0,88.83,-0.007826271
2023-10-01,21.17,89.75,-0.07502242
2023-10-01,20.5,87.92,-0.083593756
2023-10-01,20.25,90.08,-0.045625467
2023-10-01,22.5,90.92,0.0038826903
2023-10-01,20.75,90.42,0.14358918
2023-10-01,20.33,90.42,0.055165593
2023-10-01,21.17,89.67,-0.06144946
2023-10-01,20.25,89.92,-0.088407815
2023-10-01,21.17,89.58,-0.03571764
2023-10-01,21.17,89.5,-0.019678257
2023-10-01,22.42,90.83,0.00380793
2023-10-01,21.0,89.0,0.05619827
2023-10-01,20.83,89.25,-0.101590216
2023-10-01,20.75,90.5,0.12659697
2023-10-01,20.25,90.0,-0.06625783
2023-10-01,21.17,89.42,-0.05790011
2023-10-01,21.0,88.92,0.061268084
2023-10-01,20.75,90.83,-0.09865397
2023-10-01,21.17,88.33,-0.03769896
2023-10-01,21.0,89.42,-0.10954953
2023-10-01,21.17,87.42,-0.0417129
2023-10-01,20.83,87.08,-0.072287984
2023-10-01,20.33,87.0,-0.07753131
2023-10-01,20.83,89.0,0.013770838
2023-10-01,21.17,87.33,-0.09284122
2023-10-01,21.17,87.25,-0.08570231
2023-10-01,20.33,87.08,-0.10951062
2023-10-01,20.5,87.5,-0.019398741
2023-10-01,21.17,87.17,-0.071591035
2023-10-01,20.17,90.67,0.050518394
2023-10-01,21.0,89.83,-0.05824525
2023-10-01,22.17,90.83,0.01583202
2023-10-01,21.17,87.5,0.010464784
2023-10-01,20.83,87.17,-0.07414392
2023-10-01,20.33,87.17,-0.10237224
2023-10-01,22.17,90.58,0.0034134933
2023-10-01,21.17,87.0,-0.050517958
2023-10-01,21.08,91.0,-0.12842329
2023-10-01,21.0,89.92,-0.036556397
2023-10-01,20.33,89.92,-0.0913609
2023-10-01,20.83,87.25,-0.10037767
2023-10-01,20.33,87.25,-0.08272157
2023-10-01,21.08,90.92,-0.09607213
2023-10-01,21.08,90.83,-0.0597321
2023-10-01,21.0,90.0,0.012928047
2023-10-01,22.25,91.0,-0.019059306
2023-10-01,21.17,87.08,-0.09192287
2023-10-01,20.25,91.0,-0.023496335
2023-10-01,21.17,87.58,0.014123174
2023-10-01,20.33,90.0,-0.060020585
2023-10-01,20.33,90.17,-0.0059475563
2023-10-01,20.25,90.58,0.060353633
2023-10-01,21.17,88.25,-0.055901572
2023-10-01,20.5,87.67,-0.092807524
2023-10-01,21.0,89.5,-0.13126658
2023-10-01,20.83,89.08,-0.01887516
2023-10-01,20.25,90.67,0.047492262
2023-10-01,21.17,88.17,-0.03371974
2023-10-01,20.75,90.92,-0.1585208
2023-10-01,21.17,88.08,-0.02218192
2023-10-01,20.25,90.75,0.025417706
2023-10-01,21.17,88.0,-0.04493304
2023-10-01,22.42,91.0,0.005778917
2023-10-01,21.17,87.92,-0.05597628
2023-10-01,20.42,90.58,0.0647601
2023-10-01,20.75,91.0,-0.20395555
2023-10-01,20.25,90.83,0.007152404
2023-10-01,21.17,87.83,-0.064696215
2023-10-01,21.17,87.75,-0.051253863
2023-10-01,20.25,90.92,-0.007899219
2023-10-01,21.17,87.67,-0.0061611864
2023-10-01,20.5,87.58,-0.052176997
2023-10-01,21.0,89.58,-0.14767621
2023-10-01,20.33,90.08,-0.030601537
2023-10-01,21.0,89.67,-0.13832614
2023-10-01,21.0,89.75,-0.09763343
2023-10-01,20.83,87.0,-0.052125134
2023-10-01,21.08,90.75,-0.046725933
2023-10-01,21.33,87.83,-0.02818072
2023-10-01,20.42,89.42,-0.066698246
2023-10-01,21.33,87.92,-0.03643905
2023-10-01,21.67,87.67,-0.01262614
2023-10-01,20.58,87.67,-0.074108854
2023-10-01,21.67,87.58,-0.022681205
2023-10-01,20.67,87.25,-0.1366757
2023-10-01,22.67,90.83,0.015677463
2023-10-01,20.0,90.83,0.036077265
2023-10-01,21.67,87.5,-0.029571474
2023-10-01,21.58,91.0,-0.019624641
2023-10-01,20.67,87.33,-0.07964149
2023-10-01,20.0,90.92,0.021516135
2023-10-01,21.58,90.92,-0.017134381
2023-10-01,22.0,90.67,-0.0006656539
2023-10-01,21.58,90.83,-0.017204871
2023-10-01,20.58,87.58,-0.036877524
2023-10-01,20.0,91.0,0.0094509665
2023-10-01,21.58,90.75,-0.016548013
2023-10-01,20.67,87.42,-0.03688164
2023-10-01,21.58,90.17,-0.018961819
2023-10-01,20.67,87.58,-0.024841618
2023-10-01,21.58,90.25,-0.01647683
2023-10-01,20.08,87.17,-0.07446761
2023-10-01,20.58,87.5,-0.014933928
2023-10-01,21.58,90.33,-0.0140822325
2023-10-01,20.0,90.75,0.050186884
2023-10-01,21.58,90.42,-0.010432798
2023-10-01,20.67,87.5,-0.017492924
2023-10-01,21.58,90.5,-0.010126147
2023-10-01,22.33,91.0,-0.004576546
2023-10-01,21.58,90.58,-0.012042325
2023-10-01,20.08,87.0,-0.13683154
2023-10-01,21.58,90.67,-0.015033584
2023-10-01,20.08,87.08,-0.101834044
2023-10-01,21.67,87.75,-0.01139207
2023-10-01,20.67,87.17,-0.08177666
2023-10-01,21.67,87.83,-0.010033616
2023-10-01,20.58,91.0,-0.110095955
2023-10-01,20.58,87.83,-0.09503135
2023-10-01,21.67,89.25,-0.019984959
2023-10-01,21.67,89.33,-0.008921939
2023-10-01,20.0,90.17,0.04462289
2023-10-01,20.58,90.92,-0.0852398
2023-10-01,20.0,90.25,0.058052815
2023-10-01,21.67,89.42,-0.009649134
2023-10-01,20.0,90.08,0.028850067
2023-10-01,21.67,89.58,-0.016474495
2023-10-01,21.67,89.67,-0.014390694
2023-10-01,20.0,90.0,0.008884276
2023-10-01,20.58,90.83,-0.05590789
2023-10-01,20.58,87.92,-0.07524483
2023-10-01,21.67,89.5,-0.012708595
2023-10-01,20.08,87.25,-0.04546582
2023-10-01,21.67,89.17,-0.029249158
2023-10-01,20.0,90.33,0.067087926
2023-10-01,20.0,90.67,0.056794673
2023-10-01,21.67,87.92,-0.0075580906
2023-10-01,21.67,88.0,-0.00837574
2023-10-01,20.0,90.58,0.060203124
2023-10-01,21.67,88.08,-0.010356185
2023-10-01,20.0,90.5,0.065069035
2023-10-01,21.67,89.08,-0.028175903
2023-10-01,20.67,87.08,-0.07498738
2023-10-01,21.67,88.17,-0.008870827
2023-10-01,21.67,88.67,-0.1574024
2023-10-01,20.0,90.42,0.068992525
2023-10-01,20.67,87.0,-0.070072
2023-10-01,21.67,88.83,-0.07330495
2023-10-01,21.67,88.92,-0.014600842
2023-10-01,20.58,87.75,-0.10208661
2023-10-01,21.67,89.75,-0.0024482643
2023-10-01,21.58,90.08,-0.006820913
2023-10-01,20.67,87.67,-0.05981019
2023-10-01,20.58,87.17,-0.11925516
2023-10-01,20.67,88.17,0.0021364288
2023-10-01,20.08,88.17,-0.068387814
2023-10-01,21.58,88.33,-0.020638322
2023-10-01,21.58,88.25,-0.012555655
2023-10-01,20.08,88.25,-0.06394888
2023-10-01,20.67,88.25,-0.0011314987
2023-10-01,21.58,88.17,-0.013329043
2023-10-01,22.0,90.75,-0.0009786071
2023-10-01,21.58,88.08,-0.0144273285
2023-10-01,20.08,88.33,-0.07308408
2023-10-01,21.58,88.0,-0.013969474
2023-10-01,20.58,87.08,-0.11175498
2023-10-01,21.58,87.92,-0.011878993
2023-10-01,20.67,88.33,-0.013426365
2023-10-01,20.08,88.42,-0.08263693
2023-10-01,21.58,87.83,-0.010166048
2023-10-01,20.08,88.75,-0.06261104
2023-10-01,21.58,87.25,-0.036880728
2023-10-01,21.58,87.33,-0.020383665
2023-10-01,20.08,88.67,-0.08226133
2023-10-01,20.67,88.5,-0.003716428
2023-10-01,21.58,87.42,-0.02902946
2023-10-01,21.58,88.42,-0.032783546
2023-10-01,20.58,87.0,-0.09921353
2023-10-01,20.08,88.58,-0.09396545
2023-10-01,21.58,87.58,-0.028537925
2023-10-01,20.67,88.42,-0.01208697
2023-10-01,21.58,87.67,-0.021060867
2023-10-01,20.08,88.5,-0.09354682
2023-10-01,21.58,87.75,-0.012919509
2023-10-01,21.58,87.5,-0.030335153
2023-10-01,21.58,88.58,-0.07959009
2023-10-01,20.08,88.08,-0.089337535
2023-10-01,21.58,88.67,-0.061889872
2023-10-01,21.58,89.42,-0.0097902715
2023-10-01,20.08,87.58,-0.098262854
2023-10-01,20.67,87.83,-0.081954904
2023-10-01,21.58,89.5,-0.011233781
2023-10-01,21.58,89.58,-0.02170401
2023-10-01,20.08,87.5,-0.072356425
2023-10-01,20.08,87.67,-0.11638308
2023-10-01,21.58,89.67,-0.020828135
2023-10-01,21.58,89.75,-0.021940265
2023-10-01,20.08,87.42,-0.05924332
2023-10-01,20.58,87.42,-0.01480436
2023-10-01,21.58,89.83,-0.031341795
2023-10-01,21.58,89.92,-0.026745832
2023-10-01,20.08,87.33,-0.033999637
2023-10-01,20.67,87.75,-0.08467449
2023-10-01,21.58,90.0,-0.020527748
2023-10-01,21.58,89.33,-0.008279739
2023-10-01,21.58,89.25,-0.008801759
2023-10-01,20.67,88.08,-0.006548239
2023-10-01,21.58,88.75,-0.06864765
2023-10-01,20.08,88.0,-0.10411581
2023-10-01,21.58,88.83,-0.017530363
2023-10-01,20.08,87.92,-0.0999679
2023-10-01,21.58,88.92,-0.007718948
2023-10-01,20.58,87.33,-0.07367292
2023-10-01,20.67,88.0,-0.044648882
2023-10-01,21.58,89.0,-0.0071231485
2023-10-01,20.08,87.83,-0.10318585
2023-10-01,21.58,89.08,-0.02400363
2023-10-01,21.58,89.17,-0.029962879
2023-10-01,20.08,87.75,-0.11779174
2023-10-01,20.67,87.92,-0.07099942
2023-10-01,20.58,87.25,-0.13391641
2023-10-01,21.67,89.83,-0.008714246
2023-10-01,20.0,89.92,-0.0045768674
2023-10-01,21.67,89.92,-0.016291106
2023-10-01,20.0,87.75,-0.1064811
2023-10-01,21.83,90.92,-0.01285802
2023-10-01,20.58,89.42,-0.10502943
2023-10-01,21.83,90.83,-0.009401077
2023-10-01,20.0,87.83,-0.09653965
2023-10-01,21.83,90.75,-0.005119855
2023-10-01,21.83,90.67,-0.0022144266
2023-10-01,20.58,89.5,-0.12607251
2023-10-01,20.0,87.92,-0.091225944
2023-10-01,21.83,90.58,0.00091501133
2023-10-01,21.83,90.5,0.0069238525
2023-10-01,20.58,88.58,-0.057359584
2023-10-01,20.0,88.0,-0.08290748
2023-10-01,21.83,90.42,0.012996756
2023-10-01,20.58,89.58,-0.14322108
2023-10-01,21.83,90.33,0.00954846
2023-10-01,20.0,88.08,-0.0679699
2023-10-01,20.0,88.33,-0.073137864
2023-10-01,21.75,91.0,-0.01120281
2023-10-01,20.58,89.75,-0.13533626
2023-10-01,21.83,88.0,-0.007054871
2023-10-01,20.0,88.25,-0.06623323
2023-10-01,21.83,88.08,-0.00725312
2023-10-01,20.58,88.67,-0.05032768
2023-10-01,21.83,88.17,-0.005265802
2023-10-01,20.0,88.17,-0.06271112
2023-10-01,20.58,89.67,-0.15642877
2023-10-01,20.58,88.5,-0.047253434
2023-10-01,21.83,89.92,-0.00808418
2023-10-01,22.67,90.92,0.015602928
2023-10-01,21.83,90.0,-0.02491697
2023-10-01,22.0,90.5,0.005461224
2023-10-01,21.83,91.0,-0.0084270025
2023-10-01,20.0,87.67,-0.10406436
2023-10-01,21.92,88.08,-0.006282458
2023-10-01,20.58,89.08,-0.016882626
2023-10-01,21.92,90.92,-0.013802739
2023-10-01,20.58,88.83,0.007554997
2023-10-01,21.92,91.0,-0.0049132505
2023-10-01,20.0,87.17,-0.0769267
2023-10-01,22.0,88.08,-0.0055320463
2023-10-01,20.0,87.25,-0.056010436
2023-10-01,20.58,89.0,0.0063412627
2023-10-01,20.0,87.08,-0.09450412
2023-10-01,22.0,89.92,-0.007997179
2023-10-01,22.0,90.0,-0.008636049
2023-10-01,20.0,87.0,-0.14423086
2023-10-01,20.58,88.92,0.010636445
2023-10-01,22.0,90.42,0.010524338
2023-10-01,22.0,88.17,-0.0051327236
2023-10-01,21.75,90.92,-0.013222758
2023-10-01,21.92,90.83,-0.0065555475
2023-10-01,20.0,87.33,-0.046076618
2023-10-01,20.58,89.33,-0.08690839
2023-10-01,21.92,88.17,-0.004382302
2023-10-01,20.0,87.58,-0.09141736
2023-10-01,21.92,89.92,-0.0067958725
2023-10-01,21.92,90.0,-0.009837376
2023-10-01,20.0,87.5,-0.07399844
2023-10-01,21.92,90.75,-0.0018584942
2023-10-01,20.58,89.25,-0.066633224
2023-10-01,20.58,88.75,-0.019783864
2023-10-01,21.92,90.5,0.007610742
2023-10-01,20.0,87.42,-0.06094131
2023-10-01,21.92,90.58,0.0013647424
2023-10-01,20.58,89.17,-0.045077395
2023-10-01,21.92,90.67,-0.0006455754
2023-10-01,21.92,90.42,0.013156988
2023-10-01,21.75,90.83,-0.012234832
2023-10-01,20.58,88.42,-0.048029397
2023-10-01,20.58,89.83,-0.08137199
2023-10-01,20.0,89.5,-0.0046620183
2023-10-01,20.58,90.5,0.10538322
2023-10-01,21.67,90.75,-0.012826919
2023-10-01,20.58,88.08,-0.006905691
2023-10-01,21.67,90.83,-0.014321445
2023-10-01,20.0,89.42,-0.013435808
2023-10-01,21.67,90.67,-0.010026437
2023-10-01,21.67,90.92,-0.014280787
2023-10-01,21.67,91.0,-0.01441371
2023-10-01,20.0,89.33,-0.017205289
2023-10-01,21.75,87.92,-0.0072942805
2023-10-01,20.0,89.25,-0.01866423
2023-10-01,21.75,88.0,-0.0063529257
2023-10-01,20.58,90.33,0.119456396
2023-10-01,20.58,90.42,0.115572214
2023-10-01,21.75,88.08,-0.008478622
2023-10-01,21.67,90.58,-0.006005111
2023-10-01,20.0,89.58,-0.007012948
2023-10-01,20.58,90.75,-0.021004124
2023-10-01,21.67,90.0,-0.019560942
2023-10-01,20.0,89.83,-0.011194915
2023-10-01,21.67,90.08,-0.008970012
2023-10-01,21.67,90.17,-0.008580994
2023-10-01,20.0,89.75,-0.011873743
2023-10-01,20.58,90.58,0.07369468
2023-10-01,20.58,90.67,0.02456582
2023-10-01,20.58,88.0,-0.032191247
2023-10-01,21.67,90.33,-0.0042274394
2023-10-01,20.0,89.67,-0.013787826
2023-10-01,21.67,90.42,-0.0026915001
2023-10-01,21.67,90.5,-0.003308379
2023-10-01,22.0,90.58,0.0021820832
2023-10-01,21.67,90.25,-0.006301672
2023-10-01,21.58,87.17,-0.06916117
2023-10-01,20.0,89.17,-0.017058631
2023-10-01,21.75,88.17,-0.006680203
2023-10-01,21.75,90.25,-0.0028364107
2023-10-01,20.0,88.67,-0.08605395
2023-10-01,20.58,90.0,0.00578731
2023-10-01,21.75,90.33,0.0054052076
2023-10-01,20.58,88.33,-0.047092717
2023-10-01,21.75,90.42,0.006291201
2023-10-01,21.75,90.17,-0.007957811
2023-10-01,20.0,88.58,-0.09333778
2023-10-01,20.58,89.92,-0.03785713
2023-10-01,21.75,90.58,-0.0014238384
2023-10-01,20.0,88.5,-0.091512054
2023-10-01,21.75,90.67,-0.005698413
2023-10-01,21.75,90.75,-0.009195001
2023-10-01,20.0,88.42,-0.08096416
2023-10-01,21.75,90.5,0.0029816288
2023-10-01,20.58,88.17,-0.012269371
2023-10-01,20.0,88.75,-0.06792641
2023-10-01,20.58,90.08,0.04341674
2023-10-01,21.75,88.5,-0.14213553
2023-10-01,20.0,89.08,-0.016120994
2023-10-01,20.58,90.25,0.108205274
2023-10-01,21.75,88.58,-0.15843755
2023-10-01,21.75,88.67,-0.1584367
2023-10-01,20.0,89.0,-0.019920068
2023-10-01,21.75,90.08,-0.016197804
2023-10-01,21.75,89.75,-0.004819957
2023-10-01,21.75,89.83,-0.008981706
2023-10-01,20.58,90.17,0.08258423
2023-10-01,20.58,88.25,-0.029053302
2023-10-01,21.75,89.92,-0.009790158
2023-10-01,20.0,88.83,-0.04637325
2023-10-01,21.75,90.0,-0.02005206
2023-10-01,20.0,88.92,-0.029505309
2023-10-01,22.58,90.92,0.007475773
2023-10-01,20.5,91.0,-0.07533141
2023-10-01,20.67,88.58,-0.013036966
2023-10-01,21.42,87.92,-0.02659445
2023-10-01,20.5,89.75,-0.13042915
2023-10-01,20.67,91.0,-0.16283016
2023-10-01,20.17,88.5,-0.09113448
2023-10-01,21.42,87.83,-0.024697805
2023-10-01,21.42,87.75,-0.02764118
2023-10-01,20.75,87.0,-0.053068735
2023-10-01,20.17,88.58,-0.090185694
2023-10-01,21.42,87.67,-0.037053403
2023-10-01,21.42,87.58,-0.04044824
2023-10-01,20.17,88.67,-0.07688976
2023-10-01,21.42,87.5,-0.04565013
2023-10-01,21.42,87.42,-0.0027596904
2023-10-01,20.5,89.67,-0.1402168
2023-10-01,20.75,87.08,-0.0499903
2023-10-01,20.17,88.75,-0.0544493
2023-10-01,21.42,87.33,0.011009442
2023-10-01,20.17,89.08,-0.017885555
2023-10-01,21.33,90.83,-0.07724395
2023-10-01,21.33,90.92,-0.086437404
2023-10-01,20.17,89.0,-0.01805931
2023-10-01,20.75,87.25,-0.123323955
2023-10-01,21.33,91.0,-0.09122161
2023-10-01,21.42,88.0,-0.022603603
2023-10-01,20.5,89.58,-0.1239874
2023-10-01,20.17,88.92,-0.023357963
2023-10-01,21.42,87.08,-0.07685231
2023-10-01,20.75,87.17,-0.051280096
2023-10-01,21.42,87.17,-0.09424406
2023-10-01,20.17,88.83,-0.03414497
2023-10-01,21.42,87.25,-0.024305677
2023-10-01,21.42,87.0,-0.06756888
2023-10-01,20.17,88.42,-0.08468589
2023-10-01,21.42,88.08,-0.018737838
2023-10-01,22.08,90.58,0.0050745816
2023-10-01,21.42,88.83,0.0035588364
2023-10-01,20.67,90.67,0.019338183
2023-10-01,22.58,91.0,0.0047473977
2023-10-01,21.42,88.92,-0.06469033
2023-10-01,20.17,87.92,-0.10329795
2023-10-01,21.42,89.0,-0.09193946
2023-10-01,20.17,88.0,-0.104477465
2023-10-01,21.42,89.08,-0.076180704
2023-10-01,20.67,90.58,0.07917879
2023-10-01,20.5,90.0,-0.016379077
2023-10-01,21.42,89.17,-0.017479511
2023-10-01,21.42,89.25,-0.0081511
2023-10-01,20.17,87.75,-0.13243121
2023-10-01,21.42,89.33,-0.015078431
2023-10-01,20.17,87.83,-0.121872
2023-10-01,21.33,90.75,-0.069348425
2023-10-01,21.42,88.75,0.032275133
2023-10-01,20.17,88.08,-0.10450181
2023-10-01,21.42,88.17,-0.018556165
2023-10-01,20.17,88.33,-0.075675674
2023-10-01,20.67,90.92,-0.12474523
2023-10-01,20.5,89.83,-0.096491754
2023-10-01,21.42,88.25,-0.014261526
2023-10-01,21.42,88.33,-0.021786893
2023-10-01,20.5,89.92,-0.0573263
2023-10-01,20.17,88.25,-0.06845611
2023-10-01,21.42,88.42,-0.046356115
2023-10-01,21.42,88.5,-0.02625951
2023-10-01,20.17,88.17,-0.08560005
2023-10-01,21.42,88.58,-0.014397844
2023-10-01,20.67,90.75,-0.035656452
2023-10-01,21.42,88.67,0.01473708
2023-10-01,20.67,90.83,-0.0820917
2023-10-01,20.67,90.5,0.12165335
2023-10-01,20.75,87.33,-0.07187409
2023-10-01,21.33,90.67,-0.0592736
2023-10-01,20.75,87.83,-0.07374919
2023-10-01,21.33,89.17,-0.028314242
2023-10-01,20.17,90.0,-0.047351267
2023-10-01,21.33,89.08,-0.06682596
2023-10-01,21.33,89.0,-0.09998743
2023-10-01,20.5,89.25,-0.04277782
2023-10-01,20.75,87.92,-0.06739883
2023-10-01,20.17,90.08,-0.032683223
2023-10-01,21.33,88.92,-0.09394628
2023-10-01,21.33,88.83,-0.06655632
2023-10-01,20.17,90.17,-0.0176693
2023-10-01,21.33,88.75,-0.02457261
2023-10-01,20.75,88.0,-0.05660807
2023-10-01,21.33,88.67,-0.017949844
2023-10-01,21.33,88.58,-0.026058093
2023-10-01,21.33,88.5,-0.02282981
2023-10-01,20.5,89.17,-0.022261089
2023-10-01,20.17,90.58,0.059565622
2023-10-01,20.75,88.25,-0.031420488
2023-10-01,20.5,89.08,-0.00081679656
2023-10-01,21.33,88.0,-0.034819413
2023-10-01,21.33,88.08,-0.023917597
2023-10-01,20.17,90.5,0.062243886
2023-10-01,21.33,89.25,-0.023442041
2023-10-01,20.75,88.17,-0.018844152
2023-10-01,21.33,88.25,-0.025858477
2023-10-01,20.17,90.42,0.042312346
2023-10-01,21.33,88.33,-0.024164652
2023-10-01,21.33,88.42,-0.03686715
2023-10-01,20.17,90.33,0.023392256
2023-10-01,20.75,88.08,-0.031068733
2023-10-01,21.33,88.17,-0.02685111
2023-10-01,20.17,89.92,-0.06364125
2023-10-01,21.33,89.33,-0.07171314
2023-10-01,21.33,89.42,-0.15337557
2023-10-01,21.33,90.08,-0.037946552
2023-10-01,21.33,90.17,-0.047788188
2023-10-01,20.17,89.42,-0.0061176745
2023-10-01,20.75,87.5,-0.01372126
2023-10-01,20.92,90.58,0.04371014
2023-10-01,21.33,90.25,-0.025512483
2023-10-01,20.5,89.42,-0.07805842
2023-10-01,21.33,90.33,-0.0005320232
2023-10-01,21.33,90.42,0.0021699949
2023-10-01,21.33,90.5,-0.033935167
2023-10-01,20.17,89.25,-0.021369902
2023-10-01,20.75,87.42,-0.033792265
2023-10-01,20.5,89.5,-0.10102535
2023-10-01,21.33,90.58,-0.04680619
2023-10-01,20.17,89.33,-0.012280731
2023-10-01,20.17,89.17,-0.023324827
2023-10-01,20.17,89.5,-0.02653996
2023-10-01,20.75,87.58,-0.008446232
2023-10-01,20.17,89.83,-0.080521055
2023-10-01,20.75,87.75,-0.07153509
2023-10-01,21.33,89.5,-0.1174156
2023-10-01,22.08,90.67,0.00038343243
2023-10-01,20.5,89.33,-0.060616482
2023-10-01,21.33,89.58,-0.037797097
2023-10-01,21.33,90.0,-0.049741175
2023-10-01,20.17,89.75,-0.08852957
2023-10-01,20.75,87.67,-0.04351269
2023-10-01,21.33,89.75,0.024822138
2023-10-01,20.17,89.67,-0.09899826
2023-10-01,21.33,89.83,-0.013464579
2023-10-01,21.33,89.92,-0.027775843
2023-10-01,20.17,89.58,-0.060379583
2023-10-01,21.33,89.67,0.006218401
2023-10-01,21.42,89.42,-0.055155188
2023-10-01,20.17,87.67,-0.12690334
2023-10-01,21.42,89.5,-0.14109987
2023-10-01,20.08,89.58,-0.028620413
2023-10-01,21.5,89.5,-0.030150883
2023-10-01,21.5,89.42,-0.016475633
2023-10-01,20.08,89.67,-0.046709035
2023-10-01,22.0,90.83,-0.0059105065
2023-10-01,21.5,89.33,-0.004196612
2023-10-01,20.67,89.17,-0.06381328
2023-10-01,21.5,89.25,8.799378e-05
2023-10-01,20.08,89.75,-0.045897774
2023-10-01,21.5,89.17,-0.0010652343
2023-10-01,20.5,90.67,0.026941778
2023-10-01,21.5,89.08,-0.002448206
2023-10-01,20.67,89.25,-0.085507125
