time,latitude,longitude,thetao
2024-01-01,20.67,87.5,23.409485
2024-01-01,20.42,87.5,24.010427
2024-01-01,20.75,90.08,24.333206
2024-01-01,20.58,90.17,24.224174
2024-01-01,20.75,87.17,22.712248
2024-01-01,20.17,87.33,24.397009
2024-01-01,21.17,90.58,22.12755
2024-01-01,22.0,88.17,19.967588
2024-01-01,21.08,88.0,23.034182
2024-01-01,20.42,87.92,24.426985
2024-01-01,20.83,88.25,24.383907
2024-01-01,21.58,87.92,20.847385
2024-01-01,20.33,88.83,24.536654
2024-01-01,21.75,89.83,21.124039
2024-01-01,20.92,87.83,23.648481
2024-01-01,21.42,87.17,21.687124
2024-01-01,21.08,87.92,22.990026
2024-01-01,20.08,87.17,24.537767
2024-01-01,20.17,90.83,24.219667
2024-01-01,21.25,89.92,23.517551
2024-01-01,21.42,90.42,21.906483
2024-01-01,20.17,88.83,24.600552
2024-01-01,20.42,89.25,24.450497
2024-01-01,20.67,88.17,24.557583
2024-01-01,21.5,88.33,21.124775
2024-01-01,21.5,90.75,21.308306
2024-01-01,21.25,89.5,23.67851
2024-01-01,20.08,88.92,24.676237
2024-01-01,20.17,88.92,24.622204
2024-01-01,20.42,90.08,24.265205
2024-01-01,21.08,88.17,22.370445
2024-01-01,21.75,89.75,21.163656
2024-01-01,20.5,89.0,24.476599
2024-01-01,20.67,89.5,24.359383
2024-01-01,20.33,88.75,24.528994
2024-01-01,21.42,87.08,21.638523
2024-01-01,21.17,90.5,22.229708
2024-01-01,20.92,88.0,23.905746
2024-01-01,21.42,90.08,22.426577
2024-01-01,20.67,90.17,24.283455
2024-01-01,21.58,90.33,21.518139
2024-01-01,21.08,88.08,22.299149
2024-01-01,20.92,90.92,23.638817
2024-01-01,20.25,89.42,24.749804
2024-01-01,20.42,91.0,23.971678
2024-01-01,20.83,91.0,23.83685
2024-01-01,21.33,87.5,22.148355
2024-01-01,21.5,88.25,21.071703
2024-01-01,20.0,88.92,24.703337
2024-01-01,21.08,88.5,22.329319
2024-01-01,21.58,90.5,21.327868
2024-01-01,21.42,90.17,22.820265
2024-01-01,21.75,87.92,20.636242
2024-01-01,20.83,87.92,23.9376
2024-01-01,20.83,90.08,24.277805
2024-01-01,21.33,90.67,21.844368
2024-01-01,21.17,90.0,23.820326
2024-01-01,20.92,90.58,23.66107
2024-01-01,21.58,88.08,20.823927
2024-01-01,21.58,90.67,21.165716
2024-01-01,21.08,88.92,23.541721
2024-01-01,20.67,87.42,23.265776
2024-01-01,20.42,88.92,24.504496
2024-01-01,20.0,89.25,24.726345
2024-01-01,20.33,88.33,24.489222
2024-01-01,21.42,90.25,22.307695
2024-01-01,20.25,89.67,24.655388
2024-01-01,20.75,87.33,23.353489
2024-01-01,20.42,88.58,24.621162
2024-01-01,21.75,88.0,20.52534
2024-01-01,20.17,90.67,24.332975
2024-01-01,20.25,87.67,24.570395
2024-01-01,20.0,87.0,24.804739
2024-01-01,21.08,89.0,23.630457
2024-01-01,21.08,88.83,23.315472
2024-01-01,21.33,87.83,21.503525
2024-01-01,20.17,89.17,24.757824
2024-01-01,20.42,87.67,24.394054
2024-01-01,21.08,89.17,23.805826
2024-01-01,20.25,89.75,24.59286
2024-01-01,20.5,89.5,24.295357
2024-01-01,20.75,89.0,24.349688
2024-01-01,20.08,90.0,24.821712
2024-01-01,20.58,88.92,24.443443
2024-01-01,20.75,90.33,24.159376
2024-01-01,20.0,89.33,24.738348
2024-01-01,20.58,90.42,24.321226
2024-01-01,21.33,90.58,21.863148
2024-01-01,21.58,90.75,21.09591
2024-01-01,21.17,89.92,23.89742
2024-01-01,21.08,89.08,23.677729
2024-01-01,21.25,89.75,23.840382
2024-01-01,21.67,91.0,20.89024
2024-01-01,21.5,90.5,21.557728
2024-01-01,21.5,88.67,23.08646
2024-01-01,20.33,88.25,24.43876
2024-01-01,20.42,89.08,24.475998
2024-01-01,20.58,87.08,22.803577
2024-01-01,20.5,90.58,24.232548
2024-01-01,21.33,90.75,21.8487
2024-01-01,20.5,87.08,23.138548
2024-01-01,21.17,90.08,23.652332
2024-01-01,20.5,88.67,24.585852
2024-01-01,20.0,89.17,24.707314
2024-01-01,20.08,89.0,24.685324
2024-01-01,20.42,87.58,24.242418
2024-01-01,20.92,87.5,22.96685
2024-01-01,20.58,88.17,24.505293
2024-01-01,21.75,88.17,20.4854
2024-01-01,20.5,90.92,24.031174
2024-01-01,20.08,90.08,24.734764
2024-01-01,20.25,87.75,24.547249
2024-01-01,20.25,89.58,24.624668
2024-01-01,21.08,88.58,22.429462
2024-01-01,21.5,88.5,21.390266
2024-01-01,20.5,88.0,24.460505
2024-01-01,20.5,87.0,22.851294
2024-01-01,20.33,88.5,24.611475
2024-01-01,21.25,89.83,23.747541
2024-01-01,21.33,90.92,21.955145
2024-01-01,21.17,90.25,23.382206
2024-01-01,20.92,90.75,23.675432
2024-01-01,21.33,87.67,22.041
2024-01-01,21.08,88.67,22.550982
2024-01-01,21.5,90.58,21.443718
2024-01-01,21.17,90.17,23.540052
2024-01-01,21.42,90.33,22.192528
2024-01-01,20.5,90.17,24.22143
2024-01-01,20.08,87.0,24.14391
2024-01-01,21.5,88.58,21.831686
2024-01-01,22.0,90.67,20.29482
2024-01-01,20.58,90.33,24.296238
2024-01-01,20.17,87.25,24.277845
2024-01-01,21.33,87.75,21.678259
2024-01-01,20.17,89.08,24.705599
2024-01-01,21.25,89.67,23.825033
2024-01-01,20.92,90.5,23.668573
2024-01-01,21.58,90.25,21.57323
2024-01-01,20.92,90.67,23.672436
2024-01-01,21.08,88.75,22.819479
2024-01-01,20.83,88.0,24.124699
2024-01-01,21.58,88.0,20.819605
2024-01-01,21.58,90.58,21.239853
2024-01-01,21.75,88.08,20.462261
2024-01-01,20.33,88.42,24.541475
2024-01-01,20.42,88.83,24.516537
2024-01-01,22.0,90.0,20.507654
2024-01-01,20.67,89.42,24.362694
2024-01-01,21.33,90.83,21.855467
2024-01-01,20.75,90.25,24.196108
2024-01-01,20.92,88.75,23.976408
2024-01-01,20.5,88.75,24.535063
2024-01-01,21.08,87.83,22.359592
2024-01-01,20.0,88.67,24.727985
2024-01-01,20.33,89.17,24.585604
2024-01-01,21.58,88.33,21.017645
2024-01-01,21.33,87.25,21.982368
2024-01-01,21.17,91.0,22.291222
2024-01-01,20.58,90.0,24.25861
2024-01-01,21.08,87.25,22.7887
2024-01-01,21.42,87.58,21.846804
2024-01-01,21.75,90.33,20.907583
2024-01-01,20.17,88.67,24.578875
2024-01-01,21.58,90.0,21.489656
2024-01-01,21.92,91.0,20.434298
2024-01-01,20.42,88.25,24.383507
2024-01-01,20.58,88.83,24.447966
2024-01-01,20.92,87.42,22.971395
2024-01-01,20.17,87.42,24.509283
2024-01-01,21.5,87.92,21.007296
2024-01-01,20.75,89.92,24.362595
2024-01-01,21.08,87.17,22.541176
2024-01-01,20.58,87.42,23.237803
2024-01-01,20.83,88.5,24.406237
2024-01-01,20.25,89.17,24.683712
2024-01-01,21.0,87.08,22.44391
2024-01-01,20.25,87.92,24.450943
2024-01-01,21.75,90.17,20.925468
2024-01-01,20.67,89.58,24.384321
2024-01-01,20.08,87.25,24.654497
2024-01-01,21.08,87.42,22.780283
2024-01-01,20.17,90.92,24.172007
2024-01-01,20.08,88.17,24.723995
2024-01-01,21.17,90.92,22.169683
2024-01-01,20.0,87.17,25.02956
2024-01-01,22.0,90.92,20.323433
2024-01-01,20.5,89.67,24.18058
2024-01-01,20.5,88.58,24.634274
2024-01-01,21.42,89.92,22.464499
2024-01-01,20.08,90.33,24.54998
2024-01-01,21.58,90.08,21.507494
2024-01-01,20.42,87.33,23.569597
2024-01-01,21.75,90.25,20.917248
2024-01-01,21.42,87.5,22.02622
2024-01-01,20.08,88.83,24.674028
2024-01-01,20.58,88.25,24.5301
2024-01-01,21.5,90.92,21.311213
2024-01-01,21.08,87.33,22.766396
2024-01-01,20.17,88.58,24.654
2024-01-01,20.92,88.33,24.002592
2024-01-01,20.58,88.33,24.55748
2024-01-01,21.25,87.0,21.798347
2024-01-01,21.42,90.58,21.650652
2024-01-01,21.42,87.75,21.42894
2024-01-01,21.25,90.0,23.356216
2024-01-01,20.67,87.67,23.738394
2024-01-01,20.42,87.25,23.465534
2024-01-01,20.5,88.17,24.45053
2024-01-01,21.0,91.0,22.858326
2024-01-01,20.17,91.0,24.131742
2024-01-01,22.0,90.75,20.336773
2024-01-01,21.75,90.5,20.834103
2024-01-01,21.5,87.83,21.088722
2024-01-01,20.67,88.58,24.447826
2024-01-01,20.58,89.92,24.261057
2024-01-01,21.75,90.58,20.816225
2024-01-01,21.25,87.17,22.118076
2024-01-01,20.17,88.5,24.65495
2024-01-01,21.0,87.25,22.862316
2024-01-01,21.5,91.0,21.54547
2024-01-01,21.0,90.92,23.081772
2024-01-01,20.67,89.67,24.339478
2024-01-01,20.75,88.92,24.354282
2024-01-01,21.25,87.08,22.036451
2024-01-01,20.33,89.33,24.578587
2024-01-01,20.83,88.58,24.345295
2024-01-01,21.25,89.33,23.274693
2024-01-01,20.17,87.08,23.966524
2024-01-01,21.0,87.17,22.66266
2024-01-01,20.92,89.08,24.184656
2024-01-01,20.75,88.5,24.487421
2024-01-01,21.75,90.42,20.874651
2024-01-01,20.75,87.0,22.32679
2024-01-01,20.08,87.33,24.761324
2024-01-01,21.08,87.08,22.370386
2024-01-01,21.42,87.67,21.653433
2024-01-01,20.92,89.25,24.236826
2024-01-01,21.92,90.92,20.382835
2024-01-01,20.25,89.08,24.638136
2024-01-01,20.0,88.58,24.813332
2024-01-01,20.42,90.83,24.101154
2024-01-01,21.33,87.17,21.86059
2024-01-01,20.42,89.42,24.390337
2024-01-01,20.08,90.42,24.468317
2024-01-01,21.58,89.92,21.574608
2024-01-01,21.08,87.0,22.110971
2024-01-01,20.58,89.08,24.370464
2024-01-01,20.33,89.25,24.591959
2024-01-01,22.33,90.83,20.608309
2024-01-01,20.83,89.92,24.315575
2024-01-01,20.67,87.58,23.599077
2024-01-01,20.58,90.08,24.22441
2024-01-01,21.75,90.08,20.916811
2024-01-01,20.42,89.67,24.2764
2024-01-01,20.5,88.08,24.46213
2024-01-01,20.58,89.0,24.42825
2024-01-01,20.67,88.67,24.436344
2024-01-01,21.08,87.75,22.567871
2024-01-01,20.0,88.83,24.725437
2024-01-01,20.25,89.25,24.713829
2024-01-01,21.5,90.83,21.290524
2024-01-01,21.08,87.58,22.549547
2024-01-01,21.25,89.42,23.52071
2024-01-01,20.75,90.0,24.370222
2024-01-01,20.83,90.58,23.95566
2024-01-01,20.25,89.33,24.734701
2024-01-01,20.75,87.08,22.518032
2024-01-01,20.17,88.75,24.553915
2024-01-01,20.83,90.25,24.136965
2024-01-01,21.75,90.0,20.884747
2024-01-01,21.17,90.75,22.201406
2024-01-01,22.17,91.0,20.596382
2024-01-01,20.42,87.42,23.618128
2024-01-01,21.42,87.33,21.719687
2024-01-01,20.75,88.42,24.55721
2024-01-01,20.33,89.0,24.565346
2024-01-01,21.5,88.17,21.006058
2024-01-01,20.67,88.33,24.646559
2024-01-01,22.0,88.08,19.96971
2024-01-01,20.83,88.33,24.429277
2024-01-01,21.58,90.17,21.641762
2024-01-01,21.33,87.42,22.229319
2024-01-01,21.42,90.0,22.296078
2024-01-01,21.08,87.67,22.569426
2024-01-01,21.42,87.25,21.754238
2024-01-01,20.5,90.5,24.353783
2024-01-01,20.92,91.0,23.562893
2024-01-01,20.25,87.83,24.49666
2024-01-01,21.58,88.25,20.919907
2024-01-01,20.25,87.58,24.553783
2024-01-01,20.42,90.92,24.029247
2024-01-01,21.5,88.08,20.997622
2024-01-01,21.0,87.0,22.241114
2024-01-01,21.17,90.67,22.204851
2024-01-01,21.33,87.33,21.961292
2024-01-01,21.42,87.42,21.974104
2024-01-01,21.08,87.5,22.648579
2024-01-01,20.0,88.75,24.687595
2024-01-01,20.92,90.08,24.185543
2024-01-01,21.17,90.83,22.173988
2024-01-01,20.33,88.92,24.539743
2024-01-01,21.75,89.92,20.971573
2024-01-01,20.33,89.08,24.5713
2024-01-01,20.83,88.42,24.414322
2024-01-01,20.08,90.25,24.620235
2024-01-01,21.42,90.5,21.753368
2024-02-01,21.58,88.08,23.410263
2024-02-01,20.25,87.67,25.21614
2024-02-01,21.58,88.58,23.403847
2024-02-01,20.75,89.25,24.88651
2024-02-01,20.25,88.08,25.04674
2024-02-01,20.92,89.25,24.806713
2024-02-01,21.25,89.0,23.726152
2024-02-01,21.58,87.83,23.651974
2024-02-01,20.75,89.17,24.92964
2024-02-01,20.75,88.0,24.96306
2024-02-01,21.58,88.75,23.356174
2024-02-01,20.67,88.17,25.158623
2024-02-01,20.25,87.83,25.08475
2024-02-01,21.25,89.25,23.633598
2024-02-01,21.33,88.75,23.808216
2024-02-01,21.25,90.0,23.876335
2024-02-01,20.25,90.67,24.374472
2024-02-01,21.25,89.75,24.270735
2024-02-01,21.17,88.58,23.71809
2024-02-01,20.25,90.5,24.439413
2024-02-01,20.42,89.0,24.621191
2024-02-01,21.67,88.67,23.468918
2024-02-01,20.92,89.17,24.778902
2024-02-01,21.25,89.5,23.973585
2024-02-01,21.5,90.0,23.324217
2024-02-01,21.25,90.17,23.566221
2024-02-01,21.33,88.58,23.668911
2024-02-01,20.75,90.92,24.438095
2024-02-01,20.75,90.83,24.500761
2024-02-01,20.58,87.0,24.228909
2024-02-01,20.25,87.92,25.066395
2024-02-01,21.67,88.17,23.17265
2024-02-01,20.25,87.42,25.608547
2024-02-01,21.58,87.92,23.570189
2024-02-01,20.75,89.33,24.85237
2024-02-01,21.25,88.75,23.78732
2024-02-01,20.75,89.0,24.996763
2024-02-01,21.25,89.92,24.043213
2024-02-01,21.58,88.25,23.332823
2024-02-01,20.58,87.08,24.288845
2024-02-01,20.08,88.17,25.026028
2024-02-01,20.17,90.17,24.536291
2024-02-01,20.25,88.17,25.006248
2024-02-01,20.25,90.58,24.406954
2024-02-01,21.17,88.42,23.769382
2024-02-01,21.58,88.67,23.530497
2024-02-01,21.58,87.67,23.766552
2024-02-01,21.25,89.83,24.192924
2024-02-01,20.5,88.5,24.90117
2024-02-01,20.92,88.17,24.539698
2024-02-01,20.08,88.25,24.977827
2024-02-01,20.75,88.83,25.042652
2024-02-01,21.67,88.08,23.271477
2024-02-01,20.08,88.33,24.908283
2024-02-01,20.08,88.0,25.077253
2024-02-01,20.25,87.58,25.316982
2024-02-01,21.25,90.25,23.47398
2024-02-01,20.5,88.58,24.882772
2024-02-01,20.67,88.25,25.152735
2024-02-01,21.58,88.17,23.290356
2024-02-01,20.58,87.17,24.229506
2024-02-01,21.25,90.08,23.709736
2024-02-01,20.67,87.0,24.035755
2024-02-01,22.0,90.75,22.33424
2024-02-01,20.08,88.08,25.05244
2024-02-01,20.25,87.5,25.461405
2024-02-01,21.25,89.58,24.129122
2024-02-01,20.42,88.5,24.857346
2024-02-01,21.25,88.92,23.464783
2024-02-01,21.25,89.42,23.837313
2024-02-01,20.25,87.75,25.128565
2024-02-01,21.25,89.17,23.682346
2024-02-01,20.5,88.67,24.839094
2024-02-01,20.0,90.5,24.417826
2024-02-01,21.25,89.08,23.75765
2024-02-01,21.58,88.0,23.499557
2024-02-01,21.25,89.67,24.196445
2024-02-01,20.92,89.67,24.733355
2024-02-01,20.25,88.0,25.05902
2024-02-01,21.33,88.67,23.776857
2024-02-01,20.67,88.08,25.15361
2024-02-01,20.42,88.33,24.901934
2024-02-01,20.67,87.08,24.178577
2024-02-01,21.58,87.75,23.722857
2024-02-01,20.67,88.33,25.142176
2024-02-01,21.25,88.83,23.412111
2024-02-01,22.67,90.83,20.910448
2024-02-01,20.08,89.33,24.604935
2024-02-01,20.5,87.67,25.41121
2024-02-01,20.92,88.0,24.52963
2024-02-01,21.17,88.17,23.916765
2024-02-01,21.17,88.5,23.817978
2024-02-01,21.17,88.33,23.842304
2024-02-01,21.5,89.92,23.316038
2024-02-01,21.58,88.42,23.417738
2024-02-01,20.75,88.92,25.02274
2024-02-01,20.75,89.08,24.96615
2024-02-01,20.08,88.42,24.83693
2024-02-01,20.67,88.92,24.960396
2024-02-01,21.58,88.33,23.397963
2024-02-01,20.0,90.42,24.454184
2024-02-01,21.25,89.33,23.721142
2024-02-01,21.17,88.25,23.870344
2024-02-01,20.25,89.75,24.606329
2024-02-01,21.67,88.0,23.369814
2024-02-01,20.25,89.25,24.568172
2024-02-01,20.0,90.83,24.286964
2024-02-01,21.5,90.83,22.940062
2024-02-01,20.75,90.0,24.64037
2024-02-01,21.17,90.83,23.13403
2024-02-01,21.33,87.33,23.811584
2024-02-01,20.67,87.58,24.749395
2024-02-01,20.75,88.17,25.052723
2024-02-01,20.42,89.83,24.577147
2024-02-01,20.92,89.58,24.75345
2024-02-01,20.17,90.92,24.283697
2024-02-01,21.17,90.92,23.089012
2024-02-01,20.75,90.5,24.623575
2024-02-01,20.08,88.83,24.701317
2024-02-01,21.17,89.42,24.1628
2024-02-01,21.58,90.17,23.189898
2024-02-01,20.75,88.42,25.086815
2024-02-01,21.17,90.75,23.23619
2024-02-01,21.17,90.58,23.287968
2024-02-01,21.5,90.75,22.996336
2024-02-01,20.17,90.83,24.326618
2024-02-01,21.58,90.25,23.17432
2024-02-01,21.17,90.67,23.290821
2024-02-01,20.92,87.83,24.198858
2024-02-01,21.58,91.0,22.74792
2024-02-01,21.33,88.08,23.785202
2024-02-01,21.17,89.5,24.272087
2024-02-01,20.08,87.17,25.743301
2024-02-01,20.25,89.33,24.575455
2024-02-01,21.5,90.33,23.264215
2024-02-01,20.5,88.08,25.093998
2024-02-01,21.33,87.42,23.810787
2024-02-01,20.83,90.58,24.544355
2024-02-01,20.25,90.0,24.565943
2024-02-01,21.58,90.08,23.188932
2024-02-01,20.92,89.0,24.660683
2024-02-01,20.08,87.25,25.650208
2024-02-01,20.5,87.83,25.305098
2024-02-01,21.25,87.08,23.825851
2024-02-01,20.92,89.08,24.722113
2024-02-01,20.75,88.5,25.082335
2024-02-01,20.67,87.67,24.867165
2024-02-01,20.5,88.17,25.032276
2024-02-01,20.08,89.17,24.661268
2024-02-01,20.67,87.25,24.22969
2024-02-01,20.17,91.0,24.237656
2024-02-01,21.25,87.17,23.803514
2024-02-01,21.5,91.0,22.831665
2024-02-01,21.58,89.83,23.209846
2024-02-01,20.17,90.42,24.463161
2024-02-01,21.33,87.08,23.890776
2024-02-01,21.17,89.25,24.048084
2024-02-01,21.58,89.92,23.17458
2024-02-01,20.17,90.5,24.435274
2024-02-01,20.42,89.58,24.534931
2024-02-01,21.33,87.17,23.852594
2024-02-01,21.5,90.92,22.903637
2024-02-01,20.25,89.17,24.567528
2024-02-01,21.33,87.25,23.836275
2024-02-01,21.17,91.0,23.068989
2024-02-01,21.67,87.5,23.773073
2024-02-01,21.58,90.0,23.1626
2024-02-01,22.08,91.0,22.167053
2024-02-01,20.5,88.92,24.724913
2024-02-01,20.58,87.42,24.647007
2024-02-01,20.75,89.92,24.641521
2024-02-01,21.33,88.17,23.72157
2024-02-01,21.17,89.33,24.119835
2024-02-01,21.25,87.0,23.84623
2024-02-01,20.08,87.33,25.566269
2024-02-01,20.67,88.58,25.090195
2024-02-01,20.25,89.08,24.57369
2024-02-01,20.25,89.0,24.580925
2024-02-01,20.25,89.92,24.568577
2024-02-01,20.58,87.58,25.043308
2024-02-01,20.42,88.92,24.6502
2024-02-01,21.58,90.83,22.830957
2024-02-01,21.33,87.75,23.952208
2024-02-01,20.17,90.58,24.398745
2024-02-01,20.75,90.25,24.66799
2024-02-01,21.17,89.75,24.466228
2024-02-01,21.17,90.08,24.186192
2024-02-01,21.58,90.58,23.000324
2024-02-01,20.42,88.17,24.966017
2024-02-01,21.17,90.17,23.99956
2024-02-01,21.5,90.58,23.111435
2024-02-01,20.08,89.0,24.678719
2024-02-01,22.0,90.67,22.383284
2024-02-01,20.5,90.92,24.310854
2024-02-01,20.08,87.0,25.557827
2024-02-01,20.5,87.92,25.22218
2024-02-01,20.17,90.67,24.368963
2024-02-01,21.33,87.92,23.794628
2024-02-01,20.67,88.75,25.03643
2024-02-01,21.58,90.75,22.89432
2024-02-01,20.75,90.33,24.670898
2024-02-01,20.75,88.25,25.072483
2024-02-01,21.17,89.92,24.411514
2024-02-01,21.17,89.83,24.496183
2024-02-01,20.42,89.08,24.60643
2024-02-01,20.0,91.0,24.271706
2024-02-01,21.5,90.5,23.166018
2024-02-01,21.33,87.83,23.913721
2024-02-01,22.67,90.75,20.931076
2024-02-01,21.17,90.0,24.33915
2024-02-01,21.58,90.67,22.953558
2024-02-01,20.67,87.42,24.383608
2024-02-01,20.25,89.67,24.596437
2024-02-01,20.25,89.58,24.577497
2024-02-01,20.25,89.83,24.588224
2024-02-01,20.5,88.0,25.151264
2024-02-01,21.17,90.25,23.858181
2024-02-01,21.58,90.92,22.78154
2024-02-01,21.58,90.42,23.109486
2024-02-01,21.5,90.42,23.219082
2024-02-01,20.83,91.0,24.186983
2024-02-01,20.67,87.5,24.607203
2024-02-01,20.08,87.08,25.738525
2024-02-01,21.17,89.58,24.336235
2024-02-01,20.08,88.92,24.689734
2024-02-01,22.33,90.83,21.365955
2024-02-01,20.5,89.0,24.673264
2024-02-01,21.17,90.5,23.39259
2024-02-01,20.67,88.67,25.065416
2024-02-01,21.58,90.33,23.147738
2024-02-01,20.25,89.42,24.588257
2024-02-01,21.33,87.5,23.82162
2024-02-01,21.33,87.58,23.832329
2024-02-01,20.75,90.08,24.64485
2024-02-01,21.17,90.42,23.416304
2024-02-01,20.67,87.33,24.277327
2024-02-01,21.33,87.67,23.854334
2024-02-01,20.08,89.08,24.668318
2024-02-01,21.58,90.5,23.05585
2024-02-01,20.0,90.92,24.271133
2024-02-01,20.5,89.08,24.659603
2024-02-01,20.58,87.5,24.898832
2024-02-01,20.75,88.33,25.082315
2024-02-01,21.17,89.67,24.438988
2024-02-01,20.75,90.17,24.655195
2024-02-01,21.17,90.33,23.813759
2024-02-01,20.17,90.75,24.348001
2024-02-01,20.25,89.5,24.58335
2024-02-01,20.75,90.42,24.649738
2024-02-01,21.33,88.0,23.80203
2024-02-01,20.92,89.5,24.7618
2024-02-01,21.5,90.67,23.06311
2024-02-01,20.5,89.17,24.64582
2024-02-01,21.25,87.25,23.84962
2024-02-01,20.25,90.08,24.547075
2024-02-01,20.25,88.5,24.849827
2024-02-01,22.58,90.92,21.006485
2024-02-01,20.08,87.75,25.172054
2024-02-01,22.08,90.75,22.28165
2024-02-01,20.25,90.33,24.478273
2024-02-01,21.25,88.25,23.785526
2024-02-01,20.58,87.67,25.16447
2024-02-01,21.25,90.58,23.209702
2024-02-01,20.25,87.25,25.506746
2024-02-01,20.75,89.5,24.779375
2024-02-01,20.92,89.33,24.812588
2024-02-01,20.42,89.75,24.582424
2024-02-01,21.25,88.33,23.753891
2024-02-01,20.08,88.58,24.75752
2024-02-01,21.58,89.08,23.359682
2024-02-01,21.58,87.42,23.641088
2024-02-01,21.58,89.17,23.332882
2024-02-01,21.25,88.17,23.825066
2024-02-01,20.5,90.83,24.371397
2024-02-01,20.0,90.67,24.355486
2024-02-01,20.67,88.5,25.105572
2024-02-01,20.67,87.17,24.189262
2024-02-01,20.25,88.58,24.7802
2024-02-01,20.92,87.92,24.4783
2024-02-01,21.67,87.83,23.552122
2024-02-01,21.25,88.08,23.869137
2024-02-01,20.67,87.92,25.109402
2024-02-01,20.08,89.25,24.640095
2024-02-01,20.5,88.33,24.941492
2024-02-01,21.17,88.83,23.54211
2024-02-01,20.83,90.92,24.265242
2024-02-01,21.25,90.67,23.200825
2024-02-01,20.75,88.08,25.015186
2024-02-01,21.17,88.75,23.617826
2024-02-01,20.58,87.25,24.286068
2024-02-01,21.58,87.5,23.74776
2024-02-01,20.25,88.42,24.88483
2024-02-01,21.25,88.58,23.677711
2024-02-01,21.58,88.92,23.27314
2024-02-01,20.75,90.75,24.543169
2024-02-01,20.17,90.25,24.509825
2024-02-01,21.58,87.58,23.774746
2024-02-01,20.67,88.0,25.138643
2024-02-01,20.25,87.33,25.637438
2024-02-01,20.08,87.92,25.102064
2024-02-01,21.25,88.67,23.764162
2024-02-01,20.08,88.5,24.787329
2024-02-01,20.25,90.42,24.459856
2024-02-01,21.25,90.33,23.57102
2024-02-01,21.58,88.83,23.19385
2024-02-01,20.25,88.25,24.965149
2024-02-01,20.5,88.75,24.797348
2024-02-01,21.25,90.42,23.18619
2024-02-01,20.75,90.67,24.57455
2024-02-01,22.33,91.0,21.750507
2024-02-01,20.25,88.33,24.923534
2024-02-01,20.5,87.75,25.377296
2024-02-01,21.33,88.5,23.638535
2024-02-01,21.25,88.42,23.68617
2024-02-01,20.08,87.83,25.13892
2024-02-01,21.25,90.5,23.320862
2024-02-01,21.67,87.92,23.446423
2024-02-01,20.5,88.42,24.912924
2024-02-01,21.5,90.08,23.349268
2024-02-01,21.58,89.0,23.254143
2024-02-01,20.75,88.75,25.05694
2024-02-01,21.25,88.5,23.734125
2024-02-01,20.0,90.58,24.397337
2024-02-01,20.67,88.42,25.123459
2024-02-01,21.17,88.67,23.72058
2024-02-01,20.75,89.42,24.81956
2024-02-01,20.83,90.5,24.57995
2024-02-01,20.92,87.75,24.16485
2024-02-01,21.58,89.25,23.28355
2024-02-01,21.25,88.0,23.85791
2024-02-01,20.25,87.0,24.98304
2024-02-01,22.58,90.83,20.989458
2024-02-01,20.25,90.17,24.53339
2024-02-01,20.08,87.5,25.342396
2024-02-01,20.75,89.75,24.662806
2024-02-01,21.25,87.5,23.841656
2024-02-01,20.75,88.58,25.075214
2024-02-01,21.58,87.17,23.610699
2024-02-01,21.25,91.0,22.96026
2024-02-01,20.25,88.83,24.616537
2024-02-01,21.17,89.08,23.932539
2024-02-01,20.42,88.25,24.943258
2024-02-01,21.25,87.58,23.901543
2024-02-01,21.67,87.67,23.722572
2024-02-01,21.58,89.58,23.254316
2024-02-01,20.0,90.75,24.318754
2024-02-01,20.67,87.75,24.971926
2024-02-01,21.25,87.42,23.82325
2024-02-01,20.08,87.42,25.436384
2024-02-01,20.75,89.83,24.655916
2024-02-01,20.92,89.42,24.783857
2024-02-01,21.67,87.58,23.771317
2024-02-01,20.08,88.75,24.711136
2024-02-01,21.58,89.75,23.23501
2024-02-01,21.33,88.25,23.723219
2024-02-01,21.17,89.17,24.013956
2024-02-01,21.25,87.33,23.827381
2024-02-01,20.92,88.08,24.514633
2024-02-01,21.33,87.0,23.903713
2024-02-01,20.25,88.92,24.59283
2024-02-01,21.5,90.25,23.305658
2024-02-01,21.58,89.67,23.236883
2024-02-01,20.75,90.58,24.599209
2024-02-01,20.5,91.0,24.265131
2024-02-01,20.5,88.25,24.98264
2024-02-01,21.58,87.25,23.48865
2024-02-01,21.58,89.5,23.221603
2024-02-01,20.83,90.42,24.616478
2024-02-01,20.67,87.83,25.05414
2024-02-01,21.58,87.33,23.45562
2024-02-01,20.42,88.42,24.869135
2024-02-01,20.25,90.25,24.50897
2024-02-01,20.75,88.67,25.066471
2024-02-01,20.25,88.67,24.702063
2024-02-01,21.33,88.42,23.672796
2024-02-01,21.17,88.92,23.611637
2024-02-01,21.25,87.92,23.874777
2024-02-01,21.58,89.33,23.241352
2024-02-01,22.08,90.83,22.19448
2024-02-01,20.08,87.67,25.218224
2024-02-01,21.25,90.75,23.112013
2024-02-01,20.75,89.58,24.71041
2024-02-01,21.25,87.83,23.901222
2024-02-01,20.25,87.17,25.31111
2024-02-01,21.58,89.42,23.218643
2024-02-01,20.17,90.33,24.485853
2024-02-01,20.67,88.83,24.997458
2024-02-01,21.25,90.92,23.013977
2024-02-01,21.25,87.67,23.88111
2024-02-01,20.58,87.33,24.461845
2024-02-01,21.33,88.33,23.689295
2024-02-01,20.25,87.08,25.07778
2024-02-01,20.25,88.75,24.643488
