time,latitude,longitude,spco2
2022-09-01,20.0,88.0,33.03258
2022-09-01,20.5,87.75,29.03171
2022-09-01,20.0,89.75,36.071533
2022-09-01,21.0,87.0,25.320248
2022-09-01,20.5,90.75,35.476467
2022-09-01,20.75,88.25,25.887413
2022-09-01,21.0,89.0,21.428738
2022-09-01,20.75,87.5,30.859737
2022-09-01,21.25,90.75,23.259377
2022-09-01,22.25,91.0,59.593044
2022-09-01,20.0,90.75,36.108086
2022-09-01,21.0,90.0,28.98342
2022-09-01,21.5,88.5,11.008425
2022-09-01,20.75,88.0,27.751757
2022-09-01,21.0,88.0,24.15584
2022-09-01,20.5,87.5,30.27241
2022-09-01,21.0,90.5,27.801104
2022-09-01,21.5,90.25,30.344774
2022-09-01,20.25,89.75,36.007214
2022-09-01,20.75,89.75,32.720055
2022-09-01,21.0,91.0,28.257181
2022-09-01,20.0,88.25,34.18955
2022-09-01,20.5,89.75,35.152115
2022-09-01,21.25,88.25,15.779423
2022-09-01,20.75,90.5,32.06873
2022-09-01,21.25,89.5,22.066236
2022-09-01,20.75,89.5,32.39234
2022-09-01,21.75,89.75,12.944961
2022-09-01,20.0,89.0,35.39893
2022-09-01,22.5,90.75,203.45943
2022-09-01,21.25,88.5,14.89985
2022-09-01,20.25,88.5,33.441795
2022-09-01,22.0,91.0,16.582487
2022-09-01,20.25,87.5,30.147617
2022-09-01,20.5,87.0,30.7042
2022-09-01,20.5,89.0,33.733776
2022-09-01,20.25,87.75,29.904316
2022-09-01,21.25,88.0,18.42348
2022-09-01,20.75,90.25,31.971565
2022-09-01,20.25,91.0,36.17077
2022-09-01,21.25,87.25,24.486097
2022-09-01,21.5,91.0,22.22138
2022-09-01,20.25,88.25,32.28883
2022-09-01,21.25,87.5,25.121319
2022-09-01,21.5,90.75,20.912575
2022-09-01,20.5,89.25,34.813915
2022-09-01,20.75,90.0,32.540062
2022-09-01,21.0,88.25,21.30312
2022-09-01,20.25,88.0,30.8698
2022-09-01,22.0,90.5,14.387274
2022-09-01,20.0,88.75,35.29457
2022-09-01,21.25,87.0,22.94894
2022-09-01,21.25,87.75,22.006107
2022-09-01,20.0,87.75,31.805387
2022-09-01,20.5,89.5,34.95094
2022-09-01,21.5,90.5,21.54813
2022-09-01,21.75,90.0,13.800466
2022-09-01,20.25,90.0,35.937202
2022-09-01,21.0,90.75,27.859472
2022-09-01,20.5,90.0,35.19513
2022-09-01,20.75,90.75,32.9253
2022-09-01,20.5,90.25,34.808376
2022-09-01,21.5,89.5,15.907752
2022-09-01,20.25,87.25,30.953064
2022-09-01,20.75,89.25,31.958416
2022-09-01,20.25,90.75,35.83076
2022-09-01,21.5,89.75,17.029652
2022-09-01,21.0,87.75,28.950384
2022-09-01,20.75,89.0,28.926027
2022-09-01,20.5,87.25,30.811594
2022-09-01,20.0,89.25,35.547012
2022-09-01,21.5,90.0,16.535872
2022-09-01,21.0,88.75,19.87929
2022-09-01,20.0,88.5,34.92118
2022-09-01,21.0,88.5,19.874197
2022-09-01,21.75,88.0,8.398934
2022-09-01,21.25,88.75,16.026693
2022-09-01,21.25,89.25,18.915642
2022-09-01,21.25,89.0,17.505907
2022-10-01,21.0,87.5,21.004835
2022-10-01,21.0,88.25,19.036482
2022-10-01,20.0,90.0,36.422726
2022-10-01,21.5,89.5,18.930925
2022-10-01,21.5,88.0,8.551348
2022-10-01,20.0,87.0,30.157976
2022-10-01,20.5,88.75,35.023693
2022-10-01,20.25,89.25,36.113735
2022-10-01,20.0,88.75,36.105423
2022-10-01,20.75,87.0,21.539362
2022-10-01,21.0,87.25,20.72189
2022-10-01,20.5,89.25,35.795334
2022-10-01,22.25,91.0,43.34373
2022-10-01,20.5,90.25,35.36126
2022-10-01,21.5,90.75,21.0431
2022-10-01,21.75,90.75,17.935667
2022-10-01,22.5,91.0,79.51546
2022-10-01,21.5,91.0,21.279196
2022-10-01,21.5,89.25,17.12653
2022-10-01,21.0,88.75,23.854794
2022-10-01,20.5,88.25,33.23049
2022-10-01,21.0,88.0,17.475368
2022-10-01,20.5,91.0,34.716755
2022-10-01,21.0,89.25,28.876139
2022-10-01,20.5,89.5,35.960564
2022-10-01,20.0,87.25,32.93737
2022-10-01,20.5,89.0,35.53622
2022-10-01,20.5,90.75,34.733112
2022-10-01,21.5,90.0,22.610308
2022-10-01,20.0,89.75,36.297638
2022-10-01,21.0,89.0,26.512901
2022-10-01,20.0,89.0,36.142967
2022-10-01,21.5,88.75,15.228924
2022-10-01,21.5,88.5,12.79525
2022-10-01,21.5,89.75,20.811953
2022-10-01,21.0,88.5,21.615192
2022-10-01,20.25,90.0,36.27649
2022-10-01,21.0,87.75,18.923132
2022-10-01,20.5,89.75,35.940575
2022-10-01,20.0,89.25,36.11272
2022-10-01,20.25,90.25,35.90135
2022-10-01,20.0,88.5,35.97861
2022-10-01,20.5,90.5,35.119522
2022-10-01,22.0,90.75,16.043186
2022-10-01,21.5,88.25,10.244304
2022-10-01,20.25,89.5,36.268055
2022-10-01,21.5,90.25,28.893827
2022-10-01,21.5,89.0,16.582579
2022-10-01,20.25,89.75,36.450157
2022-10-01,20.5,90.0,35.602737
2022-10-01,21.75,90.5,18.76531
2022-10-01,21.75,89.75,14.59216
2022-10-01,20.0,87.75,35.338467
2022-10-01,21.5,90.5,22.245356
2022-10-01,20.0,89.5,36.128925
2022-10-01,20.5,88.5,34.29764
2022-10-01,20.75,90.25,32.462753
2022-10-01,21.0,89.75,30.259378
2022-10-01,21.5,87.75,9.382732
2022-10-01,21.25,89.0,21.20113
2022-10-01,21.75,91.0,17.731136
2022-10-01,21.75,90.0,15.457
2022-10-01,20.75,89.0,33.399208
2022-10-01,20.25,87.25,28.254463
2022-10-01,21.0,90.5,28.249567
2022-10-01,21.25,89.25,22.798914
2022-10-01,21.75,88.0,6.708964
2022-10-01,20.5,87.5,26.324308
2022-10-01,20.0,90.25,36.2672
2022-10-01,20.25,90.75,35.80837
2022-10-01,20.75,88.75,31.340168
2022-10-01,20.25,87.0,25.633366
2022-10-01,20.25,88.75,35.806984
2022-10-01,21.75,89.5,13.4524765
2022-10-01,21.25,89.75,27.817556
2022-10-01,20.75,88.5,29.253983
2022-10-01,21.0,90.25,29.07286
2022-10-01,21.25,90.0,35.61239
2022-10-01,20.0,91.0,36.25167
2022-10-01,20.75,91.0,30.710842
2022-10-01,21.25,90.25,32.877945
2022-10-01,20.75,90.75,30.772451
2022-10-01,20.75,89.25,34.191586
2022-10-01,20.5,87.25,24.515093
2022-10-01,21.25,88.75,19.434217
2022-10-01,21.25,87.25,18.242357
2022-10-01,21.25,87.5,16.665327
2022-10-01,20.75,90.0,33.457554
2022-10-01,20.25,88.25,35.444637
2022-10-01,20.25,88.0,34.821438
2022-10-01,21.25,87.0,19.047665
2022-10-01,21.25,87.75,13.380423
2022-10-01,22.5,90.75,120.13454
2022-10-01,21.25,88.0,12.26328
2022-10-01,22.0,90.5,14.066126
2022-10-01,20.25,87.75,33.283203
2022-10-01,20.5,87.0,23.31286
2022-10-01,20.75,89.75,34.22741
2022-10-01,21.0,91.0,26.780903
2022-10-01,21.25,88.25,13.363989
2022-10-01,20.75,89.5,34.277554
2022-10-01,20.75,90.5,31.420538
2022-10-01,20.0,88.25,35.862343
2022-10-01,21.25,88.5,16.297432
2022-10-01,20.25,87.5,30.965672
2022-10-01,22.0,91.0,15.1983
2022-10-01,20.25,88.5,35.64411
2022-10-01,21.0,90.75,27.561909
2022-10-01,21.25,90.5,24.33164
2022-10-01,20.5,87.75,28.397781
2022-10-01,21.25,89.5,25.649115
2022-10-01,21.75,87.75,7.5386343
2022-10-01,21.5,87.25,15.50107
2022-10-01,20.0,90.5,36.0196
2022-10-01,21.5,87.5,12.049709
2022-10-01,21.25,91.0,23.788712
2022-10-01,20.25,90.5,35.75858
2022-10-01,20.25,89.0,35.93362
2022-10-01,21.25,90.75,24.469143
2022-10-01,20.5,88.0,31.157852
2022-10-01,20.75,88.0,24.506426
2022-10-01,21.75,90.25,17.852139
2022-10-01,20.0,90.75,36.067677
2022-10-01,20.75,87.75,23.478386
2022-10-01,21.0,87.0,20.327085
2022-10-01,20.0,87.5,34.47026
2022-10-01,21.0,90.0,30.290098
2022-10-01,20.0,88.0,35.73909
2022-10-01,20.75,87.5,23.332207
2022-10-01,20.75,88.25,26.881973
2022-10-01,20.75,87.25,22.23138
2022-10-01,22.25,90.75,73.21354
2022-10-01,21.0,89.5,29.886053
2022-10-01,20.25,91.0,36.116158
2022-11-01,20.75,89.5,32.050518
2022-11-01,20.75,89.75,31.490845
2022-11-01,21.5,87.5,20.327639
2022-11-01,22.0,90.75,18.01343
2022-11-01,21.25,88.5,19.56423
2022-11-01,20.75,87.5,22.260124
2022-11-01,21.5,90.0,23.18936
2022-11-01,21.0,87.0,23.022911
2022-11-01,21.5,88.0,13.785608
2022-11-01,20.5,89.75,33.175148
2022-11-01,20.75,87.0,23.236368
2022-11-01,22.0,90.5,17.172167
2022-11-01,21.25,88.25,14.728359
2022-11-01,20.75,88.25,27.005388
2022-11-01,21.0,91.0,26.991373
2022-11-01,21.25,87.25,23.41221
2022-11-01,21.5,90.75,21.09271
2022-11-01,21.75,90.25,21.34255
2022-11-01,22.5,90.75,24.257578
2022-11-01,20.75,90.0,30.987844
2022-11-01,21.0,88.0,17.257215
2022-11-01,21.75,89.75,21.729914
2022-11-01,21.5,91.0,20.071934
2022-11-01,21.75,90.5,21.557562
2022-11-01,21.25,87.5,23.348738
2022-11-01,20.75,87.25,22.991037
2022-11-01,21.25,87.0,21.19999
2022-11-01,21.5,87.75,18.908146
2022-11-01,21.25,87.75,19.803986
2022-11-01,21.5,90.5,23.639317
2022-11-01,21.0,88.25,19.817955
2022-11-01,20.75,90.25,30.61574
2022-11-01,21.0,89.5,30.38482
2022-11-01,20.5,89.5,33.984943
2022-11-01,21.0,89.25,30.646803
2022-11-01,21.25,88.0,15.433597
2022-11-01,21.0,87.25,23.248709
2022-11-01,22.25,90.75,21.810965
2022-11-01,21.5,90.25,25.930878
2022-11-01,22.25,91.0,15.966448
2022-11-01,20.75,89.25,33.083763
2022-11-01,21.5,87.25,20.364576
2022-11-01,21.25,90.75,23.842793
2022-11-01,20.75,90.75,30.09701
2022-11-01,21.0,87.5,23.115732
2022-11-01,20.75,88.0,21.95428
2022-11-01,20.75,88.5,30.791918
2022-11-01,21.5,88.5,16.380512
2022-11-01,21.75,90.75,20.137257
2022-11-01,21.5,89.0,24.874231
2022-11-01,21.0,90.25,29.431278
2022-11-01,21.0,88.75,28.832977
2022-11-01,21.25,89.75,27.76119
2022-11-01,20.5,90.5,31.678707
2022-11-01,21.25,90.0,29.45762
2022-11-01,21.0,90.0,30.322386
2022-11-01,21.75,89.5,21.99165
2022-11-01,21.5,88.75,22.023891
2022-11-01,21.25,90.5,24.805279
2022-11-01,21.25,90.25,28.776491
2022-11-01,20.75,91.0,29.86233
2022-11-01,20.5,90.75,31.965654
2022-11-01,21.0,89.0,30.50742
2022-11-01,21.0,90.75,27.544226
2022-11-01,21.25,91.0,23.574232
2022-11-01,21.25,89.5,28.519478
2022-11-01,21.75,87.75,15.300396
2022-11-01,21.5,89.75,24.999403
2022-11-01,21.25,88.75,24.772236
2022-11-01,20.5,91.0,32.25998
2022-11-01,21.0,87.75,20.236073
2022-11-01,21.75,91.0,18.591146
2022-11-01,21.0,89.75,30.156603
2022-11-01,21.25,89.0,27.715528
2022-11-01,20.5,90.0,32.32296
2022-11-01,21.5,89.25,25.26066
2022-11-01,21.0,88.5,24.972202
2022-11-01,20.75,89.0,33.58133
2022-11-01,21.5,89.5,25.530756
2022-11-01,21.75,88.0,10.1160755
2022-11-01,21.0,90.5,28.23522
2022-11-01,21.75,90.0,19.140526
2022-11-01,20.5,90.25,31.824348
2022-11-01,21.5,88.25,11.941818
2022-11-01,21.25,89.25,28.41348
2022-11-01,20.75,87.75,21.229961
2022-11-01,22.0,91.0,16.446827
2022-11-01,20.75,88.75,32.73325
2022-11-01,20.75,90.5,30.322823
2022-11-01,20.25,90.5,33.74175
2022-11-01,20.25,90.0,34.08911
2022-11-01,20.0,88.25,33.269
2022-11-01,20.5,88.25,32.120136
2022-11-01,20.25,88.5,34.37985
2022-11-01,20.0,89.75,35.405922
2022-11-01,20.0,88.75,34.71796
2022-11-01,20.25,89.5,35.051933
2022-11-01,20.5,87.0,23.947199
2022-11-01,20.5,87.5,23.005821
2022-11-01,20.5,87.75,23.950687
2022-11-01,20.0,87.75,30.7058
2022-11-01,20.25,88.25,33.79907
2022-11-01,20.5,88.75,34.519665
2022-11-01,20.5,89.0,34.672226
2022-11-01,20.25,89.0,34.79854
2022-11-01,20.0,88.0,32.192028
2022-11-01,20.0,89.5,35.34431
2022-11-01,22.5,91.0,19.155724
2022-11-01,20.0,90.5,34.87828
2022-11-01,20.0,89.0,35.05569
2022-11-01,20.25,89.75,34.76979
2022-11-01,20.5,89.25,34.575027
2022-11-01,20.25,91.0,33.84933
2022-11-01,20.25,90.75,33.878513
2022-11-01,20.25,88.75,34.585735
2022-11-01,20.0,87.25,29.02116
2022-11-01,20.0,87.5,29.223564
2022-11-01,20.25,88.0,31.276693
2022-11-01,20.5,88.0,28.145235
2022-11-01,20.25,87.5,25.47228
2022-11-01,20.0,89.25,35.2114
2022-11-01,20.0,91.0,34.734337
2022-11-01,20.0,87.0,28.83626
2022-11-01,20.25,87.75,28.001965
2022-11-01,20.0,88.5,34.099754
2022-11-01,20.0,90.0,35.309822
2022-11-01,20.5,87.25,23.42005
2022-11-01,20.25,87.0,25.26818
2022-11-01,20.25,90.25,33.7405
2022-11-01,20.0,90.25,34.95803
2022-11-01,20.25,89.25,34.99551
2022-11-01,20.5,88.5,33.960537
2022-11-01,20.0,90.75,34.96769
2022-11-01,20.25,87.25,25.160223
2022-12-01,20.0,89.5,34.387814
2022-12-01,20.5,90.75,30.795256
2022-12-01,20.75,89.25,32.34113
2022-12-01,20.0,87.75,31.196154
2022-12-01,21.5,89.25,27.30247
2022-12-01,21.25,89.5,29.178453
2022-12-01,21.0,90.25,29.991787
2022-12-01,21.75,90.5,23.4993
2022-12-01,20.75,89.5,32.08149
2022-12-01,21.0,91.0,27.633364
2022-12-01,20.25,89.75,33.602806
2022-12-01,20.25,91.0,32.406994
2022-12-01,21.75,91.0,21.088297
2022-12-01,20.0,87.5,29.831432
2022-12-01,21.0,88.25,26.575058
2022-12-01,21.0,90.5,28.9081
2022-12-01,21.5,88.5,21.067549
2022-12-01,20.5,90.25,32.040062
2022-12-01,20.75,90.0,31.533432
2022-12-01,21.25,89.75,29.250233
2022-12-01,22.5,90.75,14.467559
2022-12-01,21.0,88.5,29.48077
2022-12-01,22.5,91.0,12.183272
2022-12-01,20.0,89.75,34.397675
2022-12-01,21.25,87.5,24.866209
2022-12-01,21.5,88.75,25.991583
2022-12-01,20.25,87.0,28.43449
2022-12-01,20.75,89.75,31.787573
2022-12-01,20.5,88.75,33.147106
2022-12-01,20.5,87.25,27.61882
2022-12-01,21.75,90.75,22.848942
2022-12-01,20.5,87.0,26.31612
2022-12-01,20.5,90.5,31.317112
2022-12-01,20.25,88.75,33.364822
2022-12-01,21.0,88.75,29.845882
2022-12-01,20.25,87.25,29.064102
2022-12-01,21.25,89.25,28.94009
2022-12-01,20.25,89.25,33.841537
2022-12-01,21.75,89.5,23.818132
2022-12-01,21.0,89.25,30.274258
2022-12-01,20.0,88.75,33.65124
2022-12-01,21.5,90.75,23.366968
2022-12-01,20.5,88.25,32.324657
2022-12-01,20.0,88.25,33.22645
2022-12-01,20.75,87.25,25.86623
2022-12-01,20.25,87.5,29.073532
2022-12-01,20.75,88.0,28.610706
2022-12-01,21.5,91.0,22.087324
2022-12-01,21.0,89.75,30.486652
2022-12-01,20.25,89.0,33.602894
2022-12-01,21.25,88.5,25.055546
2022-12-01,21.0,89.5,30.316404
2022-12-01,21.75,88.0,14.204139
2022-12-01,20.75,87.75,25.861818
2022-12-01,20.5,88.0,31.259016
2022-12-01,20.25,87.75,30.569221
2022-12-01,21.25,88.25,20.066582
2022-12-01,20.75,87.5,25.390871
2022-12-01,20.0,88.5,33.421883
2022-12-01,21.75,87.75,18.407358
2022-12-01,20.5,87.75,28.901354
2022-12-01,21.5,89.5,27.130487
2022-12-01,20.75,88.25,30.912134
2022-12-01,21.25,88.0,19.293095
2022-12-01,21.75,90.25,22.798529
2022-12-01,20.25,88.0,32.244747
2022-12-01,21.25,87.75,21.821365
2022-12-01,20.75,89.0,32.536846
2022-12-01,20.0,89.25,34.26611
2022-12-01,21.5,89.75,27.347012
2022-12-01,20.5,88.5,32.869583
2022-12-01,20.5,91.0,30.601744
2022-12-01,20.25,89.5,33.712265
2022-12-01,21.5,90.0,25.736525
2022-12-01,20.75,88.75,32.15635
2022-12-01,20.5,87.5,27.651045
2022-12-01,21.75,90.0,22.137827
2022-12-01,20.0,88.0,32.845352
2022-12-01,21.25,89.0,28.972153
2022-12-01,21.0,89.0,30.293116
2022-12-01,21.0,90.0,30.551243
2022-12-01,20.75,88.5,31.444431
2022-12-01,20.0,89.0,34.008034
2022-12-01,21.75,89.75,23.253862
2022-12-01,20.75,87.0,24.774109
2022-12-01,21.5,90.25,26.192257
2022-12-01,21.25,88.75,28.328625
2022-12-01,21.5,90.5,24.716505
2022-12-01,20.75,90.25,31.287415
2022-12-01,21.5,89.0,28.164883
2022-12-01,21.25,91.0,25.035189
2022-12-01,21.25,90.5,26.086924
2022-12-01,21.5,87.25,21.529282
2022-12-01,20.25,90.0,33.06741
2022-12-01,20.75,90.5,30.969154
2022-12-01,20.5,89.75,32.902924
2022-12-01,21.25,90.25,27.972372
2022-12-01,20.25,88.5,33.342033
2022-12-01,21.0,87.75,22.679337
2022-12-01,21.0,87.25,25.507961
2022-12-01,20.5,90.0,32.413193
2022-12-01,20.0,87.0,29.529627
2022-12-01,20.0,90.5,33.194458
2022-12-01,21.5,87.75,21.273376
2022-12-01,21.0,87.5,24.53237
2022-12-01,20.5,89.25,33.41338
2022-12-01,20.5,89.0,33.413345
2022-12-01,22.25,90.75,17.14229
2022-12-01,22.0,91.0,18.168716
2022-12-01,21.0,88.0,22.638203
2022-12-01,21.5,87.5,21.899359
2022-12-01,21.5,88.0,17.901562
2022-12-01,21.0,90.75,28.034723
2022-12-01,20.75,91.0,29.346006
2022-12-01,22.25,91.0,13.081305
2022-12-01,20.25,88.25,33.024868
2022-12-01,21.25,87.25,24.995424
2022-12-01,20.25,90.75,32.366306
2022-12-01,21.0,87.0,24.3839
2022-12-01,22.0,90.5,20.194033
2022-12-01,20.0,90.25,33.412495
2022-12-01,21.25,90.75,25.565138
2022-12-01,22.0,90.75,20.175661
2022-12-01,20.0,87.25,29.727173
2022-12-01,20.0,90.75,33.25871
2022-12-01,20.0,91.0,33.317123
2022-12-01,21.25,90.0,29.446833
2022-12-01,20.25,90.5,32.704205
2022-12-01,20.25,90.25,32.909718
2022-12-01,20.5,89.5,33.147736
2022-12-01,21.5,88.25,16.685703
2022-12-01,20.75,90.75,30.379814
2022-12-01,20.0,90.0,34.035362
2022-12-01,21.25,87.0,22.62971
2023-01-01,21.75,90.25,24.062767
2023-01-01,20.25,89.5,32.6469
2023-01-01,20.5,91.0,30.865934
2023-01-01,21.5,87.5,23.122337
2023-01-01,21.25,87.0,24.112005
2023-01-01,20.0,91.0,31.78548
2023-01-01,20.0,88.25,31.243149
2023-01-01,20.75,88.0,29.811655
2023-01-01,20.0,90.25,32.17911
2023-01-01,20.25,87.5,30.048428
2023-01-01,20.0,89.25,33.1113
2023-01-01,20.75,90.25,31.104668
2023-01-01,21.25,87.75,22.821379
2023-01-01,21.25,90.25,27.993502
2023-01-01,21.0,89.75,30.472546
2023-01-01,20.5,88.5,31.663937
2023-01-01,21.5,89.75,28.377186
2023-01-01,20.75,89.0,32.374283
2023-01-01,20.5,89.75,31.88461
2023-01-01,21.25,91.0,24.61424
2023-01-01,20.25,87.25,29.194155
2023-01-01,20.5,89.25,32.820606
2023-01-01,21.0,90.5,28.448418
2023-01-01,21.5,90.75,23.238825
2023-01-01,21.5,90.25,26.773907
2023-01-01,20.25,88.5,31.521643
2023-01-01,21.25,88.75,29.003996
2023-01-01,21.25,90.5,26.18979
2023-01-01,20.5,89.5,32.33358
2023-01-01,20.0,88.75,32.19855
2023-01-01,21.25,88.0,22.277542
2023-01-01,20.25,90.5,31.179562
2023-01-01,21.5,90.5,24.846708
2023-01-01,20.0,90.75,31.429361
2023-01-01,20.75,88.25,30.17084
2023-01-01,21.0,89.25,31.246197
2023-01-01,20.5,87.75,30.408436
2023-01-01,22.25,91.0,13.854648
2023-01-01,20.25,89.25,33.010365
2023-01-01,20.75,87.0,26.106155
2023-01-01,20.0,90.5,31.68943
2023-01-01,21.75,89.75,25.26968
2023-01-01,21.5,87.25,23.28995
2023-01-01,20.75,88.75,31.331284
2023-01-01,21.0,90.75,27.938213
2023-01-01,21.75,90.0,23.825832
2023-01-01,20.75,91.0,29.807346
2023-01-01,20.75,87.25,27.453308
2023-01-01,20.0,88.0,30.960266
2023-01-01,21.25,89.25,29.280624
2023-01-01,21.5,90.0,27.119192
2023-01-01,21.25,89.0,29.291557
2023-01-01,21.0,87.75,25.260017
2023-01-01,21.0,89.0,30.368456
2023-01-01,21.0,90.0,29.959766
2023-01-01,21.0,87.5,26.418139
2023-01-01,20.0,89.0,32.817398
2023-01-01,20.75,88.5,30.47366
2023-01-01,20.5,88.25,31.251835
2023-01-01,22.0,91.0,18.914797
2023-01-01,20.5,87.5,29.815832
2023-01-01,20.5,87.25,28.324472
2023-01-01,20.5,87.0,26.799902
2023-01-01,20.75,90.5,30.690533
2023-01-01,21.0,87.25,27.026087
2023-01-01,21.5,88.75,26.949116
2023-01-01,20.25,87.75,30.579487
2023-01-01,20.5,90.0,31.443672
2023-01-01,20.25,87.0,28.01969
2023-01-01,21.25,87.5,25.389214
2023-01-01,21.5,88.0,20.102566
2023-01-01,20.5,88.0,30.864416
2023-01-01,20.5,88.75,32.101273
2023-01-01,21.0,88.0,25.887205
2023-01-01,21.75,90.75,23.213606
2023-01-01,20.25,88.25,31.032078
2023-01-01,21.5,89.5,27.749607
2023-01-01,20.5,89.0,32.58158
2023-01-01,20.5,90.5,31.172802
2023-01-01,20.75,89.75,31.801813
2023-01-01,20.0,89.75,32.99286
2023-01-01,21.25,87.25,25.882372
2023-01-01,22.5,91.0,13.102123
2023-01-01,21.25,88.25,24.353096
2023-01-01,20.25,91.0,31.709877
2023-01-01,21.75,91.0,21.755074
2023-01-01,21.25,90.0,29.5442
2023-01-01,20.0,87.5,30.236069
2023-01-01,21.0,91.0,27.701662
2023-01-01,21.25,90.75,25.32579
2023-01-01,21.0,88.25,27.478582
2023-01-01,22.0,90.5,21.798565
2023-01-01,21.5,88.25,20.351372
2023-01-01,20.5,90.25,31.218786
2023-01-01,21.5,88.5,23.324396
2023-01-01,20.0,88.5,31.52917
2023-01-01,20.75,87.5,28.360695
2023-01-01,20.75,90.0,31.576597
2023-01-01,21.25,89.75,29.425985
2023-01-01,20.0,90.0,32.844532
2023-01-01,20.25,90.25,31.344667
2023-01-01,22.25,90.75,17.109438
2023-01-01,21.75,89.5,25.887606
2023-01-01,22.5,90.75,14.266665
2023-01-01,21.5,89.25,28.513416
2023-01-01,20.25,89.0,32.86998
2023-01-01,21.0,90.25,29.27711
2023-01-01,20.25,88.75,32.2458
2023-01-01,21.25,89.5,29.227757
2023-01-01,20.0,87.0,29.276808
2023-01-01,20.75,89.25,32.751705
2023-01-01,20.0,87.25,29.94347
2023-01-01,20.5,90.75,31.121069
2023-01-01,22.0,90.75,21.44545
2023-01-01,21.0,87.0,25.570541
2023-01-01,21.5,91.0,22.032412
2023-01-01,20.75,90.75,29.969128
2023-01-01,21.0,88.75,29.52678
2023-01-01,20.25,88.0,30.78816
2023-01-01,20.25,89.75,32.296093
2023-01-01,20.25,90.75,31.352253
2023-01-01,21.25,88.5,26.705847
2023-01-01,20.75,89.5,32.308556
2023-01-01,20.0,87.75,30.695866
2023-01-01,20.25,90.0,31.908432
2023-01-01,21.0,88.5,28.770334
2023-01-01,20.0,89.5,33.182423
2023-01-01,21.5,89.0,28.995737
2023-01-01,21.75,88.0,17.20082
2023-01-01,21.75,90.5,24.30273
2023-01-01,21.75,87.75,20.037115
2023-01-01,21.5,87.75,21.79307
2023-01-01,21.0,89.5,31.294167
2023-01-01,20.75,87.75,28.85435
2023-02-01,20.0,88.75,32.046677
2023-02-01,22.25,91.0,17.54524
2023-02-01,21.25,88.5,26.692194
2023-02-01,21.5,90.75,28.425402
2023-02-01,21.0,89.25,29.652884
2023-02-01,20.75,88.0,31.21617
2023-02-01,20.25,90.25,32.80499
2023-02-01,21.0,89.5,30.361633
2023-02-01,20.0,88.5,32.153095
2023-02-01,21.25,91.0,28.656063
2023-02-01,21.0,87.5,30.824154
2023-02-01,21.25,90.75,29.120161
2023-02-01,21.5,91.0,27.087494
2023-02-01,20.5,88.0,31.36271
2023-02-01,21.0,87.25,30.733843
2023-02-01,20.75,87.75,31.426672
2023-02-01,20.25,87.5,31.350098
2023-02-01,21.5,89.75,30.870436
2023-02-01,20.5,87.75,31.483128
2023-02-01,21.5,89.25,30.57516
2023-02-01,22.5,90.75,15.0158
2023-02-01,20.25,90.75,32.086292
2023-02-01,21.5,87.75,28.403568
2023-02-01,20.25,90.0,32.69511
2023-02-01,20.0,89.5,32.097008
2023-02-01,20.75,89.5,32.148846
2023-02-01,21.0,88.5,28.606388
2023-02-01,21.5,89.0,28.926287
2023-02-01,20.25,89.75,32.592102
2023-02-01,20.5,87.0,30.666185
2023-02-01,21.0,88.0,29.566578
2023-02-01,20.75,89.75,31.95671
2023-02-01,20.25,87.0,30.874813
2023-02-01,21.5,88.75,26.165684
2023-02-01,20.75,90.5,30.65537
2023-02-01,20.0,89.75,32.225155
2023-02-01,21.5,88.0,27.476711
2023-02-01,20.0,90.0,32.269306
2023-02-01,21.25,89.75,29.684523
2023-02-01,20.75,90.0,31.33711
2023-02-01,21.0,88.25,28.898333
2023-02-01,21.5,88.5,24.113047
2023-02-01,21.5,88.25,25.160244
2023-02-01,20.25,91.0,32.042854
2023-02-01,21.25,90.0,30.675858
2023-02-01,20.75,90.25,30.751692
2023-02-01,21.25,89.5,29.501652
2023-02-01,21.25,89.25,29.234402
2023-02-01,20.75,89.25,31.870167
2023-02-01,20.5,87.25,31.004675
2023-02-01,20.0,90.5,32.059227
2023-02-01,20.75,88.25,30.975086
2023-02-01,20.25,89.25,32.310497
2023-02-01,20.25,90.5,32.30627
2023-02-01,21.25,90.5,30.163744
2023-02-01,21.25,88.75,27.287567
2023-02-01,21.5,90.25,30.940292
2023-02-01,21.5,87.25,28.012436
2023-02-01,20.75,88.5,30.721186
2023-02-01,20.0,89.0,31.976358
2023-02-01,21.0,89.0,28.9582
2023-02-01,21.25,89.0,28.527302
2023-02-01,20.5,87.5,31.358444
2023-02-01,21.0,87.0,29.78072
2023-02-01,20.75,91.0,30.842146
2023-02-01,21.5,90.0,30.874868
2023-02-01,21.0,87.75,30.324755
2023-02-01,20.25,87.25,31.0562
2023-02-01,21.5,87.5,28.527887
2023-02-01,21.25,90.25,31.616833
2023-02-01,20.0,89.25,32.01997
2023-02-01,20.0,90.25,32.388363
2023-02-01,20.75,89.0,30.895182
2023-02-01,20.0,91.0,32.128574
2023-02-01,21.0,88.75,28.708063
2023-02-01,21.5,89.5,30.686909
2023-02-01,20.75,90.75,30.709383
2023-02-01,20.25,89.5,32.446312
2023-02-01,20.75,88.75,30.256395
2023-02-01,21.75,87.75,26.08682
2023-02-01,21.5,90.5,29.990057
2023-02-01,20.0,90.75,32.047855
2023-02-01,21.75,90.25,31.167252
2023-02-01,20.5,89.75,32.62137
