time,latitude,longitude,no3
2022-09-01,21.25,89.75,23.530315
2022-09-01,21.25,90.25,62.796116
2022-09-01,21.75,90.75,84.17616
2022-09-01,21.75,89.5,12.541764
2022-09-01,20.5,88.25,8.1429205
2022-09-01,20.0,90.25,2.6930063
2022-09-01,21.5,87.75,4.1937675
2022-09-01,21.5,89.25,5.5960817
2022-09-01,20.75,88.75,10.162592
2022-09-01,20.5,88.75,6.9566436
2022-09-01,20.0,87.25,6.729276
2022-09-01,21.0,89.5,15.119427
2022-09-01,20.75,87.25,7.6352816
2022-09-01,20.25,87.0,7.411918
2022-09-01,20.25,88.75,3.953119
2022-09-01,21.75,87.75,8.28815
2022-09-01,21.0,87.5,6.116301
2022-09-01,20.0,89.5,3.1742253
2022-09-01,21.5,88.75,2.5451944
2022-09-01,21.25,90.5,48.775734
2022-09-01,20.0,90.0,2.7277396
2022-09-01,20.0,87.5,6.8404436
2022-09-01,21.75,91.0,89.53922
2022-09-01,20.5,88.5,7.66514
2022-09-01,20.25,90.5,2.1059718
2022-09-01,21.0,89.75,16.675125
2022-09-01,21.25,91.0,51.514027
2022-09-01,20.5,91.0,2.062368
2022-09-01,22.0,90.75,81.95993
2022-09-01,20.75,87.75,7.6302342
2022-09-01,21.75,90.5,71.31522
2022-09-01,20.0,87.0,6.867788
2022-09-01,20.25,89.0,3.158609
2022-09-01,21.5,87.25,6.8877974
2022-09-01,21.0,89.25,14.481688
2022-09-01,20.0,90.5,2.6488385
2022-09-01,21.5,88.25,1.7330382
2022-09-01,21.5,87.5,8.150362
2022-09-01,21.75,90.25,51.19545
2022-09-01,20.25,90.25,2.0195
2022-09-01,21.5,88.0,2.5653214
2022-09-01,22.5,91.0,68.029686
2022-09-01,20.0,88.0,5.32673
2022-09-01,20.5,87.75,8.096477
2022-09-01,20.0,89.75,2.8522313
2022-09-01,21.0,87.0,10.084792
2022-09-01,20.5,90.75,2.0850737
2022-09-01,20.75,88.25,8.633628
2022-09-01,21.0,89.0,11.572778
2022-09-01,20.75,87.5,6.6815615
2022-09-01,21.25,90.75,53.00484
2022-09-01,22.25,91.0,86.76323
2022-09-01,20.0,90.75,2.6412108
2022-09-01,21.0,90.0,22.146463
2022-09-01,21.5,88.5,1.7553087
2022-09-01,20.75,88.0,8.081771
2022-09-01,21.0,88.0,6.9963737
2022-09-01,20.5,87.5,7.284285
2022-09-01,21.0,90.5,28.397339
2022-09-01,21.5,90.25,63.4686
2022-09-01,20.25,89.75,2.119901
2022-09-01,20.75,89.75,10.771578
2022-09-01,21.0,91.0,23.14382
2022-09-01,20.0,88.25,4.159821
2022-09-01,20.5,89.75,4.4115276
2022-09-01,21.25,88.25,2.842659
2022-09-01,20.75,90.5,10.527819
2022-09-01,21.25,89.5,14.968664
2022-09-01,20.75,89.5,11.281733
2022-09-01,21.75,89.75,20.59903
2022-09-01,20.0,89.0,3.322514
2022-09-01,22.5,90.75,62.115597
2022-09-01,21.25,88.5,3.0630274
2022-09-01,20.25,88.5,4.8787503
2022-09-01,22.0,91.0,88.95475
2022-09-01,20.25,87.5,7.483366
2022-09-01,20.5,87.0,8.8205595
2022-09-01,20.5,89.0,6.1139636
2022-09-01,20.25,87.75,7.653481
2022-09-01,21.25,88.0,3.6414523
2022-09-01,20.75,90.25,11.478381
2022-09-01,20.25,91.0,2.3719316
2022-09-01,21.25,87.25,5.4357862
2022-09-01,21.5,91.0,80.74859
2022-09-01,20.25,88.25,6.078766
2022-09-01,21.25,87.5,4.827658
2022-09-01,21.5,90.75,81.97465
2022-09-01,20.5,89.25,4.881085
2022-09-01,20.75,90.0,10.198805
2022-09-01,21.0,88.25,6.703893
2022-09-01,20.25,88.0,7.085468
2022-09-01,22.0,90.5,62.763588
2022-09-01,20.0,88.75,3.1395419
2022-09-01,21.25,87.0,5.7018795
2022-09-01,21.25,87.75,4.5753245
2022-09-01,20.0,87.75,6.3510575
2022-09-01,20.5,89.5,4.769088
2022-09-01,21.5,90.5,76.87202
2022-09-01,21.75,90.0,27.928928
2022-09-01,20.25,90.0,2.0769446
2022-09-01,21.0,90.75,27.940704
2022-09-01,20.5,90.0,3.5425284
2022-09-01,20.75,90.75,8.091394
2022-09-01,20.5,90.25,3.0346224
2022-09-01,21.5,89.5,11.273436
2022-09-01,20.25,87.25,7.3926272
2022-09-01,20.75,89.25,10.37533
2022-09-01,20.25,90.75,2.2689683
2022-09-01,21.5,89.75,19.277851
2022-09-01,21.0,87.75,6.7430334
2022-09-01,20.75,89.0,10.672837
2022-09-01,20.5,87.25,7.311819
2022-09-01,20.0,89.25,3.3905084
2022-09-01,21.5,90.0,30.648935
2022-09-01,21.0,88.75,8.991502
2022-09-01,20.0,88.5,3.3456786
2022-09-01,21.0,88.5,7.6227736
2022-09-01,21.75,88.0,3.1518595
2022-09-01,21.25,88.75,4.667414
2022-09-01,21.25,89.25,10.836573
2022-09-01,21.25,89.0,7.3544216
2022-10-01,21.0,87.5,3.1005497
2022-10-01,21.0,88.25,7.1503687
2022-10-01,20.0,90.0,1.0426857
2022-10-01,21.5,89.5,17.29757
2022-10-01,21.5,88.0,0.49125117
2022-10-01,20.0,87.0,4.591834
2022-10-01,20.5,88.75,2.8213751
2022-10-01,20.25,89.25,1.0022252
2022-10-01,20.0,88.75,0.68670565
2022-10-01,20.75,87.0,6.672103
2022-10-01,21.0,87.25,3.580294
2022-10-01,20.5,89.25,2.1092575
2022-10-01,22.25,91.0,71.5453
2022-10-01,20.5,90.25,2.8972297
2022-10-01,21.5,90.75,67.72617
2022-10-01,21.75,90.75,67.152306
2022-10-01,22.5,91.0,60.974155
2022-10-01,21.5,91.0,65.32956
2022-10-01,21.5,89.25,10.670995
2022-10-01,21.0,88.75,11.318468
2022-10-01,20.5,88.25,4.5447874
2022-10-01,21.0,88.0,4.475611
2022-10-01,20.5,91.0,4.7477226
2022-10-01,21.0,89.25,11.48379
2022-10-01,20.5,89.5,2.1336374
2022-10-01,20.0,87.25,3.4159875
2022-10-01,20.5,89.0,2.2588873
2022-10-01,20.5,90.75,4.4781923
2022-10-01,21.5,90.0,37.110275
2022-10-01,20.0,89.75,0.86532664
2022-10-01,21.0,89.0,11.723901
2022-10-01,20.0,89.0,0.6023666
2022-10-01,21.5,88.75,3.6781564
2022-10-01,21.5,88.5,1.3464274
2022-10-01,21.5,89.75,24.492006
2022-10-01,21.0,88.5,9.739696
2022-10-01,20.25,90.0,1.6398697
2022-10-01,21.0,87.75,3.1711917
2022-10-01,20.5,89.75,2.1418467
2022-10-01,20.0,89.25,0.60348624
2022-10-01,20.25,90.25,1.9477654
2022-10-01,20.0,88.5,0.7705636
2022-10-01,20.5,90.5,3.7883656
2022-10-01,22.0,90.75,62.418266
2022-10-01,21.5,88.25,0.5248328
2022-10-01,20.25,89.5,1.197342
2022-10-01,21.5,90.25,60.928802
2022-10-01,21.5,89.0,6.0661683
2022-10-01,20.25,89.75,1.5048769
2022-10-01,20.5,90.0,2.302813
2022-10-01,21.75,90.5,60.00465
2022-10-01,21.75,89.75,19.93805
2022-10-01,20.0,87.75,1.4536214
2022-10-01,21.5,90.5,66.87204
2022-10-01,20.0,89.5,0.65643424
2022-10-01,20.5,88.5,3.6358395
2022-10-01,20.75,90.25,9.365142
2022-10-01,21.0,89.75,14.546117
2022-10-01,21.5,87.75,1.612921
2022-10-01,21.25,89.0,12.498755
2022-10-01,21.75,91.0,70.73972
2022-10-01,21.75,90.0,26.780165
2022-10-01,20.75,89.0,6.0715804
2022-10-01,20.25,87.25,5.350718
2022-10-01,21.0,90.5,24.488243
2022-10-01,21.25,89.25,15.675679
2022-10-01,21.75,88.0,1.3122395
2022-10-01,20.5,87.5,5.9593563
2022-10-01,20.0,90.25,1.3396906
2022-10-01,20.25,90.75,2.596269
2022-10-01,20.75,88.75,7.493832
2022-10-01,20.25,87.0,6.055405
2022-10-01,20.25,88.75,1.0037885
2022-10-01,21.75,89.5,12.603801
2022-10-01,21.25,89.75,24.322647
2022-10-01,20.75,88.5,8.199278
2022-10-01,21.0,90.25,21.298088
2022-10-01,21.25,90.0,42.95096
2022-10-01,20.0,91.0,1.7428912
2022-10-01,20.75,91.0,13.329169
2022-10-01,21.25,90.25,49.600986
2022-10-01,20.75,90.75,13.438599
2022-10-01,20.75,89.25,5.300885
2022-10-01,20.5,87.25,6.0660305
2022-10-01,21.25,88.75,9.563688
2022-10-01,21.25,87.25,2.856404
2022-10-01,21.25,87.5,2.28355
2022-10-01,20.75,90.0,6.789257
2022-10-01,20.25,88.25,1.4946226
2022-10-01,20.25,88.0,2.2659287
2022-10-01,21.25,87.0,2.8049276
2022-10-01,21.25,87.75,1.798023
2022-10-01,22.5,90.75,53.758392
2022-10-01,21.25,88.0,1.1319212
2022-10-01,22.0,90.5,46.351437
2022-10-01,20.25,87.75,3.4852777
2022-10-01,20.5,87.0,6.9853163
2022-10-01,20.75,89.75,5.282931
2022-10-01,21.0,91.0,28.127264
2022-10-01,21.25,88.25,1.6059774
2022-10-01,20.75,89.5,5.1270356
2022-10-01,20.75,90.5,11.970141
2022-10-01,20.0,88.25,0.8436225
2022-10-01,21.25,88.5,4.4127507
2022-10-01,20.25,87.5,4.5633607
2022-10-01,22.0,91.0,70.02607
2022-10-01,20.25,88.5,1.145546
2022-10-01,21.0,90.75,28.044607
2022-10-01,21.25,90.5,41.776733
2022-10-01,20.5,87.75,5.948091
2022-10-01,21.25,89.5,18.025139
2022-10-01,21.75,87.75,4.7742095
2022-10-01,21.5,87.25,3.7724643
2022-10-01,20.0,90.5,1.6265066
2022-10-01,21.5,87.5,4.4537234
2022-10-01,21.25,91.0,44.855953
2022-10-01,20.25,90.5,2.2809322
2022-10-01,20.25,89.0,0.95629805
2022-10-01,21.25,90.75,45.6366
2022-10-01,20.5,88.0,5.5158305
2022-10-01,20.75,88.0,7.4532824
2022-10-01,21.75,90.25,46.136745
2022-10-01,20.0,90.75,1.8324702
2022-10-01,20.75,87.75,6.3146667
2022-10-01,21.0,87.0,5.369705
2022-10-01,20.0,87.5,2.3392136
2022-10-01,21.0,90.0,17.139809
2022-10-01,20.0,88.0,0.98429835
2022-10-01,20.75,87.5,5.3132563
2022-10-01,20.75,88.25,8.078514
2022-10-01,20.75,87.25,5.3514414
2022-10-01,22.25,90.75,61.32282
2022-10-01,21.0,89.5,12.695778
2022-10-01,20.25,91.0,2.6469529
2022-11-01,20.75,89.5,5.472922
2022-11-01,20.75,89.75,7.7691836
2022-11-01,21.5,87.5,5.53816
2022-11-01,22.0,90.75,44.362247
2022-11-01,21.25,88.5,4.8522787
2022-11-01,20.75,87.5,4.86615
2022-11-01,21.5,90.0,15.490363
2022-11-01,21.0,87.0,7.183595
2022-11-01,21.5,88.0,3.3847122
2022-11-01,20.5,89.75,2.8580236
2022-11-01,20.75,87.0,7.4912615
2022-11-01,22.0,90.5,33.144215
2022-11-01,21.25,88.25,2.3950653
2022-11-01,20.75,88.25,5.4811945
2022-11-01,21.0,91.0,26.056421
2022-11-01,21.25,87.25,5.917624
2022-11-01,21.5,90.75,49.2528
2022-11-01,21.75,90.25,22.494007
2022-11-01,22.5,90.75,39.71303
2022-11-01,20.75,90.0,9.573244
2022-11-01,21.0,88.0,3.3752675
2022-11-01,21.75,89.75,9.916914
2022-11-01,21.5,91.0,49.967808
2022-11-01,21.75,90.5,35.912483
2022-11-01,21.25,87.5,5.6970067
2022-11-01,20.75,87.25,5.8097377
2022-11-01,21.25,87.0,5.160085
2022-11-01,21.5,87.75,4.7365875
2022-11-01,21.25,87.75,4.4460664
2022-11-01,21.5,90.5,46.231377
2022-11-01,21.0,88.25,4.8779063
2022-11-01,20.75,90.25,12.293009
2022-11-01,21.0,89.5,10.250072
2022-11-01,20.5,89.5,1.3779567
2022-11-01,21.0,89.25,7.3040457
2022-11-01,21.25,88.0,2.7393694
2022-11-01,21.0,87.25,6.1614122
2022-11-01,22.25,90.75,44.229347
2022-11-01,21.5,90.25,36.819973
2022-11-01,22.25,91.0,54.062588
2022-11-01,20.75,89.25,2.7898142
2022-11-01,21.5,87.25,3.8768127
2022-11-01,21.25,90.75,38.486065
2022-11-01,20.75,90.75,15.477036
2022-11-01,21.0,87.5,5.8849063
2022-11-01,20.75,88.0,4.762398
2022-11-01,20.75,88.5,5.067629
2022-11-01,21.5,88.5,2.939694
2022-11-01,21.75,90.75,46.75898
2022-11-01,21.5,89.0,5.6319294
2022-11-01,21.0,90.25,18.819143
2022-11-01,21.0,88.75,7.268182
2022-11-01,21.25,89.75,15.626742
2022-11-01,20.5,90.5,8.440187
2022-11-01,21.25,90.0,25.389225
2022-11-01,21.0,90.0,14.767764
2022-11-01,21.75,89.5,7.312056
2022-11-01,21.5,88.75,4.960377
2022-11-01,21.25,90.5,34.96614
2022-11-01,21.25,90.25,34.201355
2022-11-01,20.75,91.0,15.527052
2022-11-01,20.5,90.75,8.439734
2022-11-01,21.0,89.0,6.9166875
2022-11-01,21.0,90.75,25.125284
2022-11-01,21.25,91.0,37.42303
2022-11-01,21.25,89.5,13.38656
2022-11-01,21.75,87.75,4.746086
2022-11-01,21.5,89.75,11.655133
2022-11-01,21.25,88.75,7.7666564
2022-11-01,20.5,91.0,8.290049
2022-11-01,21.0,87.75,4.603236
2022-11-01,21.75,91.0,53.04147
2022-11-01,21.0,89.75,12.442523
2022-11-01,21.25,89.0,9.483094
2022-11-01,20.5,90.0,4.989096
2022-11-01,21.5,89.25,6.84123
2022-11-01,21.0,88.5,6.75113
2022-11-01,20.75,89.0,2.236587
2022-11-01,21.5,89.5,9.57964
2022-11-01,21.75,88.0,3.0496318
2022-11-01,21.0,90.5,21.656782
2022-11-01,21.75,90.0,10.323275
2022-11-01,20.5,90.25,7.1360865
2022-11-01,21.5,88.25,1.9652761
2022-11-01,21.25,89.25,11.06452
2022-11-01,20.75,87.75,4.552553
2022-11-01,22.0,91.0,52.616676
2022-11-01,20.75,88.75,3.4495723
2022-11-01,20.75,90.5,14.549984
2022-11-01,20.25,90.5,2.6297758
2022-11-01,20.25,90.0,1.1120315
2022-11-01,20.0,88.25,1.5263461
2022-11-01,20.5,88.25,3.3067186
2022-11-01,20.25,88.5,0.9738892
2022-11-01,20.0,89.75,0.11633216
2022-11-01,20.0,88.75,0.5542171
2022-11-01,20.25,89.5,0.23894644
2022-11-01,20.5,87.0,6.6847296
2022-11-01,20.5,87.5,4.9807434
2022-11-01,20.5,87.75,4.751532
2022-11-01,20.0,87.75,3.0298414
2022-11-01,20.25,88.25,1.8322648
2022-11-01,20.5,88.75,0.630001
2022-11-01,20.5,89.0,0.48821145
2022-11-01,20.25,89.0,0.4589501
2022-11-01,20.0,88.0,2.2599943
2022-11-01,20.0,89.5,0.16856858
2022-11-01,22.5,91.0,45.56465
2022-11-01,20.0,90.5,0.43016204
2022-11-01,20.0,89.0,0.35368952
2022-11-01,20.25,89.75,0.4041651
2022-11-01,20.5,89.25,0.7418478
2022-11-01,20.25,91.0,3.5153754
2022-11-01,20.25,90.75,2.8079302
2022-11-01,20.25,88.75,0.61437315
2022-11-01,20.0,87.25,3.259362
2022-11-01,20.0,87.5,3.4242527
2022-11-01,20.25,88.0,3.4152439
2022-11-01,20.5,88.0,4.413824
2022-11-01,20.25,87.5,4.6960173
2022-11-01,20.0,89.25,0.24043845
2022-11-01,20.0,91.0,0.8496873
2022-11-01,20.0,87.0,3.540863
2022-11-01,20.25,87.75,4.286858
2022-11-01,20.0,88.5,0.9682578
2022-11-01,20.0,90.0,0.104708366
2022-11-01,20.5,87.25,5.3688397
2022-11-01,20.25,87.0,5.2066965
2022-11-01,20.25,90.25,2.0354764
2022-11-01,20.0,90.25,0.17658062
2022-11-01,20.25,89.25,0.3475179
2022-11-01,20.5,88.5,1.6921706
2022-11-01,20.0,90.75,0.46952584
2022-11-01,20.25,87.25,4.8395224
2022-12-01,20.0,89.5,0.029492384
2022-12-01,20.5,90.75,6.700193
2022-12-01,20.75,89.25,1.9454855
2022-12-01,20.0,87.75,1.4265224
2022-12-01,21.5,89.25,5.491271
2022-12-01,21.25,89.5,9.517896
2022-12-01,21.0,90.25,8.324028
2022-12-01,21.75,90.5,22.897911
2022-12-01,20.75,89.5,2.3671975
2022-12-01,21.0,91.0,17.498213
2022-12-01,20.25,89.75,0.25140062
2022-12-01,20.25,91.0,4.1769233
2022-12-01,21.75,91.0,36.312836
2022-12-01,20.0,87.5,2.3057861
2022-12-01,21.0,88.25,4.9043813
2022-12-01,21.0,90.5,10.305739
2022-12-01,21.5,88.5,3.9282796
2022-12-01,20.5,90.25,3.4310575
2022-12-01,20.75,90.0,3.22562
2022-12-01,21.25,89.75,11.981172
2022-12-01,22.5,90.75,35.402573
2022-12-01,21.0,88.5,5.1929646
2022-12-01,22.5,91.0,37.36718
2022-12-01,20.0,89.75,0.030041266
2022-12-01,21.25,87.5,3.8266966
2022-12-01,21.5,88.75,5.577283
2022-12-01,20.25,87.0,3.6812162
2022-12-01,20.75,89.75,2.601463
2022-12-01,20.5,88.75,0.33341748
2022-12-01,20.5,87.25,3.732041
2022-12-01,21.75,90.75,30.274382
2022-12-01,20.5,87.0,4.648503
2022-12-01,20.5,90.5,5.267195
2022-12-01,20.25,88.75,0.14301422
2022-12-01,21.0,88.75,5.1615834
2022-12-01,20.25,87.25,3.2500956
2022-12-01,21.25,89.25,7.5451293
2022-12-01,20.25,89.25,0.057806503
2022-12-01,21.75,89.5,4.719091
2022-12-01,21.0,89.25,5.1577945
2022-12-01,20.0,88.75,0.11002173
2022-12-01,21.5,90.75,33.094677
2022-12-01,20.5,88.25,1.1508569
2022-12-01,20.0,88.25,0.34324917
2022-12-01,20.75,87.25,3.9927158
2022-12-01,20.25,87.5,2.8881247
2022-12-01,20.75,88.0,3.8522198
2022-12-01,21.5,91.0,34.87707
2022-12-01,21.0,89.75,5.8872423
2022-12-01,20.25,89.0,0.08432144
2022-12-01,21.25,88.5,5.6324964
2022-12-01,21.0,89.5,5.653294
2022-12-01,21.75,88.0,3.4854112
2022-12-01,20.75,87.75,3.8411906
2022-12-01,20.5,88.0,2.2742665
2022-12-01,20.25,87.75,2.1710057
2022-12-01,21.25,88.25,3.4762452
2022-12-01,20.75,87.5,3.7787323
2022-12-01,20.0,88.5,0.18191573
2022-12-01,21.75,87.75,4.7038417
2022-12-01,20.5,87.75,3.193188
2022-12-01,21.5,89.5,6.6085925
2022-12-01,20.75,88.25,3.127522
2022-12-01,21.25,88.0,3.0367854
2022-12-01,21.75,90.25,12.946125
2022-12-01,20.25,88.0,0.9751979
2022-12-01,21.25,87.75,3.4316378
2022-12-01,20.75,89.0,1.5417883
2022-12-01,20.0,89.25,0.03403681
2022-12-01,21.5,89.75,7.9283566
2022-12-01,20.5,88.5,0.61620337
2022-12-01,20.5,91.0,7.357619
2022-12-01,20.25,89.5,0.10595953
2022-12-01,21.5,90.0,9.748638
2022-12-01,20.75,88.75,1.8871162
2022-12-01,20.5,87.5,3.5045354
2022-12-01,21.75,90.0,6.20239
2022-12-01,20.0,88.0,0.6721543
2022-12-01,21.25,89.0,6.760701
2022-12-01,21.0,89.0,4.8707356
2022-12-01,21.0,90.0,6.565114
2022-12-01,20.75,88.5,2.3964922
2022-12-01,20.0,89.0,0.050593972
2022-12-01,21.75,89.75,5.4729652
2022-12-01,20.75,87.0,5.3290257
2022-12-01,21.5,90.25,20.15753
2022-12-01,21.25,88.75,6.4916406
2022-12-01,21.5,90.5,29.287249
2022-12-01,20.75,90.25,4.718594
2022-12-01,21.5,89.0,5.7419987
2022-12-01,21.25,91.0,25.98095
2022-12-01,21.25,90.5,21.828485
2022-12-01,21.5,87.25,3.956954
2022-12-01,20.25,90.0,0.5069569
2022-12-01,20.75,90.5,6.338113
2022-12-01,20.5,89.75,1.0376145
2022-12-01,21.25,90.25,21.559175
2022-12-01,20.25,88.5,0.22242774
2022-12-01,21.0,87.75,3.6041512
2022-12-01,21.0,87.25,3.9818327
2022-12-01,20.5,90.0,1.8016957
2022-12-01,20.0,87.0,2.8695235
2022-12-01,20.0,90.5,0.65022266
2022-12-01,21.5,87.75,4.191485
2022-12-01,21.0,87.5,3.6822228
2022-12-01,20.5,89.25,0.34012693
2022-12-01,20.5,89.0,0.1990117
2022-12-01,22.25,90.75,35.397755
2022-12-01,22.0,91.0,38.446384
2022-12-01,21.0,88.0,4.2553563
2022-12-01,21.5,87.5,4.4724703
2022-12-01,21.5,88.0,3.5654242
2022-12-01,21.0,90.75,14.326163
2022-12-01,20.75,91.0,10.261126
2022-12-01,22.25,91.0,42.375034
2022-12-01,20.25,88.25,0.38830054
2022-12-01,21.25,87.25,4.0626626
2022-12-01,20.25,90.75,3.4796755
2022-12-01,21.0,87.0,5.2218914
2022-12-01,22.0,90.5,20.44735
2022-12-01,20.0,90.25,0.27611256
2022-12-01,21.25,90.75,25.0704
2022-12-01,22.0,90.75,30.68806
2022-12-01,20.0,87.25,2.6071694
2022-12-01,20.0,90.75,1.1021234
2022-12-01,20.0,91.0,1.7950559
2022-12-01,21.25,90.0,18.322903
2022-12-01,20.25,90.5,2.404313
2022-12-01,20.25,90.25,1.2804755
2022-12-01,20.5,89.5,0.7550829
2022-12-01,21.5,88.25,2.4952428
2022-12-01,20.75,90.75,8.065696
2022-12-01,20.0,90.0,0.055059604
2022-12-01,21.25,87.0,4.6105037
2023-01-01,21.75,90.25,9.937609
2023-01-01,20.25,89.5,0.18248136
2023-01-01,20.5,91.0,2.5515218
2023-01-01,21.5,87.5,3.7696693
2023-01-01,21.25,87.0,3.5124674
2023-01-01,20.0,91.0,2.261032
2023-01-01,20.0,88.25,0.8731071
2023-01-01,20.75,88.0,2.496953
2023-01-01,20.0,90.25,0.5794992
2023-01-01,20.25,87.5,1.7670513
2023-01-01,20.0,89.25,0.12553364
2023-01-01,20.75,90.25,1.1997005
2023-01-01,21.25,87.75,2.8397257
2023-01-01,21.25,90.25,13.670382
2023-01-01,21.0,89.75,2.3617098
2023-01-01,20.5,88.5,1.2466427
2023-01-01,21.5,89.75,5.9968057
2023-01-01,20.75,89.0,0.92152804
2023-01-01,20.5,89.75,0.63041776
2023-01-01,21.25,91.0,20.462843
2023-01-01,20.25,87.25,2.2792351
2023-01-01,20.5,89.25,0.40228936
2023-01-01,21.0,90.5,5.899512
2023-01-01,21.5,90.75,24.88022
2023-01-01,21.5,90.25,14.8470335
2023-01-01,20.25,88.5,1.0365593
2023-01-01,21.25,88.75,4.3904414
2023-01-01,21.25,90.5,15.464962
2023-01-01,20.5,89.5,0.36038667
2023-01-01,20.0,88.75,0.39198133
2023-01-01,21.25,88.0,2.9705715
2023-01-01,20.25,90.5,1.6730427
2023-01-01,21.5,90.5,20.75349
2023-01-01,20.0,90.75,1.5702171
2023-01-01,20.75,88.25,2.2758708
2023-01-01,21.0,89.25,1.5640929
2023-01-01,20.5,87.75,1.9192817
2023-01-01,22.25,91.0,33.009308
2023-01-01,20.25,89.25,0.14240557
2023-01-01,20.75,87.0,4.390683
2023-01-01,20.0,90.5,1.0131516
2023-01-01,21.75,89.75,5.4853363
2023-01-01,21.5,87.25,3.4991677
2023-01-01,20.75,88.75,1.4842114
2023-01-01,21.0,90.75,8.027582
2023-01-01,21.75,90.0,5.661526
2023-01-01,20.75,91.0,3.6817226
2023-01-01,20.75,87.25,3.352651
2023-01-01,20.0,88.0,1.0679439
2023-01-01,21.25,89.25,3.828222
2023-01-01,21.5,90.0,8.468077
2023-01-01,21.25,89.0,4.1964784
2023-01-01,21.0,87.75,3.105608
2023-01-01,21.0,89.0,2.2126853
2023-01-01,21.0,90.0,3.4033358
2023-01-01,21.0,87.5,3.0958188
2023-01-01,20.0,89.0,0.21338476
2023-01-01,20.75,88.5,1.9693911
2023-01-01,20.5,88.25,1.3814704
2023-01-01,22.0,91.0,26.861778
2023-01-01,20.5,87.5,2.2105436
2023-01-01,20.5,87.25,3.1702588
2023-01-01,20.5,87.0,4.243925
2023-01-01,20.75,90.5,1.6493819
2023-01-01,21.0,87.25,3.1511054
2023-01-01,21.5,88.75,4.6549983
2023-01-01,20.25,87.75,1.555395
2023-01-01,20.5,90.0,0.8803931
2023-01-01,20.25,87.0,3.2133105
2023-01-01,21.25,87.5,2.9755273
2023-01-01,21.5,88.0,2.7645419
2023-01-01,20.5,88.0,1.5788845
2023-01-01,20.5,88.75,1.026414
2023-01-01,21.0,88.0,3.481586
2023-01-01,21.75,90.75,20.854343
2023-01-01,20.25,88.25,1.2450631
2023-01-01,21.5,89.5,4.9244943
2023-01-01,20.5,89.0,0.70532346
2023-01-01,20.5,90.5,1.6138313
2023-01-01,20.75,89.75,0.6906657
2023-01-01,20.0,89.75,0.08109189
2023-01-01,21.25,87.25,3.0867522
2023-01-01,22.5,91.0,32.23647
2023-01-01,21.25,88.25,3.7885928
2023-01-01,20.25,91.0,2.4525313
2023-01-01,21.75,91.0,25.970648
2023-01-01,21.25,90.0,10.348546
2023-01-01,20.0,87.5,1.5154899
2023-01-01,21.0,91.0,9.98956
2023-01-01,21.25,90.75,19.134861
2023-01-01,21.0,88.25,3.701592
2023-01-01,22.0,90.5,13.567855
2023-01-01,21.5,88.25,2.9055548
2023-01-01,20.5,90.25,1.2375413
2023-01-01,21.5,88.5,3.8180552
2023-01-01,20.0,88.5,0.5944716
2023-01-01,20.75,87.5,2.873973
2023-01-01,20.75,90.0,0.837988
2023-01-01,21.25,89.75,5.7186894
2023-01-01,20.0,90.0,0.23025328
2023-01-01,20.25,90.25,1.311786
2023-01-01,22.25,90.75,27.221138
2023-01-01,21.75,89.5,4.9149313
2023-01-01,22.5,90.75,32.144882
2023-01-01,21.5,89.25,4.7354007
2023-01-01,20.25,89.0,0.28712633
2023-01-01,21.0,90.25,4.7180247
2023-01-01,20.25,88.75,0.7706177
2023-01-01,21.25,89.5,3.7881045
2023-01-01,20.0,87.0,2.091117
2023-01-01,20.75,89.25,0.6585282
2023-01-01,20.0,87.25,1.6583205
2023-01-01,20.5,90.75,2.024285
2023-01-01,22.0,90.75,19.608837
2023-01-01,21.0,87.0,4.111076
2023-01-01,21.5,91.0,26.596127
2023-01-01,20.75,90.75,2.7381258
2023-01-01,21.0,88.75,2.9837832
2023-01-01,20.25,88.0,1.4001907
2023-01-01,20.25,89.75,0.42382455
2023-01-01,20.25,90.75,1.9854732
2023-01-01,21.25,88.5,4.2769785
2023-01-01,20.75,89.5,0.58562595
2023-01-01,20.0,87.75,1.2569587
2023-01-01,20.25,90.0,0.8136592
2023-01-01,21.0,88.5,3.4386933
2023-01-01,20.0,89.5,0.09668959
2023-01-01,21.5,89.0,4.6775584
2023-01-01,21.75,88.0,3.2463276
2023-01-01,21.75,90.5,15.984126
2023-01-01,21.75,87.75,4.2613587
2023-01-01,21.5,87.75,3.1579494
2023-01-01,21.0,89.5,1.6035082
2023-01-01,20.75,87.75,2.6612883
2023-02-01,20.0,88.75,0.30124047
2023-02-01,22.25,91.0,28.76079
2023-02-01,21.25,88.5,2.317715
2023-02-01,21.5,90.75,17.164007
2023-02-01,21.0,89.25,2.0319393
2023-02-01,20.75,88.0,2.0769198
2023-02-01,20.25,90.25,0.3618266
2023-02-01,21.0,89.5,1.8380975
2023-02-01,20.0,88.5,0.2630918
2023-02-01,21.25,91.0,15.570445
2023-02-01,21.0,87.5,2.450811
2023-02-01,21.25,90.75,12.013909
2023-02-01,21.5,91.0,19.479435
2023-02-01,20.5,88.0,1.3167746
2023-02-01,21.0,87.25,2.8048646
2023-02-01,20.75,87.75,1.9995525
2023-02-01,20.25,87.5,0.84613407
2023-02-01,21.5,89.75,3.031008
2023-02-01,20.5,87.75,1.3258914
2023-02-01,21.5,89.25,3.0383527
2023-02-01,22.5,90.75,31.134047
2023-02-01,20.25,90.75,1.5256178
2023-02-01,21.5,87.75,2.7997072
2023-02-01,20.25,90.0,0.2662361
